timestep,zone,mean_ps2,n,scenario,mode,rep
13,inner,0.08781036990647453,2,official_zones,blend,0
14,inner,0.08781036990647453,2,official_zones,blend,0
15,inner,0.13543785971946976,2,official_zones,blend,0
16,inner,0.20287924516168862,6,official_zones,blend,0
17,inner,0.2150743495290471,5,official_zones,blend,0
18,inner,0.21554079013074057,3,official_zones,blend,0
19,inner,0.2716984008522038,3,official_zones,blend,0
20,inner,0.2600538241819063,3,official_zones,blend,0
21,inner,0.24893761822774735,4,official_zones,blend,0
22,inner,0.20679887408104866,3,official_zones,blend,0
23,inner,0.21558900036527037,1,official_zones,blend,0
24,inner,0.17874636184508325,2,official_zones,blend,0
25,inner,0.14896371213219703,2,official_zones,blend,0
26,inner,0.14896371213219703,2,official_zones,blend,0
27,inner,0.14896371213219703,2,official_zones,blend,0
28,inner,0.2042188119020796,2,official_zones,blend,0
29,inner,0.1419037233248961,1,official_zones,blend,0
30,inner,0.2042188119020796,2,official_zones,blend,0
31,inner,0.25362548059339535,2,official_zones,blend,0
32,inner,0.25362548059339535,2,official_zones,blend,0
33,inner,0.25362548059339535,2,official_zones,blend,0
34,inner,0.3310164620676502,1,official_zones,blend,0
35,inner,0.3310164620676502,1,official_zones,blend,0
36,inner,0.3310164620676502,1,official_zones,blend,0
37,inner,0.3310164620676502,1,official_zones,blend,0
38,inner,0.3310164620676502,1,official_zones,blend,0
39,inner,0.3310164620676502,1,official_zones,blend,0
40,inner,0.3310164620676502,1,official_zones,blend,0
41,inner,0.3310164620676502,1,official_zones,blend,0
44,inner,0.3310164620676502,1,official_zones,blend,0
51,inner,0.3310164620676502,1,official_zones,blend,0
52,inner,0.3310164620676502,1,official_zones,blend,0
0,mid,0.4235379814926534,115,official_zones,blend,0
1,mid,0.3147407014213129,138,official_zones,blend,0
2,mid,0.12157558722635213,124,official_zones,blend,0
3,mid,0.12374757568419002,89,official_zones,blend,0
4,mid,0.10852175947113062,62,official_zones,blend,0
5,mid,0.1023148455229399,54,official_zones,blend,0
6,mid,0.10337281863935475,50,official_zones,blend,0
7,mid,0.10307277633353018,41,official_zones,blend,0
8,mid,0.14413360256417093,35,official_zones,blend,0
9,mid,0.1399781662750171,30,official_zones,blend,0
10,mid,0.15798681965598244,22,official_zones,blend,0
11,mid,0.15664734614556702,20,official_zones,blend,0
12,mid,0.14990258989964533,17,official_zones,blend,0
13,mid,0.15261197869768128,16,official_zones,blend,0
14,mid,0.1454445974882694,13,official_zones,blend,0
15,mid,0.22895729461995512,14,official_zones,blend,0
16,mid,0.23437892295695986,9,official_zones,blend,0
17,mid,0.2238155403961832,9,official_zones,blend,0
18,mid,0.2246818922343173,10,official_zones,blend,0
19,mid,0.20092668252345136,12,official_zones,blend,0
20,mid,0.21857773752036844,10,official_zones,blend,0
21,mid,0.2150924545323874,8,official_zones,blend,0
22,mid,0.23306166455732147,8,official_zones,blend,0
23,mid,0.2216566548402484,8,official_zones,blend,0
24,mid,0.18635379434863483,3,official_zones,blend,0
25,mid,0.20620889415722565,3,official_zones,blend,0
26,mid,0.20620889415722565,3,official_zones,blend,0
27,mid,0.20620889415722565,3,official_zones,blend,0
28,mid,0.19527753253918628,5,official_zones,blend,0
29,mid,0.21431493098897914,7,official_zones,blend,0
30,mid,0.29800898855868957,3,official_zones,blend,0
31,mid,0.3953957633387468,2,official_zones,blend,0
34,mid,0.17623449911914055,1,official_zones,blend,0
35,mid,0.17623449911914055,1,official_zones,blend,0
36,mid,0.17623449911914055,1,official_zones,blend,0
37,mid,0.17623449911914055,1,official_zones,blend,0
38,mid,0.17623449911914055,1,official_zones,blend,0
39,mid,0.16307106591994613,1,official_zones,blend,0
40,mid,0.16307106591994613,1,official_zones,blend,0
41,mid,0.16307106591994613,1,official_zones,blend,0
42,mid,0.24704376399379815,2,official_zones,blend,0
43,mid,0.24704376399379815,2,official_zones,blend,0
44,mid,0.16307106591994613,1,official_zones,blend,0
45,mid,0.24704376399379815,2,official_zones,blend,0
46,mid,0.24704376399379815,2,official_zones,blend,0
47,mid,0.24704376399379815,2,official_zones,blend,0
48,mid,0.24704376399379815,2,official_zones,blend,0
49,mid,0.24704376399379815,2,official_zones,blend,0
50,mid,0.3310164620676502,1,official_zones,blend,0
53,mid,0.3310164620676502,1,official_zones,blend,0
0,outer,0.4060724520255806,130,official_zones,blend,0
1,outer,0.41343985326450783,105,official_zones,blend,0
2,outer,0.3753983057244168,90,official_zones,blend,0
3,outer,0.3724735294165014,89,official_zones,blend,0
4,outer,0.37868494192206853,85,official_zones,blend,0
5,outer,0.3756303090092948,65,official_zones,blend,0
6,outer,0.3772831224006559,48,official_zones,blend,0
7,outer,0.39052839159422237,33,official_zones,blend,0
8,outer,0.3747120099635626,25,official_zones,blend,0
9,outer,0.37437585180291105,23,official_zones,blend,0
10,outer,0.35042600071720287,14,official_zones,blend,0
11,outer,0.36542162725120086,14,official_zones,blend,0
12,outer,0.37712899485894996,11,official_zones,blend,0
13,outer,0.28625651143991154,9,official_zones,blend,0
14,outer,0.3183051733591213,6,official_zones,blend,0
15,outer,0.3270735617553766,4,official_zones,blend,0
16,outer,0.31896879163337954,5,official_zones,blend,0
17,outer,0.3739233198946281,4,official_zones,blend,0
18,outer,0.38567454560736014,4,official_zones,blend,0
19,outer,0.45262790342224474,2,official_zones,blend,0
20,outer,0.3724254815503447,3,official_zones,blend,0
21,outer,0.3987764220364314,4,official_zones,blend,0
22,outer,0.3475794035674035,2,official_zones,blend,0
23,outer,0.41133960722118157,4,official_zones,blend,0
24,outer,0.4624212658588101,8,official_zones,blend,0
25,outer,0.4639446284483471,6,official_zones,blend,0
26,outer,0.42860472643661846,6,official_zones,blend,0
27,outer,0.4391329100112699,5,official_zones,blend,0
28,outer,0.43289066205595494,3,official_zones,blend,0
29,outer,0.40291799182746457,2,official_zones,blend,0
30,outer,0.2564988958088273,2,official_zones,blend,0
31,outer,0.3352779313768634,3,official_zones,blend,0
32,outer,0.3352779313768634,3,official_zones,blend,0
33,outer,0.2564988958088273,2,official_zones,blend,0
34,outer,0.25151922459606446,1,official_zones,blend,0
35,outer,0.25151922459606446,1,official_zones,blend,0
36,outer,0.25151922459606446,1,official_zones,blend,0
37,outer,0.25151922459606446,1,official_zones,blend,0
38,outer,0.25151922459606446,1,official_zones,blend,0
39,outer,0.27182237581793,1,official_zones,blend,0
40,outer,0.27182237581793,1,official_zones,blend,0
41,outer,0.27182237581793,1,official_zones,blend,0
42,outer,0.27182237581793,1,official_zones,blend,0
54,outer,0.510556568684355,1,official_zones,blend,0
0,inner,0.4070731587723804,24,official_zones,blend,5
8,inner,0.09896381796765767,1,official_zones,blend,5
9,inner,0.17223987654573744,1,official_zones,blend,5
10,inner,0.17223987654573744,1,official_zones,blend,5
11,inner,0.1720184025932785,3,official_zones,blend,5
12,inner,0.17190766561704904,2,official_zones,blend,5
13,inner,0.17190766561704904,2,official_zones,blend,5
14,inner,0.1720184025932785,3,official_zones,blend,5
15,inner,0.19433129304253316,3,official_zones,blend,5
16,inner,0.19495971371587906,4,official_zones,blend,5
17,inner,0.22685836642769436,4,official_zones,blend,5
18,inner,0.22246369056346849,2,official_zones,blend,5
19,inner,0.21169587080067032,2,official_zones,blend,5
20,inner,0.21169587080067032,2,official_zones,blend,5
21,inner,0.21169587080067032,2,official_zones,blend,5
22,inner,0.21169587080067032,2,official_zones,blend,5
23,inner,0.21169587080067032,2,official_zones,blend,5
26,inner,0.09376232437790233,1,official_zones,blend,5
27,inner,0.09376232437790233,1,official_zones,blend,5
32,inner,0.24446769182731073,1,official_zones,blend,5
33,inner,0.24446769182731073,1,official_zones,blend,5
34,inner,0.24446769182731073,1,official_zones,blend,5
47,inner,0.11644624880739081,1,official_zones,blend,5
48,inner,0.11644624880739081,1,official_zones,blend,5
49,inner,0.11644624880739081,1,official_zones,blend,5
50,inner,0.11644624880739081,1,official_zones,blend,5
51,inner,0.11644624880739081,1,official_zones,blend,5
52,inner,0.11644624880739081,1,official_zones,blend,5
0,mid,0.4053968974265816,115,official_zones,blend,5
1,mid,0.2950083924742565,124,official_zones,blend,5
2,mid,0.11847903899476994,106,official_zones,blend,5
3,mid,0.1191684529064155,78,official_zones,blend,5
4,mid,0.11456610928107619,61,official_zones,blend,5
5,mid,0.11161086587184396,50,official_zones,blend,5
6,mid,0.121059833684139,43,official_zones,blend,5
7,mid,0.11895733855479518,34,official_zones,blend,5
8,mid,0.1321033481423395,24,official_zones,blend,5
9,mid,0.13190578350448245,22,official_zones,blend,5
10,mid,0.13059018410396395,15,official_zones,blend,5
11,mid,0.13274664763825497,10,official_zones,blend,5
12,mid,0.13079477549233298,11,official_zones,blend,5
13,mid,0.13320852683333892,9,official_zones,blend,5
14,mid,0.12554502944434318,9,official_zones,blend,5
15,mid,0.24318801232884207,7,official_zones,blend,5
16,mid,0.2494149173538865,5,official_zones,blend,5
17,mid,0.2032139219322185,7,official_zones,blend,5
18,mid,0.2035395586501962,7,official_zones,blend,5
19,mid,0.2047588849934595,6,official_zones,blend,5
20,mid,0.17398515219911698,4,official_zones,blend,5
21,mid,0.15060110485709782,4,official_zones,blend,5
22,mid,0.15060110485709782,4,official_zones,blend,5
23,mid,0.15607146981970774,2,official_zones,blend,5
24,mid,0.17238468865974765,3,official_zones,blend,5
25,mid,0.17238468865974765,3,official_zones,blend,5
26,mid,0.19684497573591678,1,official_zones,blend,5
27,mid,0.17661969025543006,1,official_zones,blend,5
28,mid,0.1351910073166662,2,official_zones,blend,5
29,mid,0.1351910073166662,2,official_zones,blend,5
30,mid,0.1351910073166662,2,official_zones,blend,5
31,mid,0.18045697031735078,2,official_zones,blend,5
32,mid,0.11644624880739081,1,official_zones,blend,5
35,mid,0.18045697031735078,2,official_zones,blend,5
36,mid,0.18045697031735078,2,official_zones,blend,5
37,mid,0.18045697031735078,2,official_zones,blend,5
38,mid,0.18045697031735078,2,official_zones,blend,5
39,mid,0.18045697031735078,2,official_zones,blend,5
40,mid,0.18045697031735078,2,official_zones,blend,5
41,mid,0.18045697031735078,2,official_zones,blend,5
42,mid,0.18045697031735078,2,official_zones,blend,5
43,mid,0.24446769182731073,1,official_zones,blend,5
44,mid,0.24446769182731073,1,official_zones,blend,5
45,mid,0.18045697031735078,2,official_zones,blend,5
46,mid,0.11644624880739081,1,official_zones,blend,5
57,mid,0.11644624880739081,1,official_zones,blend,5
0,outer,0.41060461841796575,128,official_zones,blend,5
1,outer,0.39873843934900366,114,official_zones,blend,5
2,outer,0.3740173424864543,97,official_zones,blend,5
3,outer,0.34623774066851354,78,official_zones,blend,5
4,outer,0.34598012576589304,65,official_zones,blend,5
5,outer,0.3270437268470301,49,official_zones,blend,5
6,outer,0.31278174467255576,36,official_zones,blend,5
7,outer,0.3275144935192041,30,official_zones,blend,5
8,outer,0.3499779666376377,27,official_zones,blend,5
9,outer,0.3651874664715593,20,official_zones,blend,5
10,outer,0.36288359407323095,21,official_zones,blend,5
11,outer,0.33976011126452854,18,official_zones,blend,5
12,outer,0.3675792136739123,12,official_zones,blend,5
13,outer,0.35645595381703443,11,official_zones,blend,5
14,outer,0.3153023890193527,6,official_zones,blend,5
15,outer,0.2829133768528192,6,official_zones,blend,5
16,outer,0.3058547188113438,5,official_zones,blend,5
17,outer,0.31627708126756077,3,official_zones,blend,5
18,outer,0.38880299778107447,4,official_zones,blend,5
19,outer,0.39199108827311024,4,official_zones,blend,5
20,outer,0.3534233072913653,3,official_zones,blend,5
23,outer,0.27800385781288744,2,official_zones,blend,5
24,outer,0.27800385781288744,2,official_zones,blend,5
25,outer,0.33832222789206406,1,official_zones,blend,5
26,outer,0.33832222789206406,1,official_zones,blend,5
27,outer,0.37706458800839826,1,official_zones,blend,5
28,outer,0.37706458800839826,1,official_zones,blend,5
29,outer,0.37706458800839826,1,official_zones,blend,5
30,outer,0.37706458800839826,1,official_zones,blend,5
31,outer,0.33832222789206406,1,official_zones,blend,5
32,outer,0.33832222789206406,1,official_zones,blend,5
33,outer,0.25896389423059046,2,official_zones,blend,5
34,outer,0.25896389423059046,2,official_zones,blend,5
35,outer,0.33832222789206406,1,official_zones,blend,5
36,outer,0.33832222789206406,1,official_zones,blend,5
37,outer,0.33832222789206406,1,official_zones,blend,5
38,outer,0.21934930188884286,1,official_zones,blend,5
39,outer,0.21934930188884286,1,official_zones,blend,5
40,outer,0.21934930188884286,1,official_zones,blend,5
41,outer,0.21934930188884286,1,official_zones,blend,5
42,outer,0.21934930188884286,1,official_zones,blend,5
43,outer,0.17960556056911686,1,official_zones,blend,5
44,outer,0.11644624880739081,1,official_zones,blend,5
53,outer,0.17960556056911686,1,official_zones,blend,5
54,outer,0.17960556056911686,1,official_zones,blend,5
55,outer,0.17960556056911686,1,official_zones,blend,5
56,outer,0.17960556056911686,1,official_zones,blend,5
58,outer,0.17960556056911686,1,official_zones,blend,5
59,outer,0.17960556056911686,1,official_zones,blend,5
0,inner,0.40953881455752217,29,official_zones,blend,2
1,inner,0.06016678762337848,3,official_zones,blend,2
8,inner,0.18693832316500741,4,official_zones,blend,2
9,inner,0.16782021238668332,3,official_zones,blend,2
10,inner,0.16782021238668332,3,official_zones,blend,2
11,inner,0.16782021238668332,3,official_zones,blend,2
12,inner,0.17733638141009583,2,official_zones,blend,2
13,inner,0.17733638141009583,2,official_zones,blend,2
14,inner,0.17733638141009583,2,official_zones,blend,2
15,inner,0.3079461434515586,3,official_zones,blend,2
16,inner,0.20196862394034232,2,official_zones,blend,2
17,inner,0.20196862394034232,2,official_zones,blend,2
18,inner,0.09130413777284682,1,official_zones,blend,2
19,inner,0.09130413777284682,1,official_zones,blend,2
20,inner,0.20196862394034232,2,official_zones,blend,2
21,inner,0.20196862394034232,2,official_zones,blend,2
22,inner,0.17515799858452594,3,official_zones,blend,2
23,inner,0.12153674787289315,1,official_zones,blend,2
25,inner,0.3126331101078378,1,official_zones,blend,2
26,inner,0.3126331101078378,1,official_zones,blend,2
36,inner,0.1509401401463493,1,official_zones,blend,2
41,inner,0.1509401401463493,1,official_zones,blend,2
42,inner,0.1509401401463493,1,official_zones,blend,2
43,inner,0.1509401401463493,1,official_zones,blend,2
44,inner,0.1509401401463493,1,official_zones,blend,2
45,inner,0.1509401401463493,1,official_zones,blend,2
46,inner,0.1509401401463493,1,official_zones,blend,2
47,inner,0.1509401401463493,1,official_zones,blend,2
48,inner,0.1509401401463493,1,official_zones,blend,2
56,inner,0.10462856828594258,1,official_zones,blend,2
57,inner,0.10462856828594258,1,official_zones,blend,2
58,inner,0.10462856828594258,1,official_zones,blend,2
59,inner,0.10462856828594258,1,official_zones,blend,2
60,inner,0.10462856828594258,1,official_zones,blend,2
61,inner,0.10462856828594258,1,official_zones,blend,2
62,inner,0.10462856828594258,1,official_zones,blend,2
63,inner,0.10462856828594258,1,official_zones,blend,2
64,inner,0.10462856828594258,1,official_zones,blend,2
65,inner,0.10462856828594258,1,official_zones,blend,2
66,inner,0.10462856828594258,1,official_zones,blend,2
67,inner,0.10462856828594258,1,official_zones,blend,2
68,inner,0.10462856828594258,1,official_zones,blend,2
69,inner,0.10462856828594258,1,official_zones,blend,2
70,inner,0.10462856828594258,1,official_zones,blend,2
0,mid,0.4201636748379237,108,official_zones,blend,2
1,mid,0.3316640367410301,121,official_zones,blend,2
2,mid,0.12784111324580452,104,official_zones,blend,2
3,mid,0.12462479785137082,78,official_zones,blend,2
4,mid,0.11090461442323842,64,official_zones,blend,2
5,mid,0.0984300225364631,41,official_zones,blend,2
6,mid,0.10407493817503632,33,official_zones,blend,2
7,mid,0.10643922649292906,32,official_zones,blend,2
8,mid,0.1280100726738925,25,official_zones,blend,2
9,mid,0.13852748497838302,20,official_zones,blend,2
10,mid,0.1394753975770059,21,official_zones,blend,2
11,mid,0.1362663612632664,15,official_zones,blend,2
12,mid,0.11518819868292457,11,official_zones,blend,2
13,mid,0.11815447236456102,12,official_zones,blend,2
14,mid,0.11279146521246745,10,official_zones,blend,2
15,mid,0.1503244214254002,9,official_zones,blend,2
16,mid,0.19451705754034618,8,official_zones,blend,2
17,mid,0.2058952029538696,7,official_zones,blend,2
18,mid,0.2170698320313099,7,official_zones,blend,2
19,mid,0.2170698320313099,7,official_zones,blend,2
20,mid,0.24260677683406962,3,official_zones,blend,2
21,mid,0.24260677683406962,3,official_zones,blend,2
23,mid,0.20196862394034232,2,official_zones,blend,2
24,mid,0.15243018589545723,4,official_zones,blend,2
25,mid,0.09902921115799707,3,official_zones,blend,2
26,mid,0.10289174785057217,2,official_zones,blend,2
27,mid,0.17280553526966072,3,official_zones,blend,2
28,mid,0.17280553526966072,3,official_zones,blend,2
29,mid,0.10289174785057217,2,official_zones,blend,2
30,mid,0.17280553526966072,3,official_zones,blend,2
31,mid,0.12778435421614592,2,official_zones,blend,2
32,mid,0.12778435421614592,2,official_zones,blend,2
33,mid,0.12778435421614592,2,official_zones,blend,2
34,mid,0.1509401401463493,1,official_zones,blend,2
35,mid,0.12778435421614592,2,official_zones,blend,2
36,mid,0.10462856828594258,1,official_zones,blend,2
37,mid,0.12778435421614592,2,official_zones,blend,2
38,mid,0.12778435421614592,2,official_zones,blend,2
39,mid,0.12778435421614592,2,official_zones,blend,2
40,mid,0.1509401401463493,1,official_zones,blend,2
44,mid,0.10462856828594258,1,official_zones,blend,2
45,mid,0.10462856828594258,1,official_zones,blend,2
46,mid,0.10462856828594258,1,official_zones,blend,2
47,mid,0.10462856828594258,1,official_zones,blend,2
48,mid,0.10462856828594258,1,official_zones,blend,2
49,mid,0.10462856828594258,1,official_zones,blend,2
50,mid,0.10462856828594258,1,official_zones,blend,2
51,mid,0.10462856828594258,1,official_zones,blend,2
52,mid,0.12778435421614592,2,official_zones,blend,2
53,mid,0.10462856828594258,1,official_zones,blend,2
54,mid,0.10462856828594258,1,official_zones,blend,2
55,mid,0.10462856828594258,1,official_zones,blend,2
71,mid,0.10462856828594258,1,official_zones,blend,2
72,mid,0.10462856828594258,1,official_zones,blend,2
0,outer,0.41757809895800513,138,official_zones,blend,2
1,outer,0.40444325015816796,126,official_zones,blend,2
2,outer,0.37080891736463156,112,official_zones,blend,2
3,outer,0.37967754342128496,96,official_zones,blend,2
4,outer,0.3552306818961571,72,official_zones,blend,2
5,outer,0.3605242838442592,62,official_zones,blend,2
6,outer,0.3515891900452008,51,official_zones,blend,2
7,outer,0.33521670736086157,40,official_zones,blend,2
8,outer,0.35931563180085957,26,official_zones,blend,2
9,outer,0.40533776243780545,19,official_zones,blend,2
10,outer,0.3635430461313779,13,official_zones,blend,2
11,outer,0.39854536820469416,12,official_zones,blend,2
12,outer,0.4152501801387699,13,official_zones,blend,2
13,outer,0.31980355651361764,6,official_zones,blend,2
14,outer,0.337360601755579,7,official_zones,blend,2
