Day,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Meri sim,Meri data,Meri error,Kakuma sim,Kakuma data,Kakuma error,Alwaral sim,Alwaral data,Alwaral error,East_Darfur sim,East_Darfur data,East_Darfur error,Khartoum sim,Khartoum data,Khartoum error,South_Darfur sim,South_Darfur data,South_Darfur error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
361,560,143,2.9160839160839163,43,403,0.8933002481389578,515,217,1.3732718894009217,952,968,0.016528925619834656,6,411,0.9854014598540146,183,476,0.615546218487395,13,357,0.9635854341736695,118,321,0.632398753894081,76,337,0.7744807121661721,18,244,0.9262295081967213,2391,2253,0.06125166444740349,390,965,0.5958549222797928,191,526,0.6368821292775666,0.5079385907361239,7621,5686,7621,5456,0
362,561,143,2.923076923076923,43,403,0.8933002481389578,516,218,1.3669724770642202,953,970,0.017525773195876337,6,413,0.9854721549636803,183,478,0.6171548117154811,13,357,0.9635854341736695,118,323,0.6346749226006192,77,337,0.771513353115727,18,244,0.9262295081967213,2393,2253,0.06213936972924983,392,966,0.5942028985507246,191,526,0.6368821292775666,0.5083213209277945,7631,5689,7631,5464,0
363,561,144,2.8958333333333335,43,403,0.8933002481389578,516,218,1.3669724770642202,953,971,0.018537590113285263,7,414,0.9830917874396136,184,479,0.615866388308977,13,357,0.9635854341736695,119,325,0.6338461538461538,78,337,0.7685459940652819,18,244,0.9262295081967213,2395,2254,0.06255545696539477,392,967,0.594622543950362,191,527,0.6375711574952562,0.5081151832460733,7640,5693,7640,5470,0
364,563,145,2.882758620689655,43,403,0.8933002481389578,515,219,1.3515981735159817,954,972,0.01851851851851849,7,416,0.9831730769230769,184,480,0.6166666666666667,13,357,0.9635854341736695,119,328,0.6371951219512195,78,338,0.7692307692307692,18,244,0.9262295081967213,2400,2254,0.06477373558118904,391,968,0.5960743801652892,191,528,0.6382575757575757,0.509147935180345,7652,5692,7652,5476,0
365,564,145,2.889655172413793,43,402,0.8930348258706468,514,219,1.3470319634703198,955,974,0.019507186858316206,7,417,0.9832134292565947,185,482,0.6161825726141079,13,357,0.9635854341736695,119,328,0.6371951219512195,79,338,0.7662721893491125,18,244,0.9262295081967213,2402,2254,0.06566104702750675,392,969,0.5954592363261093,191,528,0.6382575757575757,0.5092072613295024,7657,5703,7657,5482,0
366,567,145,2.910344827586207,43,402,0.8930348258706468,514,219,1.3470319634703198,957,975,0.018461538461538418,7,418,0.9832535885167464,185,483,0.6169772256728778,13,357,0.9635854341736695,120,329,0.6352583586626139,78,338,0.7692307692307692,18,244,0.9262295081967213,2404,2255,0.06607538802660762,393,969,0.5944272445820433,191,529,0.6389413988657845,0.5095915437818087,7663,5711,7663,5490,0
367,569,145,2.924137931034483,43,402,0.8930348258706468,514,220,1.3363636363636364,957,977,0.020470829068577223,8,419,0.9809069212410502,186,484,0.615702479338843,13,357,0.9635854341736695,123,330,0.6272727272727272,79,339,0.7669616519174041,18,244,0.9262295081967213,2405,2255,0.06651884700665178,396,970,0.5917525773195876,191,529,0.6389413988657845,0.5090600964672142,7671,5720,7671,5502,0
368,569,145,2.924137931034483,43,402,0.8930348258706468,516,220,1.3454545454545452,958,978,0.020449897750511203,8,420,0.9809523809523809,187,486,0.6152263374485596,13,357,0.9635854341736695,123,331,0.6283987915407855,82,339,0.7581120943952803,18,244,0.9262295081967213,2405,2256,0.06604609929078009,396,971,0.592173017507724,191,530,0.6396226415094339,0.508920432347962,7679,5722,7679,5509,0
369,571,145,2.9379310344827587,43,402,0.8930348258706468,516,220,1.3454545454545452,958,979,0.021450459652706866,8,421,0.9809976247030879,190,487,0.6098562628336756,13,357,0.9635854341736695,124,332,0.6265060240963856,82,340,0.7588235294117647,18,244,0.9262295081967213,2406,2256,0.0664893617021276,397,972,0.5915637860082305,192,531,0.6384180790960452,0.5089773614363778,7686,5729,7686,5518,0
370,572,145,2.9448275862068964,43,402,0.8930348258706468,516,221,1.3348416289592762,961,981,0.020387359836901098,7,422,0.9834123222748815,192,488,0.6065573770491803,13,357,0.9635854341736695,126,332,0.6204819277108433,82,340,0.7588235294117647,19,244,0.9221311475409836,2405,2256,0.06604609929078009,397,973,0.591983556012333,192,531,0.6384180790960452,0.5081903276131046,7692,5732,7692,5525,0
371,576,145,2.972413793103448,43,402,0.8930348258706468,516,221,1.3348416289592762,962,982,0.020366598778004064,7,423,0.983451536643026,192,490,0.6081632653061224,13,357,0.9635854341736695,127,333,0.6186186186186187,82,340,0.7588235294117647,19,244,0.9221311475409836,2405,2257,0.06557377049180335,398,974,0.5913757700205339,192,532,0.6390977443609023,0.5085714285714286,7700,5735,7700,5532,0
372,578,145,2.986206896551724,43,402,0.8930348258706468,517,221,1.3393665158371042,962,984,0.022357723577235755,7,424,0.9834905660377359,193,491,0.6069246435845214,13,357,0.9635854341736695,128,334,0.6167664670658682,82,341,0.7595307917888563,19,244,0.9221311475409836,2407,2257,0.0664599025254764,397,974,0.5924024640657084,192,532,0.6390977443609023,0.5094731378146898,7706,5742,7706,5538,0
373,579,145,2.9931034482758623,43,402,0.8930348258706468,517,222,1.3288288288288288,962,985,0.023350253807106647,7,425,0.9835294117647059,194,492,0.6056910569105691,13,357,0.9635854341736695,129,335,0.6149253731343284,83,341,0.7565982404692082,19,244,0.9221311475409836,2409,2258,0.06687333923826388,398,975,0.5917948717948718,193,533,0.6378986866791745,0.5092040445942442,7714,5745,7714,5546,0
374,580,145,3.0,43,402,0.8930348258706468,517,222,1.3288288288288288,963,987,0.024316109422492405,7,426,0.9835680751173709,196,494,0.6032388663967612,13,357,0.9635854341736695,129,336,0.6160714285714286,83,342,0.7573099415204678,19,244,0.9221311475409836,2412,2258,0.06820194862710371,400,976,0.5901639344262295,193,534,0.6385767790262172,0.5096465104234106,7723,5747,7723,5555,0
375,580,145,3.0,43,402,0.8930348258706468,518,223,1.3228699551569507,964,988,0.02429149797570851,7,427,0.9836065573770492,198,495,0.6,13,357,0.9635854341736695,129,336,0.6160714285714286,83,342,0.7573099415204678,19,244,0.9221311475409836,2412,2258,0.06820194862710371,403,977,0.5875127942681679,193,534,0.6385767790262172,0.5090579710144928,7728,5749,7728,5562,0
376,581,145,3.0068965517241377,43,402,0.8930348258706468,518,223,1.3228699551569507,964,989,0.025278058645096024,7,428,0.9836448598130841,198,496,0.6008064516129032,13,357,0.9635854341736695,129,337,0.6172106824925816,84,342,0.7543859649122807,19,244,0.9221311475409836,2415,2259,0.06905710491367856,403,978,0.5879345603271984,193,535,0.6392523364485981,0.5096315449256625,7735,5749,7735,5567,0
377,583,145,3.020689655172414,43,402,0.8930348258706468,517,223,1.318385650224215,964,990,0.02626262626262621,7,429,0.9836829836829837,199,498,0.6004016064257028,13,357,0.9635854341736695,129,338,0.6183431952662721,84,343,0.7551020408163265,19,244,0.9221311475409836,2417,2259,0.06994245241257202,404,979,0.5873340143003065,193,535,0.6392523364485981,0.5102040816326531,7742,5753,7742,5572,0
378,584,145,3.027586206896552,43,402,0.8930348258706468,518,224,1.3125,963,991,0.028254288597376442,7,430,0.9837209302325581,203,499,0.5931863727454909,13,357,0.9635854341736695,129,339,0.6194690265486726,84,343,0.7551020408163265,19,244,0.9221311475409836,2418,2259,0.07038512616201853,404,980,0.5877551020408163,193,536,0.6399253731343284,0.5103884372177055,7749,5761,7749,5578,0
379,585,145,3.0344827586206895,43,402,0.8930348258706468,518,224,1.3125,962,992,0.030241935483870996,7,432,0.9837962962962963,204,500,0.5920000000000001,13,357,0.9635854341736695,129,340,0.6205882352941177,84,344,0.7558139534883721,19,244,0.9221311475409836,2418,2260,0.06991150442477867,404,980,0.5877551020408163,193,537,0.6405959031657356,0.5107644708005672,7757,5757,7757,5579,0
380,586,145,3.0413793103448272,44,402,0.8905472636815921,518,224,1.3125,962,993,0.03121852970795569,7,432,0.9837962962962963,205,502,0.5916334661354581,13,357,0.9635854341736695,129,341,0.6217008797653959,84,344,0.7558139534883721,19,244,0.9221311475409836,2420,2260,0.07079646017699126,404,981,0.5881753312945974,193,537,0.6405959031657356,0.5112084514300438,7762,5767,7762,5584,0
381,586,145,3.0413793103448272,44,402,0.8905472636815921,518,225,1.3022222222222224,962,994,0.03219315895372232,7,432,0.9837962962962963,205,503,0.5924453280318092,13,357,0.9635854341736695,130,341,0.6187683284457478,86,344,0.75,19,244,0.9221311475409836,2421,2261,0.07076514816452906,404,982,0.5885947046843177,193,538,0.6412639405204461,0.5108135942327497,7768,5773,7768,5588,0
382,587,145,3.048275862068966,44,402,0.8905472636815921,517,225,1.2977777777777777,964,995,0.031155778894472408,7,432,0.9837962962962963,205,504,0.5932539682539683,13,357,0.9635854341736695,130,342,0.6198830409356726,86,344,0.75,19,244,0.9221311475409836,2421,2261,0.07076514816452906,405,983,0.5879959308240081,193,539,0.6419294990723562,0.5107423131352117,7773,5773,7773,5591,0
383,587,145,3.048275862068966,44,402,0.8905472636815921,516,225,1.2933333333333334,965,996,0.031124497991967925,7,432,0.9837962962962963,206,506,0.5928853754940712,13,357,0.9635854341736695,130,343,0.6209912536443148,86,344,0.75,19,244,0.9221311475409836,2419,2261,0.06988058381247231,407,984,0.5863821138211383,194,539,0.6400742115027829,0.5100282849061455,7778,5778,7778,5593,0
384,587,145,3.048275862068966,44,402,0.8905472636815921,516,226,1.2831858407079646,964,997,0.033099297893681046,7,432,0.9837962962962963,207,507,0.591715976331361,14,357,0.9607843137254902,131,344,0.6191860465116279,86,344,0.75,19,244,0.9221311475409836,2420,2262,0.06984969053934575,407,985,0.5868020304568529,194,540,0.6407407407407407,0.5098265895953757,7785,5784,7785,5596,0
385,587,145,3.048275862068966,44,402,0.8905472636815921,518,226,1.2920353982300883,963,998,0.0350701402805611,7,432,0.9837962962962963,207,508,0.5925196850393701,14,357,0.9607843137254902,131,345,0.6202898550724638,86,344,0.75,19,244,0.9221311475409836,2421,2262,0.07029177718832891,407,986,0.5872210953346856,194,540,0.6407407407407407,0.51059186031583,7789,5787,7789,5598,0
386,587,145,3.048275862068966,44,402,0.8905472636815921,518,227,1.2819383259911894,963,999,0.036036036036036,7,432,0.9837962962962963,210,510,0.5882352941176471,14,357,0.9607843137254902,131,345,0.6202898550724638,86,344,0.75,19,244,0.9221311475409836,2424,2263,0.07114449845338044,408,986,0.5862068965517242,194,541,0.6414048059149723,0.5103271327774215,7795,5792,7795,5605,0
387,587,145,3.048275862068966,44,402,0.8905472636815921,518,227,1.2819383259911894,964,1000,0.03600000000000003,7,432,0.9837962962962963,213,511,0.5831702544031312,14,357,0.9607843137254902,132,346,0.6184971098265897,86,344,0.75,19,244,0.9221311475409836,2425,2263,0.07158638974812193,409,987,0.585612968591692,194,542,0.6420664206642066,0.51,7800,5795,7800,5612,0
388,588,145,3.0551724137931036,45,402,0.8880597014925373,519,227,1.2863436123348015,963,1001,0.03796203796203801,7,432,0.9837962962962963,213,512,0.583984375,14,357,0.9607843137254902,132,347,0.6195965417867435,86,344,0.75,19,244,0.9221311475409836,2425,2263,0.07158638974812193,410,988,0.5850202429149798,195,542,0.6402214022140221,0.5102511532547411,7804,5800,7804,5616,0
389,588,145,3.0551724137931036,45,402,0.8880597014925373,520,228,1.280701754385965,963,1002,0.038922155688622784,7,432,0.9837962962962963,213,513,0.5847953216374269,14,357,0.9607843137254902,132,348,0.6206896551724138,86,344,0.75,19,244,0.9221311475409836,2424,2264,0.07067137809187285,411,989,0.5844287158746209,195,543,0.6408839779005524,0.5100499295864807,7811,5798,7811,5617,0
390,588,145,3.0551724137931036,45,402,0.8880597014925373,521,228,1.2850877192982457,964,1002,0.03792415169660679,7,432,0.9837962962962963,213,515,0.5864077669902912,14,357,0.9607843137254902,132,349,0.6217765042979942,86,344,0.75,19,244,0.9221311475409836,2427,2264,0.07199646643109547,411,990,0.5848484848484848,195,543,0.6408839779005524,0.5106845809341011,7815,5804,7815,5622,0
391,588,145,3.0551724137931036,45,402,0.8880597014925373,522,228,1.289473684210526,964,1002,0.03792415169660679,7,432,0.9837962962962963,213,516,0.5872093023255813,14,357,0.9607843137254902,132,349,0.6217765042979942,86,344,0.75,19,244,0.9221311475409836,2429,2264,0.07287985865724389,411,991,0.5852674066599395,195,544,0.6415441176470589,0.5112560757226913,7818,5813,7818,5625,0
392,588,145,3.0551724137931036,45,402,0.8880597014925373,522,229,1.2794759825327513,965,1003,0.03788634097706878,7,432,0.9837962962962963,215,517,0.5841392649903288,14,357,0.9607843137254902,132,350,0.6228571428571428,86,344,0.75,19,244,0.9221311475409836,2430,2265,0.07284768211920523,411,991,0.5852674066599395,195,545,0.6422018348623852,0.5108640081799591,7824,5812,7824,5629,0
393,589,145,3.0620689655172413,45,402,0.8880597014925373,520,229,1.2707423580786026,965,1003,0.03788634097706878,7,432,0.9837962962962963,217,519,0.581888246628131,14,357,0.9607843137254902,132,351,0.6239316239316239,86,344,0.75,19,244,0.9221311475409836,2432,2265,0.07373068432671093,413,992,0.5836693548387097,196,545,0.6403669724770642,0.5106029637199796,7828,5811,7828,5635,0
394,589,145,3.0620689655172413,45,402,0.8880597014925373,520,230,1.2608695652173911,966,1003,0.03688933200398803,7,432,0.9837962962962963,216,520,0.5846153846153845,14,357,0.9607843137254902,136,352,0.6136363636363636,86,344,0.75,19,244,0.9221311475409836,2431,2266,0.07281553398058249,415,993,0.5820745216515609,196,546,0.641025641025641,0.5095736533061016,7834,5819,7834,5640,0
395,590,145,3.068965517241379,45,402,0.8880597014925373,520,230,1.2608695652173911,966,1004,0.03784860557768921,7,432,0.9837962962962963,217,521,0.5834932821497121,14,357,0.9607843137254902,136,353,0.6147308781869689,86,344,0.75,19,244,0.9221311475409836,2430,2266,0.07237422771403357,415,994,0.5824949698189135,197,546,0.6391941391941391,0.5095687675427405,7838,5822,7838,5642,0
396,590,145,3.068965517241379,45,402,0.8880597014925373,521,230,1.2652173913043478,966,1004,0.03784860557768921,7,432,0.9837962962962963,219,523,0.5812619502868068,14,357,0.9607843137254902,137,354,0.612994350282486,86,344,0.75,20,244,0.9180327868852459,2433,2266,0.07369814651368056,415,995,0.5829145728643217,197,547,0.6398537477148081,0.5098814229249012,7843,5819,7843,5650,0
397,590,145,3.068965517241379,45,402,0.8880597014925373,520,230,1.2608695652173911,968,1004,0.03585657370517925,7,437,0.9839816933638444,220,524,0.5801526717557253,14,357,0.9607843137254902,138,355,0.6112676056338029,86,344,0.75,20,244,0.9180327868852459,2431,2267,0.07234230260255847,417,996,0.5813253012048193,197,548,0.6405109489051095,0.5091048007131033,7853,5832,7853,5653,0
398,590,145,3.068965517241379,46,402,0.8855721393034826,520,230,1.2608695652173911,969,1005,0.035820895522388096,7,442,0.9841628959276019,221,525,0.579047619047619,14,357,0.9607843137254902,137,356,0.6151685393258427,86,344,0.75,20,244,0.9180327868852459,2432,2267,0.07278341420379353,416,997,0.5827482447342026,197,548,0.6405109489051095,0.5096667514627321,7862,5841,7862,5655,0
399,590,145,3.068965517241379,46,402,0.8855721393034826,521,230,1.2652173913043478,969,1005,0.035820895522388096,7,447,0.9843400447427293,223,527,0.5768500948766604,14,357,0.9607843137254902,139,357,0.6106442577030813,86,344,0.75,20,244,0.9180327868852459,2434,2268,0.07319223985890644,417,997,0.5817452357071213,197,549,0.6411657559198543,0.5097815040650406,7872,5840,7872,5663,0
400,590,145,3.068965517241379,46,402,0.8855721393034826,521,230,1.2652173913043478,969,1005,0.035820895522388096,7,452,0.9845132743362832,225,528,0.5738636363636364,13,357,0.9635854341736695,138,359,0.6155988857938719,87,344,0.747093023255814,20,244,0.9180327868852459,2436,2268,0.07407407407407418,418,998,0.5811623246492986,197,549,0.6411657559198543,0.5103413272427357,7881,5849,7881,5667,0
401,592,145,3.0827586206896553,46,402,0.8855721393034826,523,230,1.2739130434782608,969,1006,0.036779324055665974,7,457,0.9846827133479212,225,529,0.5746691871455576,13,357,0.9635854341736695,138,360,0.6166666666666667,87,344,0.747093023255814,20,244,0.9180327868852459,2437,2268,0.07451499118165783,417,999,0.5825825825825826,197,550,0.6418181818181818,0.5117222151818528,7891,5856,7891,5671,0
402,592,145,3.0827586206896553,46,402,0.8855721393034826,522,230,1.2695652173913046,970,1006,0.035785288270377746,7,463,0.9848812095032398,226,531,0.5743879472693032,13,357,0.9635854341736695,139,361,0.6149584487534626,88,344,0.7441860465116279,20,244,0.9180327868852459,2438,2269,0.07448215072719266,418,1000,0.5820000000000001,197,551,0.6424682395644283,0.5115778818170315,7903,5862,7903,5676,0
403,592,145,3.0827586206896553,46,402,0.8855721393034826,523,230,1.2739130434782608,970,1006,0.035785288270377746,7,468,0.9850427350427351,230,532,0.5676691729323309,13,357,0.9635854341736695,139,363,0.6170798898071626,88,345,0.7449275362318841,20,244,0.9180327868852459,2437,2269,0.07404142794182467,420,1001,0.5804195804195804,197,551,0.6424682395644283,0.5114368760267913,7913,5869,7913,5682,0
404,592,145,3.0827586206896553,46,402,0.8855721393034826,522,230,1.2695652173913046,971,1007,0.03574975173783512,7,473,0.985200845665962,231,533,0.5666041275797373,13,357,0.9635854341736695,139,364,0.6181318681318682,88,345,0.7449275362318841,20,244,0.9180327868852459,2440,2269,0.07536359629792866,420,1002,0.5808383233532934,197,552,0.6431159420289856,0.5120535150826707,7923,5875,7923,5686,0
405,592,145,3.0827586206896553,46,402,0.8855721393034826,522,230,1.2695652173913046,972,1007,0.0347567030784508,7,478,0.9853556485355649,232,535,0.5663551401869159,13,357,0.9635854341736695,139,365,0.6191780821917808,88,345,0.7449275362318841,20,244,0.9180327868852459,2441,2270,0.075330396475771,420,1003,0.5812562313060817,197,552,0.6431159420289856,0.512290432371108,7933,5879,7933,5689,0
406,592,145,3.0827586206896553,46,402,0.8855721393034826,522,230,1.2695652173913046,972,1007,0.0347567030784508,7,483,0.9855072463768116,233,536,0.5652985074626866,13,357,0.9635854341736695,139,367,0.6212534059945505,88,345,0.7449275362318841,20,244,0.9180327868852459,2442,2270,0.07577092511013217,420,1003,0.5812562313060817,197,553,0.6437613019891502,0.5128431125661043,7942,5882,7942,5691,0
407,592,145,3.0827586206896553,46,402,0.8855721393034826,522,230,1.2695652173913046,973,1008,0.03472222222222221,7,489,0.9856850715746421,233,537,0.5661080074487896,13,357,0.9635854341736695,139,368,0.6222826086956521,88,345,0.7449275362318841,20,244,0.9180327868852459,2442,2271,0.07529722589167775,422,1004,0.5796812749003983,197,554,0.644404332129964,0.5129494593915012,7954,5888,7954,5694,0
408,592,145,3.0827586206896553,46,402,0.8855721393034826,522,230,1.2695652173913046,972,1009,0.03666997026759167,8,505,0.9841584158415841,235,539,0.5640074211502784,13,357,0.9635854341736695,139,369,0.6233062330623307,88,345,0.7449275362318841,20,244,0.9180327868852459,2441,2271,0.0748568912373404,422,1005,0.5800995024875621,197,554,0.644404332129964,0.5138557993730407,7975,5896,7975,5695,0
409,592,145,3.0827586206896553,46,402,0.8855721393034826,524,230,1.2782608695652176,973,1010,0.036633663366336666,8,521,0.9846449136276392,237,540,0.5611111111111111,13,357,0.9635854341736695,139,371,0.6253369272237197,88,346,0.7456647398843931,20,244,0.9180327868852459,2439,2271,0.07397622192866571,423,1006,0.5795228628230616,198,555,0.6432432432432432,0.5146286571642911,7998,5905,7998,5700,0
410,593,145,3.089655172413793,46,402,0.8855721393034826,524,230,1.2782608695652176,974,1011,0.03659742828882295,8,521,0.9846449136276392,239,541,0.5582255083179297,13,357,0.9635854341736695,138,371,0.628032345013477,88,346,0.7456647398843931,20,244,0.9180327868852459,2437,2272,0.07262323943661975,425,1007,0.5779543197616683,198,555,0.6432432432432432,0.5139965008747813,8002,5916,8002,5703,0
411,595,145,3.1034482758620694,46,402,0.8855721393034826,524,230,1.2782608695652176,974,1012,0.03754940711462451,8,521,0.9846449136276392,240,543,0.5580110497237569,13,357,0.9635854341736695,138,371,0.628032345013477,89,346,0.7427745664739884,20,244,0.9180327868852459,2440,2272,0.073943661971831,425,1008,0.5783730158730158,198,556,0.6438848920863309,0.5146746596727864,8007,5922,8007,5710,0
412,595,145,3.1034482758620694,46,402,0.8855721393034826,525,230,1.2826086956521738,977,1013,0.03553800592300094,8,521,0.9846449136276392,245,544,0.5496323529411764,13,357,0.9635854341736695,138,371,0.628032345013477,91,346,0.7369942196531791,20,244,0.9180327868852459,2439,2273,0.07303123625164987,427,1008,0.5763888888888888,198,557,0.644524236983842,0.5131693920858819,8011,5931,8011,5722,0
413,596,145,3.110344827586207,46,402,0.8855721393034826,525,230,1.2826086956521738,977,1014,0.03648915187376722,8,521,0.9846449136276392,245,545,0.5504587155963303,13,357,0.9635854341736695,140,371,0.6226415094339622,92,346,0.7341040462427746,20,244,0.9180327868852459,2437,2273,0.07215134183897942,429,1009,0.5748265609514371,198,557,0.644524236983842,0.5126029448465186,8014,5931,8014,5726,0
414,595,145,3.1034482758620694,46,402,0.8855721393034826,525,230,1.2826086956521738,976,1015,0.03842364532019704,8,521,0.9846449136276392,245,547,0.5521023765996343,13,357,0.9635854341736695,141,371,0.6199460916442048,94,346,0.7283236994219653,20,244,0.9180327868852459,2436,2273,0.07171139463264398,429,1010,0.5752475247524753,199,558,0.6433691756272402,0.512283327098142,8019,5939,8019,5727,0
415,596,145,3.110344827586207,46,402,0.8855721393034826,525,230,1.2826086956521738,977,1016,0.038385826771653586,8,521,0.9846449136276392,246,547,0.5502742230347349,13,357,0.9635854341736695,140,371,0.6226415094339622,94,346,0.7283236994219653,20,244,0.9180327868852459,2438,2274,0.07211961301671055,430,1011,0.5746785361028685,199,558,0.6433691756272402,0.512341062079282,8022,5937,8022,5732,0
416,597,145,3.117241379310345,46,402,0.8855721393034826,526,230,1.2869565217391306,977,1017,0.039331366764995046,8,521,0.9846449136276392,247,547,0.5484460694698354,13,357,0.9635854341736695,143,371,0.6145552560646901,94,346,0.7283236994219653,20,244,0.9180327868852459,2438,2274,0.07211961301671055,430,1012,0.575098814229249,200,559,0.6422182468694096,0.5121495327102804,8025,5939,8025,5739,0
417,597,145,3.117241379310345,46,402,0.8855721393034826,526,230,1.2869565217391306,978,1018,0.03929273084479368,8,521,0.9846449136276392,249,547,0.5447897623400366,13,357,0.9635854341736695,143,371,0.6145552560646901,94,346,0.7283236994219653,20,244,0.9180327868852459,2441,2274,0.07343887423043105,430,1013,0.5755182625863771,200,560,0.6428571428571428,0.5123318385650224,8028,5941,8028,5745,0
418,597,145,3.117241379310345,46,402,0.8855721393034826,527,230,1.2913043478260868,979,1018,0.03831041257367385,8,521,0.9846449136276392,251,547,0.5411334552102376,13,357,0.9635854341736695,143,371,0.6145552560646901,95,346,0.7254335260115607,20,244,0.9180327868852459,2443,2275,0.0738461538461539,431,1014,0.5749506903353057,200,560,0.6428571428571428,0.5119551681195517,8030,5943,8030,5753,0
419,597,145,3.117241379310345,46,402,0.8855721393034826,528,230,1.2956521739130435,979,1018,0.03831041257367385,8,521,0.9846449136276392,257,547,0.5301645338208409,13,357,0.9635854341736695,145,371,0.6091644204851752,95,346,0.7254335260115607,20,244,0.9180327868852459,2443,2275,0.0738461538461539,430,1014,0.5759368836291914,201,561,0.6417112299465241,0.5111443157763665,8031,5946,8031,5762,0
420,598,145,3.1241379310344826,46,402,0.8855721393034826,527,230,1.2913043478260868,978,1018,0.03929273084479368,8,521,0.9846449136276392,259,547,0.526508226691042,13,357,0.9635854341736695,145,371,0.6091644204851752,96,346,0.7225433526011561,20,244,0.9180327868852459,2440,2276,0.07205623901581726,434,1015,0.5724137931034483,201,561,0.6417112299465241,0.5098966762106312,8033,5947,8033,5765,0
421,598,145,3.1241379310344826,46,402,0.8855721393034826,528,230,1.2956521739130435,978,1018,0.03929273084479368,8,521,0.9846449136276392,261,547,0.5228519195612431,14,357,0.9607843137254902,146,371,0.6064690026954178,97,346,0.7196531791907514,20,244,0.9180327868852459,2443,2276,0.0733743409490335,435,1016,0.5718503937007874,201,562,0.6423487544483986,0.509769757311761,8035,5945,8035,5775,0
422,599,145,3.1310344827586203,46,402,0.8855721393034826,527,230,1.2913043478260868,979,1018,0.03831041257367385,8,521,0.9846449136276392,263,547,0.5191956124314443,16,357,0.9551820728291317,147,371,0.6037735849056604,100,346,0.7109826589595376,20,244,0.9180327868852459,2444,2276,0.07381370826010536,436,1017,0.5712881022615536,202,563,0.6412078152753109,0.5086475052880428,8037,5950,8037,5787,0
423,599,145,3.1310344827586203,46,402,0.8855721393034826,527,230,1.2913043478260868,980,1018,0.037328094302554016,8,521,0.9846449136276392,265,547,0.5155393053016453,16,357,0.9551820728291317,146,371,0.6064690026954178,100,346,0.7109826589595376,20,244,0.9180327868852459,2448,2277,0.07509881422924902,434,1018,0.5736738703339882,202,563,0.6412078152753109,0.5090185346436124,8039,5951,8039,5791,0
424,599,145,3.1310344827586203,46,402,0.8855721393034826,527,230,1.2913043478260868,981,1019,0.037291462217860616,8,521,0.9846449136276392,264,547,0.5173674588665448,16,357,0.9551820728291317,147,371,0.6037735849056604,101,346,0.708092485549133,20,244,0.9180327868852459,2448,2277,0.07509881422924902,435,1019,0.5731108930323847,202,564,0.6418439716312057,0.5088286495896543,8042,5955,8042,5794,0
425,600,145,3.137931034482759,46,402,0.8855721393034826,528,230,1.2956521739130435,983,1019,0.035328753680078484,8,521,0.9846449136276392,264,547,0.5173674588665448,16,357,0.9551820728291317,147,371,0.6037735849056604,102,346,0.7052023121387283,20,244,0.9180327868852459,2447,2278,0.07418788410886745,437,1020,0.5715686274509804,202,565,0.6424778761061947,0.5082660037290242,8045,5960,8045,5800,0
