osm_id,building,type,Latitude,Longitude
,yes,9,51.54576936,-0.193385067
,yes,9,51.54577728,-0.193276958
,residential,8,51.54567992,-0.193773824
,yes,9,51.5454317,-0.193813042
,yes,9,51.54555051,-0.193775696
,yes,9,51.54548569,-0.193791352
,yes,9,51.54537932,-0.193823604
,yes,9,51.54533272,-0.193835764
,yes,9,51.54516185,-0.193876247
,yes,9,51.5451177,-0.193886427
,yes,9,51.54506575,-0.193898301
,yes,9,51.54502132,-0.193908285
,yes,9,51.54496938,-0.193920134
,yes,9,51.54492494,-0.193930208
,yes,9,51.544873,-0.193942023
,yes,9,51.54482859,-0.193952064
,yes,9,51.5452461,-0.193874174
,residential,8,51.54150872,-0.205495057
,residential,8,51.54148802,-0.205407168
,residential,8,51.54144974,-0.205371045
,residential,8,51.5414039,-0.205275109
,residential,8,51.54058972,-0.203731505
,yes,9,51.54057042,-0.203143782
,yes,9,51.54051659,-0.203320938
,yes,9,51.54057069,-0.203263834
,yes,9,51.54057966,-0.203030159
,yes,9,51.54059116,-0.202945236
,yes,9,51.54060265,-0.202877088
,yes,9,51.5406187,-0.202794067
,yes,9,51.54062981,-0.202717423
,yes,9,51.54106907,-0.201476663
,yes,9,51.54101887,-0.201946107
,yes,9,51.54106366,-0.201570434
,yes,9,51.54106063,-0.201645266
,yes,9,51.54105092,-0.201730428
,yes,9,51.5410382,-0.201797111
,yes,9,51.54103076,-0.201882298
,yes,9,51.54102669,-0.202060952
,yes,9,51.54101982,-0.202151508
,yes,9,51.54101638,-0.202225801
,yes,9,51.54100585,-0.202315498
,yes,9,51.54099753,-0.202386542
,yes,9,51.54097698,-0.202470837
,yes,9,51.54095383,-0.202534648
,residential,8,51.54065356,-0.202463884
,residential,8,51.54066938,-0.202380091
,residential,8,51.54068114,-0.202315913
,residential,8,51.54069691,-0.202232138
,residential,8,51.54071547,-0.202126378
,residential,8,51.54073044,-0.202018778
,residential,8,51.5407429,-0.201932476
,residential,8,51.54074585,-0.201859235
,residential,8,51.5406692,-0.20097324
,residential,8,51.53989484,-0.200598787
,residential,8,51.53994611,-0.200623376
,residential,8,51.53998525,-0.200642473
,residential,8,51.54003657,-0.200667042
,residential,8,51.54007573,-0.200686177
,residential,8,51.54012701,-0.200710761
,residential,8,51.54016613,-0.200729877
,residential,8,51.54021745,-0.200754485
,residential,8,51.54025659,-0.200773674
,residential,8,51.54030788,-0.200798301
,residential,8,51.54034701,-0.200817342
,residential,8,51.54039834,-0.200841913
,residential,8,51.54043748,-0.20086106
,residential,8,51.54048877,-0.200885643
,residential,8,51.54052788,-0.200904783
,residential,8,51.54057922,-0.200929367
,residential,8,51.54061834,-0.20094858
,residential,8,51.54078229,-0.201611629
,residential,8,51.54079045,-0.201525404
,residential,8,51.54079695,-0.201458623
,residential,8,51.5408017,-0.201369567
,residential,8,51.54081021,-0.201303587
,residential,8,51.54081461,-0.201216138
,residential,8,51.54081989,-0.201149304
,residential,8,51.540827,-0.201061323
,residential,8,51.54083396,-0.200978746
,yes,9,51.54119186,-0.199475169
,yes,9,51.54105125,-0.199881513
,yes,9,51.54108115,-0.19981235
,yes,9,51.54110397,-0.199749251
,yes,9,51.5411268,-0.199686143
,yes,9,51.54142751,-0.199823708
,yes,9,51.54143338,-0.199685973
,yes,9,51.54131282,-0.199999683
,yes,9,51.54146094,-0.1996196
,yes,9,51.54158745,-0.19928385
,residential,8,51.5414949,-0.199566321
,residential,8,51.54152668,-0.199494587
,residential,8,51.54155125,-0.199438493
,residential,8,51.54158296,-0.199367009
,residential,8,51.54163363,-0.199248107
,residential,8,51.54166486,-0.1991762
,residential,8,51.54168908,-0.199119444
,residential,8,51.54171957,-0.19904693
,residential,8,51.54174359,-0.198989914
,residential,8,51.54177486,-0.198918659
,residential,8,51.5417976,-0.19886069
,residential,8,51.54183321,-0.198782883
,residential,8,51.54185681,-0.198718075
,residential,8,51.54187418,-0.198615773
,residential,8,51.54305996,-0.198532212
,yes,9,51.54053675,-0.204083804
,train_station,0,51.56276255,-0.304220272
,,0,51.56216901,-0.303647552
,,0,51.56212007,-0.303773932
,yes,9,51.54630949,-0.189888348
,yes,9,51.54628285,-0.190289596
,yes,9,51.54628819,-0.190201259
,yes,9,51.54629212,-0.190131933
,yes,9,51.54627973,-0.190039383
,yes,9,51.54630143,-0.189974285
,yes,9,51.54630924,-0.189640885
,yes,9,51.54418325,-0.200387968
,yes,9,51.54442456,-0.200692076
,yes,9,51.54438421,-0.200642446
,yes,9,51.54434901,-0.200589294
,yes,9,51.5443143,-0.200545514
,yes,9,51.5442617,-0.200539624
,yes,9,51.54422058,-0.200494073
,yes,9,51.54408597,-0.200281448
,yes,9,51.54400086,-0.200230381
,yes,9,51.54396473,-0.200186468
,yes,9,51.54392717,-0.200140804
,yes,9,51.54388823,-0.200093595
,yes,9,51.54398894,-0.200935604
,yes,9,51.54385122,-0.200773002
,yes,9,51.54414335,-0.201052314
,,0,51.54428466,-0.201130014
,,0,51.54433487,-0.201182418
,,0,51.5444534,-0.201306204
,,0,51.54438991,-0.201239959
,yes,9,51.54482772,-0.201125969
,yes,9,51.54477665,-0.201079
,yes,9,51.54472555,-0.20103205
,yes,9,51.54467445,-0.20098515
,yes,9,51.54470565,-0.20055387
,yes,9,51.54507975,-0.20106005
,yes,9,51.54505735,-0.20113755
,yes,9,51.54524038,-0.200874332
,yes,9,51.54508057,-0.201924912
,yes,9,51.54501268,-0.201900581
,yes,9,51.54498153,-0.201844885
,yes,9,51.54494198,-0.201802806
,yes,9,51.54490303,-0.20176139
,yes,9,51.54486385,-0.201720326
,yes,9,51.54482465,-0.20167921
,yes,9,51.54478549,-0.20163811
,yes,9,51.5447463,-0.20159703
,yes,9,51.54559955,-0.198616685
,yes,9,51.54570592,-0.197327143
,yes,9,51.54531266,-0.197604122
,yes,9,51.54645816,-0.19136327
,yes,9,51.54639323,-0.191368596
,yes,9,51.5463351,-0.191362063
,yes,9,51.54628899,-0.191367636
,yes,9,51.54623406,-0.191382561
,yes,9,51.54618105,-0.1915321
,yes,9,51.54618693,-0.191396931
,yes,9,51.54649365,-0.190724827
,yes,9,51.54657043,-0.189633492
,yes,9,51.54657626,-0.189536927
,yes,9,51.54658546,-0.189383777
,yes,9,51.5465909,-0.18928655
,yes,9,51.54655255,-0.18998355
,yes,9,51.54656428,-0.189764593
,yes,9,51.54656055,-0.18983445
,yes,9,51.54637144,-0.189497025
,yes,9,51.5463717,-0.189455197
,yes,9,51.5463721,-0.189413234
,yes,9,51.54637233,-0.189371351
,yes,9,51.54637282,-0.189329255
,yes,9,51.546373,-0.189287219
,yes,9,51.5463094,-0.189562357
,residential,8,51.53239298,-0.20844592
,residential,8,51.53234211,-0.208406324
,yes,9,51.5322701,-0.208451977
,yes,9,51.53221073,-0.207796051
,yes,9,51.53233515,-0.207886078
,yes,9,51.53225425,-0.20780845
,yes,9,51.53199626,-0.207732566
,yes,9,51.53250414,-0.207237636
,residential,8,51.53234421,-0.207560128
,residential,8,51.5322616,-0.20753865
,,0,51.53160699,-0.207267268
,residential,8,51.5315805,-0.207075
,residential,8,51.53162855,-0.2070879
,residential,8,51.5316766,-0.20710075
,residential,8,51.53172465,-0.2071136
,residential,8,51.5317727,-0.2071265
,,0,51.53208548,-0.206745409
,residential,8,51.5322342,-0.2065872
,residential,8,51.5321825,-0.20656845
,residential,8,51.53213075,-0.2065497
,residential,8,51.532079,-0.2065309
,residential,8,51.53197254,-0.20646558
,residential,8,51.53187389,-0.206432526
,residential,8,51.53177505,-0.2064361
,residential,8,51.5316249,-0.206360128
,residential,8,51.531729,-0.20639243
,residential,8,51.53192395,-0.206448698
,residential,8,51.53167695,-0.206376272
,residential,8,51.53144706,-0.206470385
,residential,8,51.53139684,-0.206454635
,residential,8,51.53134617,-0.206439972
,residential,8,51.53129558,-0.20642394
,yes,9,51.53169792,-0.206744063
,yes,9,51.53178982,-0.206798981
,yes,9,51.53162859,-0.206765488
,residential,8,51.53120747,-0.205778876
,residential,8,51.53119964,-0.205848091
,residential,8,51.53119082,-0.205926116
,residential,8,51.53118302,-0.205995258
,apartments,8,51.53148634,-0.206125754
,residential,8,51.53101735,-0.20668105
,residential,8,51.53095245,-0.2066607
,residential,8,51.5308875,-0.20664035
,residential,8,51.53082255,-0.20661995
,yes,9,51.53092995,-0.206986014
,yes,9,51.53114185,-0.206950692
,yes,9,51.53114875,-0.20687948
,yes,9,51.53115218,-0.206812845
,yes,9,51.53116906,-0.20674395
,yes,9,51.53117381,-0.206675437
,residential,8,51.53146364,-0.206750972
,residential,8,51.53145631,-0.206823928
,residential,8,51.53144894,-0.206896872
,residential,8,51.53144161,-0.206969828
,residential,8,51.53143424,-0.207042772
,residential,8,51.53111778,-0.207035912
,residential,8,51.53108386,-0.207183325
,residential,8,51.53106921,-0.207268044
,,0,51.53126423,-0.207159291
,residential,8,51.53150678,-0.206465035
,,0,51.53131982,-0.205986076
,yes,9,51.5313632,-0.2058185
,,0,51.53922166,-0.330298942
,,0,51.53874264,-0.328807612
,yes,9,51.5428436,-0.224408964
,yes,9,51.54275791,-0.22433428
,yes,9,51.54269174,-0.224275364
,yes,9,51.54262905,-0.22531685
,yes,9,51.54266189,-0.225237266
,yes,9,51.54269471,-0.225157734
,yes,9,51.54272752,-0.225078149
,yes,9,51.54276038,-0.224998568
,yes,9,51.54279321,-0.224919034
,yes,9,51.54282602,-0.224839449
,yes,9,51.54285888,-0.224759851
,yes,9,51.54289169,-0.224680266
,yes,9,51.54292452,-0.224600732
,garage,0,51.53875465,-0.219919083
,yes,9,51.54085536,-0.221937816
,yes,9,51.54080856,-0.22191016
,yes,9,51.54003825,-0.22111445
,yes,9,51.53995555,-0.2210275
,yes,9,51.53934768,-0.220329466
,yes,9,51.53930267,-0.220295085
,yes,9,51.5392159,-0.2202646
,yes,9,51.53915418,-0.220201574
,yes,9,51.53905735,-0.2201223
,yes,9,51.53899895,-0.22007135
,yes,9,51.53891105,-0.21998655
,yes,9,51.53884345,-0.21992085
,yes,9,51.54061673,-0.222448544
,yes,9,51.54053875,-0.2223654
,yes,9,51.54044425,-0.2222707
,yes,9,51.5403842,-0.222207
,yes,9,51.54030035,-0.2220906
,yes,9,51.5402403,-0.22202555
,yes,9,51.5401292,-0.22190015
,yes,9,51.54007415,-0.22184515
,yes,9,51.5399757,-0.22175955
,yes,9,51.53990438,-0.221683791
,yes,9,51.53980985,-0.22158365
,yes,9,51.53974145,-0.2215126
,yes,9,51.5395552,-0.2213302
,yes,9,51.53949725,-0.221267166
,yes,9,51.5394177,-0.22118055
,yes,9,51.53935347,-0.221110162
,yes,9,51.53927242,-0.221008113
,yes,9,51.53920905,-0.220945083
,yes,9,51.53913195,-0.220868
,yes,9,51.5390644,-0.220802267
,yes,9,51.53898135,-0.2207183
,yes,9,51.53892002,-0.220659315
,yes,9,51.5388241,-0.22061115
,yes,9,51.5387653,-0.22055885
,yes,9,51.5386585,-0.220501771
,yes,9,51.53860178,-0.220448228
,yes,9,51.54114948,-0.224084043
,yes,9,51.54144609,-0.22434713
,yes,9,51.54179715,-0.224662324
,yes,9,51.54201162,-0.225337445
,yes,9,51.54196158,-0.225303886
,yes,9,51.54189517,-0.225256514
,yes,9,51.5418447,-0.225220268
,yes,9,51.54177373,-0.225169655
,yes,9,51.54172157,-0.225134845
,yes,9,51.54165205,-0.2250853
,yes,9,51.54160035,-0.2250491
,yes,9,51.54153023,-0.224994656
,yes,9,51.5414785,-0.22495445
,yes,9,51.5414141,-0.2249042
,yes,9,51.54136195,-0.2248626
,yes,9,51.54127968,-0.224794906
,yes,9,51.5412292,-0.2247567
,yes,9,51.54116037,-0.224698862
,yes,9,51.5411099,-0.22465865
,yes,9,51.54104175,-0.224597968
,yes,9,51.5409917,-0.224555732
,yes,9,51.54091355,-0.22448805
,yes,9,51.54086515,-0.22444515
,yes,9,51.54080085,-0.2243866
,yes,9,51.5407533,-0.224345
,yes,9,51.54068837,-0.224286411
,yes,9,51.54063833,-0.224240789
,yes,9,51.54057418,-0.224177039
,yes,9,51.54052582,-0.224131461
,yes,9,51.5404635,-0.2240711
,yes,9,51.5404143,-0.2240255
,yes,9,51.54034955,-0.223965717
,yes,9,51.54030033,-0.223918789
,yes,9,51.5402298,-0.2238681
,yes,9,51.54018502,-0.223819182
,yes,9,51.54014029,-0.223770232
,yes,9,51.5400955,-0.223721335
,yes,9,51.54005055,-0.223672215
,yes,9,51.54001395,-0.223603016
,yes,9,51.53996915,-0.223554084
,yes,9,51.53992452,-0.223505312
,yes,9,51.5398799,-0.223456516
,yes,9,51.5398353,-0.223407784
,yes,9,51.53979068,-0.223358988
,yes,9,51.53974602,-0.223310228
,yes,9,51.5397014,-0.223261484
,yes,9,51.5396568,-0.2232127
,yes,9,51.53961196,-0.223163703
,yes,9,51.54107708,-0.224044684
,yes,9,51.54102905,-0.22400255
,yes,9,51.54098105,-0.2239604
,yes,9,51.54093305,-0.22391825
,yes,9,51.54088502,-0.223876116
,yes,9,51.54083698,-0.223833934
,yes,9,51.54078895,-0.2237918
,yes,9,51.54074095,-0.22374965
,yes,9,51.54069295,-0.2237075
,yes,9,51.5406449,-0.22366535
,yes,9,51.54059685,-0.2236232
,yes,9,51.54054885,-0.22358105
,yes,9,51.54050085,-0.2235389
,yes,9,51.54045282,-0.223496766
,yes,9,51.5423333,-0.224990284
,yes,9,51.54228947,-0.224961059
,yes,9,51.54223188,-0.224923707
,yes,9,51.54218806,-0.224894482
,yes,9,51.54213048,-0.224857207
,yes,9,51.54208665,-0.224827987
,yes,9,51.54202905,-0.224790709
,yes,9,51.54198525,-0.224761424
,yes,9,51.5419276,-0.224724184
,yes,9,51.54188376,-0.224694983
,yes,9,51.54174069,-0.224591939
,yes,9,51.5416949,-0.224553112
,yes,9,51.54164185,-0.224510223
,yes,9,51.54159602,-0.224471433
,yes,9,51.54154297,-0.224428539
,yes,9,51.54149714,-0.224389408
,yes,9,51.54138714,-0.224293384
,yes,9,51.54133688,-0.224250156
,yes,9,51.5412931,-0.224210633
,yes,9,51.54124283,-0.224167427
,yes,9,51.54119917,-0.22412778
,yes,9,51.54027972,-0.223284202
,yes,9,51.54024375,-0.223243188
,yes,9,51.54019631,-0.223190319
,yes,9,51.54016035,-0.223149297
,yes,9,51.5401129,-0.223096457
,yes,9,51.54007695,-0.223055405
,yes,9,51.54002951,-0.223002549
,yes,9,51.53999355,-0.22296148
,yes,9,51.5399461,-0.222908708
,yes,9,51.53991016,-0.222867638
,yes,9,51.53986271,-0.222814819
,yes,9,51.53982676,-0.222773738
,yes,9,51.5397793,-0.222720874
,yes,9,51.5397433,-0.222679886
,yes,9,51.53969589,-0.22262698
,yes,9,51.53965986,-0.222586052
,yes,9,51.53961242,-0.222533149
,yes,9,51.53957645,-0.222492171
,yes,9,51.539529,-0.222439318
,yes,9,51.53949305,-0.222398288
,yes,9,51.53944561,-0.222345419
,yes,9,51.53940966,-0.222304371
,yes,9,51.5393622,-0.222251557
,yes,9,51.53932625,-0.22221048
,yes,9,51.53925969,-0.222141748
,yes,9,51.53922371,-0.222104028
,yes,9,51.53917629,-0.222055448
,yes,9,51.53914032,-0.22201773
,yes,9,51.53909289,-0.221969157
,yes,9,51.53905693,-0.221931385
,yes,9,51.53900948,-0.221882938
,yes,9,51.53897353,-0.221845122
,yes,9,51.53892604,-0.221796664
,yes,9,51.53889006,-0.221758849
,yes,9,51.53884263,-0.221710279
,yes,9,51.53880662,-0.22167263
,yes,9,51.53873894,-0.221614969
,yes,9,51.53870196,-0.221579604
,yes,9,51.53865329,-0.221534054
,yes,9,51.53861633,-0.221498649
,yes,9,51.53856765,-0.221453182
,yes,9,51.53853073,-0.221417719
,yes,9,51.53848199,-0.221372268
,yes,9,51.53844504,-0.221336844
,yes,9,51.53839636,-0.221291399
,yes,9,51.53835942,-0.221255947
,yes,9,51.53831074,-0.221210406
,yes,9,51.53827375,-0.221175052
,yes,9,51.53955113,-0.223145048
,yes,9,51.53951358,-0.223107801
,yes,9,51.53946771,-0.223051594
,yes,9,51.53943029,-0.22301449
,yes,9,51.53938428,-0.22295817
,yes,9,51.53934701,-0.222921134
,yes,9,51.53930085,-0.222864713
,yes,9,51.53926388,-0.222829173
,yes,9,51.53922117,-0.222773745
,yes,9,51.53918678,-0.222734419
,yes,9,51.53913942,-0.222686058
,yes,9,51.53910498,-0.222646703
,yes,9,51.53905773,-0.222598481
,yes,9,51.53902323,-0.222559031
,yes,9,51.53897606,-0.222510887
,yes,9,51.53894144,-0.222471344
,yes,9,51.53889436,-0.22242331
,yes,9,51.53885968,-0.222383676
,yes,9,51.53881269,-0.222335698
,yes,9,51.53877793,-0.222295955
,yes,9,51.53871067,-0.222236882
,yes,9,51.53867391,-0.222202259
,yes,9,51.53862618,-0.222155969
,yes,9,51.53858951,-0.222121208
,yes,9,51.53854178,-0.222074969
,yes,9,51.53850506,-0.222040281
,yes,9,51.53845738,-0.221993969
,yes,9,51.53842066,-0.221959281
,yes,9,51.53837298,-0.22191294
,yes,9,51.53833626,-0.221878281
,yes,9,51.53827139,-0.221829816
,yes,9,51.53823415,-0.221797704
,yes,9,51.5381857,-0.221754751
,yes,9,51.53814848,-0.221722636
,yes,9,51.53810011,-0.221679611
,yes,9,51.53806286,-0.221647532
,yes,9,51.53798995,-0.221577329
,yes,9,51.53795263,-0.221544591
,yes,9,51.53790405,-0.221500887
,yes,9,51.53786669,-0.221468121
,yes,9,51.53808234,-0.224828277
,yes,9,51.53808036,-0.224714403
,yes,9,51.53812805,-0.224540563
,yes,9,51.53814885,-0.224442354
,yes,9,51.53818277,-0.224280851
,yes,9,51.5381982,-0.224180445
,yes,9,51.53822389,-0.224006721
,yes,9,51.53823529,-0.223880274
,yes,9,51.53838686,-0.224946486
,yes,9,51.53843092,-0.224839724
,yes,9,51.53843143,-0.224644265
,yes,9,51.53845173,-0.224537288
,yes,9,51.53848696,-0.224348979
,yes,9,51.53848214,-0.224220206
,yes,9,51.53873233,-0.225083315
,yes,9,51.53871414,-0.224942639
,yes,9,51.53877622,-0.224824967
,yes,9,51.53879512,-0.224734317
,yes,9,51.53904199,-0.225206032
,yes,9,51.53907156,-0.225097878
,yes,9,51.53908652,-0.224952088
,yes,9,51.53910671,-0.224856536
,yes,9,51.53784954,-0.22532175
,yes,9,51.53791834,-0.225338606
,yes,9,51.53801749,-0.225245452
,yes,9,51.538091,-0.225236705
,yes,9,51.53822853,-0.22526108
,yes,9,51.53828959,-0.225284604
,yes,9,51.53838686,-0.225322158
,yes,9,51.53844941,-0.225347743
,yes,9,51.53855103,-0.22538661
,yes,9,51.53861086,-0.225410051
,yes,9,51.53869664,-0.225403301
,yes,9,51.53877088,-0.225478023
,yes,9,51.53888058,-0.225518584
,yes,9,51.53895423,-0.225553075
,yes,9,51.53906251,-0.225607374
,yes,9,51.53911369,-0.225666243
,yes,9,51.53916422,-0.225789201
,yes,9,51.5392096,-0.225854478
,yes,9,51.53929011,-0.225956785
,yes,9,51.53933505,-0.226039647
,yes,9,51.5394882,-0.226772337
,yes,9,51.53954114,-0.226722236
,yes,9,51.53963806,-0.226673556
,yes,9,51.53969178,-0.226625048
,yes,9,51.53978915,-0.226565205
,yes,9,51.53984401,-0.226513874
,yes,9,51.53994316,-0.226445314
,yes,9,51.539994,-0.226399703
,yes,9,51.54014178,-0.2262826
,yes,9,51.54012138,-0.226102165
,yes,9,51.53998965,-0.22596105
,yes,9,51.5399371,-0.22591815
,yes,9,51.53984145,-0.22587075
,yes,9,51.5397839,-0.22581845
,yes,9,51.53969808,-0.225737434
,yes,9,51.53963554,-0.22567256
,yes,9,51.53935288,-0.225562065
,yes,9,51.53938582,-0.225469947
,yes,9,51.53940359,-0.225301413
,yes,9,51.53943406,-0.225211485
,yes,9,51.53881937,-0.22396546
,yes,9,51.53876265,-0.22390375
,yes,9,51.54078966,-0.225942193
,yes,9,51.54071297,-0.22588271
,yes,9,51.5406265,-0.225803383
,yes,9,51.54057145,-0.22575645
,yes,9,51.54047755,-0.2256713
,yes,9,51.5404275,-0.225623
,yes,9,51.54033678,-0.225548003
,yes,9,51.54026807,-0.225500731
,yes,9,51.54018685,-0.2254016
,yes,9,51.54013515,-0.22535465
,yes,9,51.54004485,-0.22527795
,yes,9,51.53996855,-0.22523982
,yes,9,51.5398748,-0.22515515
,yes,9,51.5397947,-0.2251565
,yes,9,51.53955595,-0.22490435
,yes,9,51.53950685,-0.224805251
,yes,9,51.5394336,-0.22467875
,yes,9,51.5393677,-0.22461035
,yes,9,51.53926435,-0.224527326
,yes,9,51.53917042,-0.224509508
,yes,9,51.53894477,-0.224264566
,yes,9,51.53892774,-0.22412208
,yes,9,51.538686,-0.223815883
,yes,9,51.53861123,-0.223737472
,yes,9,51.53842715,-0.223512183
,yes,9,51.53837627,-0.223461211
,yes,9,51.53828495,-0.223377017
,yes,9,51.53821894,-0.223314923
,yes,9,51.53814898,-0.223232891
,yes,9,51.53809892,-0.223180609
,yes,9,51.5380145,-0.22307315
,yes,9,51.5379341,-0.223020059
,yes,9,51.53787823,-0.222254407
,yes,9,51.53842413,-0.22276742
,yes,9,51.53828715,-0.222649218
,yes,9,51.53812382,-0.222506256
,yes,9,51.53854172,-0.222949815
,yes,9,51.53869442,-0.223087065
,yes,9,51.53875505,-0.223163727
,yes,9,51.5388895,-0.223321705
,yes,9,51.53895402,-0.223386517
,yes,9,51.5390208,-0.223494761
,yes,9,51.53915873,-0.223632075
,yes,9,51.53934974,-0.223857172
,residential,8,51.53949865,-0.22399136
,yes,9,51.53999044,-0.224515433
,yes,9,51.54019619,-0.22470458
,yes,9,51.54028868,-0.224740808
,yes,9,51.54048136,-0.224960561
,yes,9,51.54062039,-0.225101693
,yes,9,51.54076861,-0.225231162
,yes,9,51.54090967,-0.225337802
,yes,9,51.54105328,-0.225446073
,yes,9,51.5399228,-0.224405733
,residential,8,51.53977018,-0.224290261
,yes,9,51.54082421,-0.222671011
,yes,9,51.54094525,-0.2228244
,yes,9,51.5408978,-0.2227712
,yes,9,51.54109605,-0.222954445
,yes,9,51.54103201,-0.222897902
,yes,9,51.54122618,-0.223092045
,yes,9,51.54117715,-0.223036196
,yes,9,51.54137895,-0.223255018
,yes,9,51.54130624,-0.223185798
,yes,9,51.54150394,-0.223390502
,yes,9,51.54145351,-0.223337142
,yes,9,51.54164879,-0.22353481
,yes,9,51.541589,-0.2234639
,yes,9,51.54178767,-0.223656431
,yes,9,51.54173443,-0.223605763
,yes,9,51.54193676,-0.223778338
,yes,9,51.54187441,-0.223717747
,yes,9,51.54208083,-0.223928721
,yes,9,51.54201458,-0.22385898
,yes,9,51.54217338,-0.223997492
,yes,9,51.54226329,-0.224085558
,yes,9,51.54243285,-0.224207239
,yes,9,51.54237051,-0.224146534
,yes,9,51.54240154,-0.22337748
,yes,9,51.54231123,-0.223293818
,yes,9,51.54219779,-0.223232554
,yes,9,51.54213777,-0.223176788
,yes,9,51.54203719,-0.223108145
,yes,9,51.54197581,-0.223045913
,yes,9,51.541878,-0.22298587
,yes,9,51.54182501,-0.22292905
,yes,9,51.54165106,-0.222780687
,yes,9,51.54159725,-0.222730606
,yes,9,51.54150807,-0.222645752
,yes,9,51.5414495,-0.222576614
,yes,9,51.54136358,-0.222510631
,yes,9,51.54130668,-0.222457049
,yes,9,51.54104021,-0.222130595
,yes,9,51.54123204,-0.22236678
,yes,9,51.54117179,-0.222299651
,yes,9,51.54131283,-0.226676806
,yes,9,51.5413761,-0.226600081
,yes,9,51.54144465,-0.2265475
,yes,9,51.54133436,-0.226130176
,yes,9,51.54121241,-0.226157678
,yes,9,51.54116195,-0.226199915
,yes,9,51.5411115,-0.22624215
,yes,9,51.54106104,-0.226284412
,yes,9,51.53942926,-0.227652779
,yes,9,51.53985332,-0.227297236
,yes,9,51.54027097,-0.22692842
,yes,9,51.54099991,-0.226314509
,yes,9,51.54094545,-0.226362241
,yes,9,51.5408989,-0.226402685
,yes,9,51.54084443,-0.226450469
,yes,9,51.54079792,-0.226490975
,yes,9,51.54074341,-0.226538714
,yes,9,51.54069691,-0.226579203
,yes,9,51.54063038,-0.226629594
,yes,9,51.54057542,-0.226674741
,yes,9,51.54052809,-0.226712381
,yes,9,51.54047324,-0.226757518
,yes,9,51.54042586,-0.226795242
,yes,9,51.54037103,-0.226840282
,yes,9,51.54032374,-0.226877784
,yes,9,51.54020156,-0.22698058
,yes,9,51.54014729,-0.227026826
,yes,9,51.54010031,-0.227065953
,yes,9,51.54004611,-0.227112186
,yes,9,51.53999914,-0.227151443
,yes,9,51.53994497,-0.227197639
,yes,9,51.53989792,-0.227236854
,yes,9,51.53979049,-0.227353917
,yes,9,51.53973528,-0.227399513
,yes,9,51.53968814,-0.227438506
,yes,9,51.5396329,-0.22748416
,yes,9,51.53958578,-0.227523098
,yes,9,51.5395305,-0.227568764
,yes,9,51.53948362,-0.227607329
,yes,9,51.54124396,-0.22674791
,yes,9,51.54119879,-0.226784702
,yes,9,51.54114241,-0.226831517
,yes,9,51.54109645,-0.226867005
,yes,9,51.54104133,-0.226917098
,yes,9,51.54099576,-0.226952881
,yes,9,51.54093974,-0.227000594
,yes,9,51.54089593,-0.227041465
,yes,9,51.54047157,-0.227408932
,yes,9,51.54082886,-0.227108491
,yes,9,51.5407734,-0.227154287
,yes,9,51.54072752,-0.227193445
,yes,9,51.5406721,-0.227239144
,yes,9,51.54062616,-0.227278327
,yes,9,51.5405708,-0.22732402
,yes,9,51.54052566,-0.227363225
,yes,9,51.53999367,-0.227793742
,yes,9,51.540403,-0.227464292
,yes,9,51.54035668,-0.227503028
,yes,9,51.54030081,-0.227549336
,yes,9,51.54025446,-0.22758805
,yes,9,51.54019855,-0.22763439
,yes,9,51.54015222,-0.227673088
,yes,9,51.54009635,-0.227719434
,yes,9,51.54005012,-0.227758126
,yes,9,51.53958996,-0.228135359
,yes,9,51.53993436,-0.227846086
,yes,9,51.5398827,-0.227889685
,yes,9,51.53983665,-0.227928865
,yes,9,51.53978502,-0.227972476
,yes,9,51.53973896,-0.228011642
,yes,9,51.53968732,-0.228055276
,yes,9,51.53964136,-0.228094406
,yes,9,51.5381609,-0.22931131
,yes,9,51.53811235,-0.22935155
,yes,9,51.5380638,-0.229391783
,yes,9,51.53801525,-0.229432017
,yes,9,51.5379667,-0.22947225
,yes,9,51.53791817,-0.229512434
,yes,9,51.53786963,-0.229552716
,yes,9,51.53782107,-0.229592934
,yes,9,51.53777253,-0.229633166
,yes,9,51.53772397,-0.229673384
,yes,9,51.53876532,-0.228809733
,yes,9,51.53871695,-0.22885065
,yes,9,51.53866855,-0.22889155
,yes,9,51.53862018,-0.228932467
,yes,9,51.5385718,-0.22897335
,yes,9,51.53852342,-0.229014233
,yes,9,51.53847505,-0.22905515
,yes,9,51.53842665,-0.22909605
,yes,9,51.53837828,-0.229136967
,yes,9,51.5383299,-0.22917785
,yes,9,51.53828152,-0.229218766
,yes,9,51.53823315,-0.22925971
,yes,9,51.53939406,-0.228286581
,yes,9,51.53934005,-0.2283345
,yes,9,51.53928975,-0.22837585
,yes,9,51.5392394,-0.2284172
,yes,9,51.53918905,-0.22845855
,yes,9,51.53913875,-0.2284999
,yes,9,51.53908845,-0.22854125
,yes,9,51.5390381,-0.228582633
,yes,9,51.53898775,-0.228623967
,yes,9,51.53893745,-0.228665333
,yes,9,51.53888715,-0.228706667
,yes,9,51.5388368,-0.228748033
,yes,9,51.53881413,-0.22813832
,yes,9,51.53923991,-0.227773537
,yes,9,51.53918027,-0.22782499
,yes,9,51.53913406,-0.227863119
,yes,9,51.53908078,-0.22790764
,yes,9,51.5390345,-0.227945886
,yes,9,51.53898363,-0.227988035
,yes,9,51.53892767,-0.228034794
,yes,9,51.53887911,-0.228075031
