building,type,Latitude,Longitude
yes,9,51.55262861,-0.296877657
,0,51.55252835,-0.2971333
yes,9,51.55220823,-0.298279521
,0,51.55223336,-0.298803296
,0,51.55246586,-0.297342507
,0,51.55255329,-0.297069811
yes,9,51.55233478,-0.29764162
yes,9,51.55229137,-0.29779861
,0,51.55226619,-0.297900786
yes,9,51.5522271,-0.298112628
,0,51.55246418,-0.29739249
,0,51.55238626,-0.295675726
,0,51.55240059,-0.29569037
yes,9,51.55231167,-0.297721238
,0,51.55270342,-0.296686023
,0,51.55227568,-0.297861189
yes,9,51.55240972,-0.297501711
yes,9,51.55219334,-0.298664892
yes,9,51.55237934,-0.297581677
train_station,0,51.55215962,-0.296402542
yes,9,51.55222976,-0.298892192
,0,51.55224614,-0.296280976
,0,51.55268579,-0.295830317
yes,9,51.55116062,-0.298912838
yes,9,51.55120824,-0.298936276
yes,9,51.55140171,-0.299073534
yes,9,51.55105019,-0.298925339
yes,9,51.55155251,-0.299153958
yes,9,51.55173348,-0.299181867
yes,9,51.55100075,-0.2988945
yes,9,51.55160529,-0.299182527
yes,9,51.551101,-0.298949907
yes,9,51.55127557,-0.299005265
yes,9,51.55168234,-0.299157397
yes,9,51.55150718,-0.299104484
,0,51.55072825,-0.298818137
yes,9,51.55086825,-0.29883435
yes,9,51.55078026,-0.298803563
,0,51.55067367,-0.298796879
yes,9,51.55063235,-0.298781484
,0,51.550704,-0.298808665
yes,9,51.550704,-0.298808665
,0,51.55076971,-0.298836953
,0,51.55023638,-0.29852674
,0,51.54966362,-0.297670926
yes,9,51.5498236,-0.297736855
,0,51.54955587,-0.297623555
,0,51.55018035,-0.298477069
,0,51.54978248,-0.297726283
,0,51.54985482,-0.297760489
,0,51.54972426,-0.29770038
yes,9,51.54915855,-0.297412474
yes,9,51.54926373,-0.297394436
,0,51.54993502,-0.297774805
yes,9,51.55045281,-0.298633804
,0,51.55032333,-0.298571907
yes,9,51.54962261,-0.298223123
,0,51.55028531,-0.298538926
yes,9,51.54998682,-0.298342005
,0,51.55022956,-0.298503781
yes,9,51.55008218,-0.29839882
,0,51.54982525,-0.297746951
yes,9,51.55037571,-0.29861037
,0,51.55025373,-0.298516779
,0,51.55013783,-0.298437477
yes,9,51.55015924,-0.298459638
house,8,51.54981018,-0.298281407
house,8,51.5497566,-0.2982632
yes,9,51.54967297,-0.298332805
yes,9,51.55030536,-0.29855632
yes,9,51.54957924,-0.298210581
yes,9,51.55022939,-0.29850362
,0,51.54974427,-0.298403068
,0,51.54981126,-0.297639282
,0,51.54960628,-0.298397047
,0,51.54912855,-0.297399987
,0,51.54928396,-0.297386106
,0,51.55020539,-0.29849058
,0,51.55119134,-0.298409544
,0,51.55113563,-0.298482107
,0,51.55090495,-0.298318557
,0,51.55103271,-0.298336702
,0,51.5506986,-0.298221567
,0,51.55063349,-0.298193071
,0,51.55113015,-0.298381235
,0,51.55097876,-0.298339715
,0,51.55059542,-0.298238892
,0,51.55064915,-0.298263898
,0,51.5510933,-0.298462894
yes,9,51.55090722,-0.298305377
,0,51.55073442,-0.298238267
,0,51.5509558,-0.298329516
,0,51.55079401,-0.298276113
,0,51.5510716,-0.298355419
yes,9,51.55048683,-0.297960142
temple,6,51.55018455,-0.2977929
,0,51.55094356,-0.298211945
,0,51.55100263,-0.298346699
yes,9,51.55149763,-0.29863596
,0,51.55178665,-0.298748479
yes,9,51.55163394,-0.298698381
yes,9,51.55171411,-0.298703286
yes,9,51.55137701,-0.29856608
yes,9,51.55155659,-0.298664193
,0,51.55175559,-0.298753181
yes,9,51.55143532,-0.298604334
yes,9,51.55177283,-0.298750571
,0,51.55177357,-0.298422328
,0,51.55426228,-0.285569231
,0,51.5567921,-0.2834552
,0,51.55675706,-0.286167873
,0,51.55651657,-0.286385375
,0,51.55632493,-0.2861276
,0,51.55706883,-0.28637247
,0,51.55693196,-0.286558919
,0,51.5579154,-0.29401425
,0,51.55788768,-0.293492753
,0,51.55777525,-0.29661245
,0,51.55723722,-0.296838984
,0,51.55743415,-0.2956819
,0,51.5579232,-0.2943842
,0,51.55669145,-0.29724965
yes,9,51.55224046,-0.299708619
yes,9,51.55218738,-0.299629954
yes,9,51.55218232,-0.299556079
,0,51.55230539,-0.298947627
yes,9,51.55217737,-0.299484797
yes,9,51.55219995,-0.299784448
apartments,8,51.55251147,-0.298898348
house,8,51.552818,-0.298991762
house,8,51.55328378,-0.299063851
house,8,51.55278164,-0.298985668
house,8,51.55307166,-0.299029509
house,8,51.55317704,-0.299044397
house,8,51.55292684,-0.299022124
house,8,51.55322511,-0.299053567
house,8,51.55296267,-0.29902962
house,8,51.55285622,-0.29900864
house,8,51.55301145,-0.299037845
house,8,51.55288962,-0.299001805
house,8,51.55311915,-0.299024861
,0,51.55224165,-0.299660571
,0,51.55228002,-0.300398851
yes,9,51.55227093,-0.300010085
yes,9,51.5523039,-0.30057735
,0,51.55227982,-0.300095341
,0,51.55227368,-0.300356298
yes,9,51.5522882,-0.3004614
yes,9,51.55221052,-0.299861446
yes,9,51.55227982,-0.300095341
,0,51.55227982,-0.300095341
yes,9,51.55221574,-0.299938129
yes,9,51.55227683,-0.300377456
,0,51.55233441,-0.300491771
,0,51.55196449,-0.30102115
,0,51.55275924,-0.297240831
yes,9,51.55198164,-0.301125837
yes,9,51.55200561,-0.300880487
,0,51.55197061,-0.300771295
yes,9,51.55197404,-0.301041765
yes,9,51.55200097,-0.301398435
,0,51.55197073,-0.300770292
yes,9,51.5520006,-0.300546761
,0,51.55197119,-0.300736214
,0,51.55196997,-0.300804585
yes,9,51.55198125,-0.301199435
yes,9,51.5519726,-0.300959326
yes,9,51.55198618,-0.301281541
yes,9,51.55197061,-0.300771295
,0,51.55110735,-0.300630212
,0,51.55101777,-0.299532814
,0,51.53420772,-0.249577922
house,8,51.55296465,-0.293801932
house,8,51.55281706,-0.292727526
house,8,51.5526918,-0.29363293
house,8,51.55281077,-0.292969766
house,8,51.55309127,-0.291442539
house,8,51.5524248,-0.29342643
house,8,51.55282336,-0.292485326
house,8,51.55255829,-0.293529612
house,8,51.55283591,-0.292000826
house,8,51.55282959,-0.292243074
house,8,51.55289618,-0.29411646
house,8,51.55284214,-0.291758574
house,8,51.55280239,-0.293292774
house,8,51.55307943,-0.291759264
house,8,51.55307055,-0.29199678
house,8,51.55273632,-0.293667294
house,8,51.55280871,-0.293050526
house,8,51.55308833,-0.291521715
house,8,51.55246929,-0.293460812
house,8,51.55282124,-0.292566074
house,8,51.5526028,-0.293564047
house,8,51.55281494,-0.292808274
house,8,51.55283379,-0.292081574
yes,9,51.55305977,-0.292274941
house,8,51.55282751,-0.292323826
house,8,51.55275525,-0.294157391
house,8,51.55284006,-0.291839326
house,8,51.55307647,-0.291838438
house,8,51.55306763,-0.292075963
house,8,51.5527808,-0.293701747
house,8,51.55280659,-0.293131274
house,8,51.55308536,-0.291600908
house,8,51.55251375,-0.29349523
house,8,51.55281915,-0.2926468
house,8,51.5526473,-0.293598512
yes,9,51.55311931,-0.292829794
house,8,51.55281286,-0.292889026
yes,9,51.55319787,-0.292360077
house,8,51.5529229,-0.293942318
house,8,51.5523803,-0.293391997
house,8,51.55282542,-0.292404582
house,8,51.55283797,-0.291920066
house,8,51.55283171,-0.292162326
house,8,51.55307351,-0.291917607
house,8,51.55306466,-0.29215516
house,8,51.55284426,-0.291677826
house,8,51.55280451,-0.293212026
house,8,51.55308237,-0.291680088
house,8,51.55270882,-0.294135431
yes,9,51.55313246,-0.292531227
house,8,51.55285347,-0.294181656
,0,51.55151368,-0.294434072
,0,51.55213529,-0.292280532
,0,51.5523839,-0.294259794
,0,51.55207031,-0.294868124
,0,51.55326671,-0.291242094
,0,51.55267537,-0.292471263
,0,51.55288928,-0.294155726
,0,51.55402914,-0.28960323
,0,51.55219417,-0.295667912
,0,51.55400641,-0.291814209
,0,51.55223828,-0.293790387
,0,51.55312414,-0.291803982
,0,51.5532503,-0.293417678
house,8,51.55215269,-0.291433051
house,8,51.55253485,-0.29255745
house,8,51.5523073,-0.2920894
house,8,51.55252865,-0.2927949
house,8,51.5520125,-0.2924262
house,8,51.5520122,-0.292663
house,8,51.55201458,-0.293107064
house,8,51.55217542,-0.293716333
house,8,51.55231447,-0.293822233
house,8,51.55229545,-0.2925599
house,8,51.55199784,-0.291436151
house,8,51.55254105,-0.29232005
house,8,51.55230137,-0.292324657
house,8,51.5520128,-0.29218945
house,8,51.55215248,-0.293207364
house,8,51.55255344,-0.291845174
house,8,51.55228953,-0.292795118
house,8,51.55254725,-0.2920826
house,8,51.55201335,-0.2917159
house,8,51.55201308,-0.291952693
house,8,51.55231523,-0.291775743
house,8,51.55220429,-0.291432001
house,8,51.55253275,-0.2926366
house,8,51.55230927,-0.292011007
house,8,51.55252655,-0.29287405
house,8,51.5520124,-0.29250515
house,8,51.5520121,-0.2927419
house,8,51.55196863,-0.293073665
house,8,51.55222177,-0.293751651
house,8,51.55236096,-0.293857433
house,8,51.55229742,-0.292481467
house,8,51.55204944,-0.291435126
house,8,51.55253898,-0.292399193
house,8,51.55230335,-0.29224625
house,8,51.5520127,-0.2922684
house,8,51.55224443,-0.293274163
house,8,51.55210653,-0.293173914
house,8,51.55255141,-0.291924326
house,8,51.55229147,-0.292716707
house,8,51.5525452,-0.29216175
house,8,51.55201325,-0.2917948
house,8,51.552013,-0.2920316
house,8,51.5525576,-0.2916869
house,8,51.55228555,-0.29295195
house,8,51.55225589,-0.291430951
house,8,51.55231125,-0.2919326
house,8,51.5525245,-0.2929532
house,8,51.55231717,-0.291697357
house,8,51.55257308,-0.291403326
house,8,51.55192266,-0.293040247
house,8,51.5522994,-0.29240305
house,8,51.55210107,-0.291434051
house,8,51.55253692,-0.292478357
house,8,51.55230533,-0.292167818
house,8,51.5525307,-0.29271575
house,8,51.5520126,-0.2923473
house,8,51.5520123,-0.2925841
house,8,51.55206056,-0.293140447
house,8,51.55212907,-0.293681051
house,8,51.55226812,-0.293786951
house,8,51.55254935,-0.29200345
house,8,51.55229345,-0.2926383
house,8,51.55194622,-0.2914372
house,8,51.55254315,-0.2922409
house,8,51.55201315,-0.29187375
house,8,51.5520129,-0.2921105
house,8,51.55219846,-0.293240746
house,8,51.55255555,-0.29176605
house,8,51.55228755,-0.29287355
house,8,51.55230749,-0.291429926
house,8,51.55231324,-0.291854174
house,8,51.55252245,-0.29303235
house,8,51.55187668,-0.293006833
house,8,51.55283688,-0.291314351
house,8,51.55263064,-0.291403695
house,8,51.55251889,-0.291416387
house,8,51.55289578,-0.291311789
house,8,51.55278899,-0.29133697
house,8,51.55273597,-0.291375962
house,8,51.55256466,-0.293150904
house,8,51.55268532,-0.291393266
yes,9,51.55809719,-0.284667651
yes,9,51.55729305,-0.285054631
residential,8,51.55148262,-0.275425844
residential,8,51.55117749,-0.275601652
residential,8,51.55265401,-0.28049257
residential,8,51.55263917,-0.280410636
residential,8,51.55230455,-0.28059805
residential,8,51.55225705,-0.28054995
residential,8,51.55151279,-0.275500414
residential,8,51.55120699,-0.275673981
residential,8,51.55152744,-0.275582036
residential,8,51.55121027,-0.275768428
residential,8,51.55124685,-0.275866219
residential,8,51.55153671,-0.275671719
,0,51.5536152,-0.287872045
,0,51.54054602,-0.259263896
,0,51.53968207,-0.259743872
,0,51.54859955,-0.2569268
,0,51.54797717,-0.25677953
yes,9,51.54423455,-0.296558964
yes,9,51.51830065,-0.3107761
yes,9,51.51788355,-0.312262768
yes,9,51.5182606,-0.31291195
yes,9,51.51782455,-0.3125747
yes,9,51.5180134,-0.31181415
yes,9,51.51842365,-0.3151609
yes,9,51.51894936,-0.310348727
yes,9,51.51831217,-0.313995292
yes,9,51.51776255,-0.31018615
yes,9,51.51827557,-0.313639041
yes,9,51.518395,-0.31489175
yes,9,51.51797117,-0.310689494
yes,9,51.51831977,-0.31414599
yes,9,51.51796618,-0.310337882
yes,9,51.51828935,-0.3138179
yes,9,51.5184472,-0.31404505
yes,9,51.51806457,-0.311624053
yes,9,51.51795935,-0.31202805
yes,9,51.51839185,-0.3146545
yes,9,51.51823925,-0.31097865
yes,9,51.5183444,-0.31430915
yes,9,51.518353,-0.31061395
yes,9,51.51817265,-0.31126205
yes,9,51.5183617,-0.314486973
yes,9,51.51812147,-0.311441253
yes,9,51.5181542,-0.309809125
yes,9,51.518019,-0.309697626
yes,9,51.51788911,-0.309562312
yes,9,51.51768925,-0.311691749
yes,9,51.51781435,-0.311225556
yes,9,51.51787806,-0.311007985
yes,9,51.51763118,-0.311905681
yes,9,51.51756523,-0.312146995
yes,9,51.51780875,-0.312803616
yes,9,51.51750605,-0.312358256
yes,9,51.5177461,-0.311466915
,0,51.5171119,-0.31202035
,0,51.51722365,-0.31153035
yes,9,51.51912395,-0.3094928
yes,9,51.51921345,-0.3091218
yes,9,51.51917485,-0.3092983
yes,9,51.51907515,-0.309666
yes,9,51.51902595,-0.3098346
yes,9,51.5187823,-0.310249231
yes,9,51.51857792,-0.310126987
commercial,7,51.53186851,-0.277335834
commercial,7,51.53110945,-0.277056125
apartments,8,51.53232984,-0.285342477
yes,9,51.51803185,-0.315466722
yes,9,51.51812757,-0.316588117
yes,9,51.51815693,-0.318185471
yes,9,51.51813229,-0.316949816
yes,9,51.51814872,-0.317641056
yes,9,51.51814254,-0.317467843
yes,9,51.51815384,-0.318005643
yes,9,51.51814052,-0.317294627
yes,9,51.51812923,-0.316766671
yes,9,51.51816102,-0.318360341
yes,9,51.51815385,-0.317827473
yes,9,51.51813432,-0.317126337
yes,9,51.51775726,-0.316425512
yes,9,51.51778086,-0.317492912
yes,9,51.51778191,-0.317676067
yes,9,51.51777779,-0.3173164
yes,9,51.51776754,-0.316958393
yes,9,51.51779525,-0.318205602
yes,9,51.51776343,-0.316605363
yes,9,51.51779846,-0.318383793
yes,9,51.51777576,-0.317141512
yes,9,51.51776652,-0.316780212
yes,9,51.51779115,-0.318034021
yes,9,51.51778705,-0.317855883
yes,9,51.51774749,-0.315954061
yes,9,51.51775733,-0.316197481
yes,9,51.51826693,-0.309915537
yes,9,51.51746395,-0.30914435
yes,9,51.51718435,-0.30873775
yes,9,51.5176433,-0.3093413
yes,9,51.51774388,-0.309445608
yes,9,51.51839065,-0.3100051
yes,9,51.517073,-0.308570833
yes,9,51.5173237,-0.3089006
yes,9,51.51775678,-0.315513834
apartments,8,51.52269745,-0.31710245
apartments,8,51.52354287,-0.317642329
yes,9,51.51759735,-0.310475867
apartments,8,51.52302364,-0.317310223
yes,9,51.5176861,-0.310097015
terrace,8,51.52238591,-0.316102232
yes,9,51.5238534,-0.317913129
yes,9,51.52283559,-0.316339274
yes,9,51.52414171,-0.318263057
yes,9,51.52261382,-0.31799428
yes,9,51.52272933,-0.317569033
terrace,8,51.5229725,-0.31789575
commercial,7,51.51372581,-0.320331495
apartments,8,51.51125078,-0.3241483
yes,9,51.5134712,-0.32485378
industrial,4,51.51355436,-0.325551014
,0,51.5156985,-0.3289147
,0,51.51530441,-0.32928413
,0,51.51503726,-0.32880693
,0,51.51536831,-0.32885953
,0,51.51533733,-0.329074534
,0,51.5156392,-0.3293014
,0,51.51567015,-0.3290972
,0,51.51500499,-0.32901867
,0,51.51560949,-0.32950507
,0,51.51904613,-0.312900076
terrace,8,51.54973178,-0.31832531
terrace,8,51.54864304,-0.316453512
terrace,8,51.5487398,-0.31794915
terrace,8,51.54898998,-0.316136763
terrace,8,51.54856022,-0.316708735
terrace,8,51.5486339,-0.3171983
terrace,8,51.54840023,-0.319628383
terrace,8,51.5485549,-0.318916132
terrace,8,51.54951403,-0.31772161
terrace,8,51.54933372,-0.317074234
terrace,8,51.54873375,-0.31769835
terrace,8,51.54981093,-0.318520594
terrace,8,51.54958302,-0.317931058
terrace,8,51.54861985,-0.3186804
terrace,8,51.549259,-0.31689555
terrace,8,51.5485834,-0.31695985
terrace,8,51.5487274,-0.31821195
terrace,8,51.5491147,-0.3164559
terrace,8,51.5493868,-0.31729585
terrace,8,51.54869063,-0.318453283
terrace,8,51.54876583,-0.316278537
terrace,8,51.54843388,-0.319399032
terrace,8,51.54848275,-0.319150219
terrace,8,51.5494585,-0.31751585
terrace,8,51.54869965,-0.3174404
terrace,8,51.54966457,-0.31811744
terrace,8,51.5491857,-0.316681932
,0,51.5317764,-0.3276177
,0,51.53179753,-0.327371244
yes,9,51.51733437,-0.308226767
yes,9,51.52050687,-0.313496663
yes,9,51.5174631,-0.3128241
yes,9,51.51859015,-0.30838685
yes,9,51.51814965,-0.308271073
yes,9,51.51765905,-0.3082345
yes,9,51.51837092,-0.308326701
yes,9,51.51791493,-0.308249548
yes,9,51.51732647,-0.312842842
yes,9,51.52145855,-0.314339772
yes,9,51.51700495,-0.312869
yes,9,51.5182623,-0.30829695
yes,9,51.5180303,-0.30824935
yes,9,51.51685495,-0.3128914
yes,9,51.51891074,-0.308540066
yes,9,51.51902047,-0.309188231
yes,9,51.51688139,-0.308252711
yes,9,51.51908937,-0.308716066
yes,9,51.51779025,-0.30824235
yes,9,51.51849415,-0.3083527
yes,9,51.5187111,-0.308452469
yes,9,51.51751227,-0.308237409
yes,9,51.51699092,-0.308434896
yes,9,51.51715425,-0.31284985
church,6,51.52720695,-0.309679259
yes,9,51.5268906,-0.310821517
yes,9,51.52689345,-0.3115841
yes,9,51.5257675,-0.31445635
yes,9,51.5270525,-0.31155145
yes,9,51.52676049,-0.311672269
church,6,51.50708903,-0.295310173
residential,8,51.5074638,-0.297281803
house,8,51.51240839,-0.321939534
house,8,51.51239547,-0.321999971
yes,9,51.49319058,-0.255472134
university,5,51.50655559,-0.304027601
university,5,51.50656326,-0.302862062
university,5,51.50676977,-0.302574503
university,5,51.50701693,-0.302511782
university,5,51.50724364,-0.302070723
university,5,51.50728226,-0.303248758
,0,51.50687289,-0.303099161
,0,51.50683272,-0.302275063
,0,51.50644596,-0.302885645
,0,51.5064149,-0.304161029
,0,51.50667367,-0.304073747
residential,8,51.50761675,-0.30233099
,0,51.50742378,-0.303450384
,0,51.50735833,-0.30264092
,0,51.50691141,-0.303167514
residential,8,51.49037326,-0.312448705
,0,51.49028969,-0.312973034
school,5,51.49045023,-0.313493494
commercial,7,51.49037446,-0.314120992
,0,51.49048935,-0.313081173
,0,51.49036088,-0.313471373
,0,51.48953856,-0.313440565
yes,9,51.53937495,-0.280669296
,0,51.54042137,-0.276412249
,0,51.49062191,-0.307374383
,0,51.49362037,-0.34729304
,0,51.493143,-0.352629259
,0,51.49019196,-0.348305203
house,8,51.494207,-0.3506176
apartments,8,51.55590936,-0.3329375
house,8,51.55815347,-0.346222793
house,8,51.55843608,-0.34624545
house,8,51.55841815,-0.34615065
house,8,51.5583969,-0.34604125
house,8,51.55837632,-0.345935342
house,8,51.55836023,-0.345852506
house,8,51.5582215,-0.34617225
house,8,51.55828907,-0.346346609
house,8,51.55831568,-0.346486353
house,8,51.55833903,-0.346642788
house,8,51.5584405,-0.34672292
house,8,51.55851462,-0.346688755
house,8,51.55855743,-0.346667775
house,8,51.55859235,-0.3466506
house,8,51.5586276,-0.344773789
house,8,51.521915,-0.32988782
house,8,51.52135064,-0.32988168
terrace,8,51.52134227,-0.33051789
house,8,51.52168235,-0.33032751
house,8,51.52187871,-0.330527313
house,8,51.55879828,-0.344121116
house,8,51.56026893,-0.339243414
house,8,51.55876962,-0.344369259
house,8,51.55876958,-0.344475837
house,8,51.55841968,-0.344740509
house,8,51.5585858,-0.344870475
house,8,51.5599706,-0.339006716
flats,0,51.5601512,-0.339481466
house,8,51.5599302,-0.3390697
house,8,51.56004271,-0.339653766
house,8,51.559846,-0.339142066
house,8,51.55980255,-0.3392049
house,8,51.5597466,-0.339329366
house,8,51.55970315,-0.3393922
house,8,51.5596316,-0.339525678
house,8,51.55956222,-0.339544888
house,8,51.55864193,-0.340829503
house,8,51.5586464,-0.34092845
house,8,51.55867277,-0.341090184
house,8,51.55867441,-0.341173924
house,8,51.55870822,-0.341320291
house,8,51.55870986,-0.341404024
house,8,51.55874882,-0.341554541
house,8,51.55875044,-0.341638276
house,8,51.55879073,-0.341763916
house,8,51.55879232,-0.341847685
house,8,51.55883325,-0.34197435
house,8,51.55883484,-0.342058076
house,8,51.55887902,-0.342212741
house,8,51.55888062,-0.342296485
house,8,51.55890998,-0.342444659
house,8,51.55891157,-0.342528366
house,8,51.5588955,-0.3426874
house,8,51.55889689,-0.342771725
house,8,51.55886986,-0.342901575
house,8,51.55887366,-0.343004644
house,8,51.55884707,-0.34314924
house,8,51.5588481,-0.3432381
house,8,51.55883042,-0.34338894
house,8,51.55883188,-0.34347636
house,8,51.55881531,-0.343634674
house,8,51.5588186,-0.343754576
house,8,51.55880057,-0.344227386
,0,51.55637555,-0.285521395
yes,9,51.55634988,-0.345994682
commercial,7,51.49305385,-0.255519124
commercial,7,51.49311423,-0.255525214
commercial,7,51.49315086,-0.255519889
yes,9,51.51330772,-0.393228034
industrial,4,51.52427816,-0.275106615
commercial,7,51.54867033,-0.246360134
house,8,51.54889252,-0.246092507
yes,9,51.54846983,-0.246123965
apartments,8,51.54895728,-0.246824312
yes,9,51.51220598,-0.321927247
yes,9,51.5113148,-0.32189095
yes,9,51.5113617,-0.32189225
yes,9,51.5114086,-0.32189485
yes,9,51.5114555,-0.32189745
yes,9,51.5115024,-0.32189875
yes,9,51.5115493,-0.32190005
yes,9,51.5115962,-0.32190265
yes,9,51.5116431,-0.32190525
yes,9,51.51168959,-0.321907414
yes,9,51.51173612,-0.321907903
yes,9,51.51178385,-0.32191045
yes,9,51.51183152,-0.321912384
yes,9,51.51187848,-0.321913716
yes,9,51.51192535,-0.32191565
yes,9,51.51197186,-0.321917386
yes,9,51.51201835,-0.32191955
yes,9,51.51206525,-0.32192085
yes,9,51.51211215,-0.32192345
yes,9,51.51215905,-0.321926024
yes,9,51.5122647,-0.32183675
yes,9,51.51238885,-0.32147625
yes,9,51.51133235,-0.321413924
yes,9,51.5113746,-0.3214164
yes,9,51.51141688,-0.321418842
yes,9,51.51145912,-0.321421434
yes,9,51.5115014,-0.32142385
yes,9,51.51154365,-0.32142635
yes,9,51.5115859,-0.32142885
yes,9,51.51162818,-0.321431292
yes,9,51.51167042,-0.321433908
yes,9,51.5117127,-0.32143635
yes,9,51.51175495,-0.32143885
yes,9,51.5117972,-0.32144135
yes,9,51.5118395,-0.32144385
yes,9,51.51188175,-0.321446324
yes,9,51.511924,-0.3214488
yes,9,51.51196625,-0.3214513
yes,9,51.5120085,-0.321453776
yes,9,51.5120508,-0.32145625
yes,9,51.51209305,-0.32145875
yes,9,51.5121353,-0.32146125
yes,9,51.51217755,-0.32146375
yes,9,51.5122198,-0.32146625
yes,9,51.5122621,-0.32146875
yes,9,51.51230435,-0.32147125
yes,9,51.5123466,-0.32147375
yes,9,51.51237558,-0.32107615
yes,9,51.51134502,-0.321004876
yes,9,51.51139188,-0.321008024
yes,9,51.51143873,-0.32101125
yes,9,51.51148558,-0.3210145
yes,9,51.5115324,-0.3210178
yes,9,51.51157923,-0.321021
yes,9,51.5116261,-0.3210243
yes,9,51.51167295,-0.321027526
yes,9,51.51171978,-0.321030724
yes,9,51.51176663,-0.321033977
yes,9,51.51181345,-0.321037273
yes,9,51.51186028,-0.321040477
yes,9,51.51190715,-0.321043773
yes,9,51.511954,-0.321047
yes,9,51.51200083,-0.3210502
yes,9,51.51204768,-0.32105345
yes,9,51.51209453,-0.321056677
yes,9,51.51214135,-0.321059973
yes,9,51.51218818,-0.321063177
yes,9,51.51223505,-0.321066473
yes,9,51.5122819,-0.321069727
yes,9,51.51232873,-0.321072924
yes,9,51.51132195,-0.3206014
yes,9,51.51252917,-0.320718637
yes,9,51.51248261,-0.320703857
yes,9,51.51243546,-0.320684476
yes,9,51.5123863,-0.3206781
yes,9,51.51233787,-0.320672453
yes,9,51.51228937,-0.320670886
yes,9,51.51224103,-0.320667364
yes,9,51.51219265,-0.3206639
yes,9,51.51214425,-0.3206604
yes,9,51.5120959,-0.32065695
yes,9,51.51204755,-0.3206535
yes,9,51.51199915,-0.32065
yes,9,51.51195078,-0.320646563
yes,9,51.51190242,-0.320643037
yes,9,51.51185405,-0.3206396
yes,9,51.51180565,-0.3206361
yes,9,51.5117573,-0.320632626
yes,9,51.51170895,-0.320629174
yes,9,51.51166055,-0.3206257
yes,9,51.5116122,-0.3206222
yes,9,51.51156385,-0.32061875
yes,9,51.51151545,-0.3206153
yes,9,51.51146705,-0.3206118
yes,9,51.5114187,-0.3206083
yes,9,51.51137035,-0.32060485
yes,9,51.51259322,-0.320818494
yes,9,51.51112495,-0.320327175
yes,9,51.5124851,-0.320354225
yes,9,51.51243275,-0.320353175
yes,9,51.51238045,-0.320352125
yes,9,51.51232815,-0.320351075
yes,9,51.51227585,-0.32035005
yes,9,51.51222355,-0.320349025
yes,9,51.51217125,-0.320347975
yes,9,51.5121189,-0.320346925
yes,9,51.51206655,-0.320345875
yes,9,51.51201425,-0.32034485
yes,9,51.51196195,-0.320343825
yes,9,51.51190965,-0.320342775
yes,9,51.51185735,-0.320341725
yes,9,51.511805,-0.320340675
yes,9,51.51175265,-0.32033965
yes,9,51.51170035,-0.320338625
yes,9,51.51164805,-0.320337575
yes,9,51.51159575,-0.320336525
yes,9,51.51154345,-0.320335475
yes,9,51.51149115,-0.32033445
yes,9,51.5114388,-0.320333425
yes,9,51.51138645,-0.320332375
yes,9,51.51133415,-0.32033135
yes,9,51.51128185,-0.3203303
yes,9,51.51122955,-0.32032925
yes,9,51.51117725,-0.320328225
yes,9,51.51115088,-0.320902793
yes,9,51.51114575,-0.321010899
yes,9,51.5124618,-0.31968475
yes,9,51.5124618,-0.32002755
yes,9,51.5124618,-0.31991325
yes,9,51.5124618,-0.319799
yes,9,51.51226555,-0.3196967
yes,9,51.51226555,-0.3200262
yes,9,51.51226555,-0.31991635
yes,9,51.51226555,-0.3198065
yes,9,51.51181072,-0.319831942
,0,51.5118794,-0.319968415
yes,9,51.51146151,-0.319754425
yes,9,51.5114659,-0.32003855
yes,9,51.51146442,-0.319943842
yes,9,51.51146298,-0.319849158
,0,51.511194,-0.319957479
yes,9,51.511195,-0.31973395
terrace,8,51.50957871,-0.378346764
terrace,8,51.50960045,-0.378465471
terrace,8,51.50960039,-0.378580227
terrace,8,51.50960632,-0.378658793
terrace,8,51.50961225,-0.3787374
terrace,8,51.50948578,-0.378249828
terrace,8,51.50961818,-0.378816007
terrace,8,51.50962624,-0.378923827
terrace,8,51.5096321,-0.37900035
terrace,8,51.50963795,-0.37907685
terrace,8,51.50964379,-0.379153379
terrace,8,51.50964962,-0.379229893
terrace,8,51.5095325,-0.3783046
shed,0,51.50953259,-0.379161892
terrace,8,51.50972085,-0.380857828
terrace,8,51.5096381,-0.38086655
terrace,8,51.5095887,-0.38087735
terrace,8,51.5095393,-0.38088815
terrace,8,51.5094899,-0.38089895
terrace,8,51.5094405,-0.38090975
terrace,8,51.5093911,-0.38092055
terrace,8,51.50930885,-0.380940372
terrace,8,51.50925883,-0.380951823
terrace,8,51.5092088,-0.3809632
terrace,8,51.5091588,-0.3809746
terrace,8,51.50910877,-0.380985977
terrace,8,51.50905875,-0.380997428
terrace,8,51.508972,-0.38100865
terrace,8,51.508929,-0.38104295
terrace,8,51.508886,-0.38107725
terrace,8,51.5098167,-0.380881272
terrace,8,51.5097688,-0.38086955
terrace,8,51.50880945,-0.38115975
terrace,8,51.508762,-0.38116265
terrace,8,51.50871455,-0.381165574
terrace,8,51.5099682,-0.37913835
terrace,8,51.5099733,-0.37921415
terrace,8,51.5099784,-0.37928995
terrace,8,51.5099835,-0.37936575
terrace,8,51.50998859,-0.379441527
terrace,8,51.50999368,-0.379517266
terrace,8,51.51000345,-0.3796528
terrace,8,51.51000838,-0.379729007
terrace,8,51.51001331,-0.37980522
