alpha,beta,kappa,max_move_speed,loss,T1_model,T2_model,T3_model,T4_model
3.0,2.0,3.0,20,2.0926953571504425,0.025477707006369428,0.009554140127388535,0.5403225806451613,0.04461371055495103
3.0,2.0,3.0,40,3.446458636071465,0.02708803611738149,0.022573363431151242,0.27848101265822783,0.02654867256637168
3.0,2.0,3.0,60,4.565167152573847,0.01809954751131222,0.013574660633484163,0.21025641025641026,0.014763014763014764
3.0,2.0,5.0,5,13.986136276127374,0.004830917874396135,0.004830917874396135,1.1931818181818181,0.13725490196078433
3.0,2.0,5.0,10,6.321304964372603,0.024793388429752067,0.024793388429752067,0.9306930693069307,0.10115236875800256
3.0,2.0,5.0,20,2.2953676063683583,0.01592356687898089,0.01592356687898089,0.5967741935483871,0.041349292709466814
3.0,2.0,5.0,40,2.844814161133411,0.01805869074492099,0.020316027088036117,0.34810126582278483,0.02252614641995173
3.0,2.0,5.0,60,3.80198796688767,0.00904977375565611,0.006787330316742082,0.27692307692307694,0.017871017871017872
3.0,2.0,10.0,5,9.885164150015202,0.00966183574879227,0.014492753623188406,1.0568181818181819,0.15826330532212884
3.0,2.0,10.0,10,6.950489265510646,0.024793388429752067,0.05371900826446281,0.9702970297029703,0.08706786171574904
3.0,2.0,10.0,20,2.2418919609900776,0.01592356687898089,0.028662420382165606,0.6048387096774194,0.03917301414581066
3.0,2.0,10.0,40,2.9402870115209128,0.022573363431151242,0.01580135440180587,0.33544303797468356,0.03459372485921158
3.0,2.0,10.0,60,4.198610291341023,0.01809954751131222,0.011312217194570135,0.2358974358974359,0.022533022533022532
3.0,2.0,20.0,5,6.391660902997791,0.01932367149758454,0.004830917874396135,0.9204545454545454,0.11624649859943978
3.0,2.0,20.0,10,4.669208275165245,0.03305785123966942,0.024793388429752067,0.8514851485148515,0.07682458386683738
3.0,2.0,20.0,20,1.9714881260668364,0.03821656050955414,0.009554140127388535,0.5564516129032258,0.05223068552774755
3.0,2.0,20.0,40,3.1238443477817643,0.013544018058690745,0.013544018058690745,0.3291139240506329,0.02333065164923572
3.0,2.0,20.0,60,4.286463837040241,0.020361990950226245,0.01583710407239819,0.22564102564102564,0.013986013986013986
3.0,3.0,1.0,5,23.349788623405935,0.0,0.004830917874396135,1.4204545454545454,0.18907563025210083
3.0,3.0,1.0,10,8.048538788895193,0.04132231404958678,0.02066115702479339,1.00990099009901,0.1267605633802817
3.0,3.0,1.0,20,3.579365492827187,0.022292993630573247,0.01910828025477707,0.7661290322580645,0.06311207834602829
3.0,3.0,1.0,40,2.2000013934999836,0.01805869074492099,0.01805869074492099,0.4620253164556962,0.035398230088495575
3.0,3.0,1.0,60,2.4969715646260275,0.011312217194570135,0.004524886877828055,0.4307692307692308,0.030303030303030304
3.0,3.0,3.0,5,32.67359403613159,0.01932367149758454,0.01932367149758454,1.6136363636363635,0.19747899159663865
3.0,3.0,3.0,10,7.2755798839395585,0.04132231404958678,0.01652892561983471,0.9801980198019802,0.10755441741357234
3.0,3.0,3.0,20,2.4206108312346855,0.022292993630573247,0.012738853503184714,0.6209677419354839,0.07725788900979326
3.0,3.0,3.0,40,2.1898081522732245,0.020316027088036117,0.011286681715575621,0.47468354430379744,0.04102976669348351
3.0,3.0,3.0,60,3.216424886105708,0.024886877828054297,0.004524886877828055,0.3128205128205128,0.035742035742035744
3.0,3.0,5.0,5,31.195742610345224,0.00966183574879227,0.00966183574879227,1.5795454545454546,0.21428571428571427
3.0,3.0,5.0,10,9.696227539363687,0.0371900826446281,0.024793388429752067,1.0792079207920793,0.08706786171574904
3.0,3.0,5.0,20,2.6227438106220458,0.012738853503184714,0.03184713375796178,0.6612903225806451,0.06420021762785637
3.0,3.0,5.0,40,2.6098118954686926,0.024830699774266364,0.006772009029345372,0.379746835443038,0.03459372485921158
3.0,3.0,5.0,60,2.798707442949954,0.00904977375565611,0.004524886877828055,0.38461538461538464,0.037296037296037296
3.0,3.0,10.0,5,16.67303889364081,0.00966183574879227,0.004830917874396135,1.2613636363636365,0.18487394957983194
3.0,3.0,10.0,10,8.197681546109012,0.045454545454545456,0.01652892561983471,1.0198019801980198,0.11267605633802817
3.0,3.0,10.0,20,2.6875740278213582,0.009554140127388535,0.009554140127388535,0.6451612903225806,0.056583242655059846
3.0,3.0,10.0,40,2.220686656229816,0.01805869074492099,0.004514672686230248,0.5,0.039420756234915526
3.0,3.0,10.0,60,2.9046098676369687,0.01809954751131222,0.011312217194570135,0.3487179487179487,0.030303030303030304
3.0,3.0,20.0,5,25.51457733611835,0.014492753623188406,0.014492753623188406,1.4772727272727273,0.1638655462184874
3.0,3.0,20.0,10,10.599416553958486,0.04132231404958678,0.024793388429752067,1.108910891089109,0.11139564660691421
3.0,3.0,20.0,20,2.2376309803942664,0.012738853503184714,0.01592356687898089,0.5241935483870968,0.062023939064200215
3.0,3.0,20.0,40,2.422888168537633,0.01805869074492099,0.01805869074492099,0.41139240506329117,0.04022526146419952
3.0,3.0,20.0,60,4.503104134296404,0.01809954751131222,0.011312217194570135,0.2153846153846154,0.022533022533022532
3.0,4.0,1.0,5,26.193337609950596,0.00966183574879227,0.014492753623188406,1.4772727272727273,0.23109243697478993
3.0,4.0,1.0,10,7.6238731243195605,0.0371900826446281,0.01652892561983471,0.9900990099009901,0.12163892445582586
3.0,4.0,1.0,20,3.910659254359217,0.012738853503184714,0.009554140127388535,0.7741935483870968,0.07834602829162132
3.0,4.0,1.0,40,2.3415275367162334,0.009029345372460496,0.022573363431151242,0.45569620253164556,0.05631536604987932
3.0,4.0,1.0,60,3.115576524853771,0.011312217194570135,0.00904977375565611,0.3384615384615385,0.04351204351204351
3.0,4.0,3.0,5,33.20245211606436,0.004830917874396135,0.014492753623188406,1.6136363636363635,0.22829131652661064
3.0,4.0,3.0,10,15.199272570702476,0.028925619834710745,0.012396694214876033,1.2376237623762376,0.14340588988476313
3.0,4.0,3.0,20,3.372039227317531,0.006369426751592357,0.012738853503184714,0.7258064516129032,0.05984766050054407
3.0,4.0,3.0,40,2.227956897794294,0.01580135440180587,0.011286681715575621,0.5379746835443038,0.058728881737731296
3.0,4.0,3.0,60,3.1113026694310646,0.011312217194570135,0.00904977375565611,0.3384615384615385,0.04040404040404041
3.0,4.0,5.0,5,26.64281749153651,0.004830917874396135,0.014492753623188406,1.4886363636363635,0.21568627450980393
3.0,4.0,5.0,10,8.636361873557133,0.04132231404958678,0.01652892561983471,1.0297029702970297,0.1382842509603073
3.0,4.0,5.0,20,4.132607274317693,0.0031847133757961785,0.022292993630573247,0.7903225806451613,0.06855277475516866
3.0,4.0,5.0,40,2.5054783021795277,0.029345372460496615,0.009029345372460496,0.3860759493670886,0.04424778761061947
3.0,4.0,5.0,60,2.782725023563943,0.00904977375565611,0.011312217194570135,0.37948717948717947,0.03418803418803419
3.0,4.0,10.0,5,28.548990055584074,0.014492753623188406,0.014492753623188406,1.5340909090909092,0.19327731092436976
3.0,4.0,10.0,10,15.865337409417776,0.02066115702479339,0.049586776859504134,1.2574257425742574,0.15364916773367476
3.0,4.0,10.0,20,4.12680479910245,0.012738853503184714,0.01910828025477707,0.7903225806451613,0.09793253536452666
3.0,4.0,10.0,40,2.1814827967602057,0.03160270880361174,0.009029345372460496,0.43670886075949367,0.031375703942075624
3.0,4.0,10.0,60,3.719037970910172,0.02262443438914027,0.006787330316742082,0.2717948717948718,0.04895104895104895
3.0,4.0,20.0,5,23.692967432140325,0.0,0.0,1.4204545454545454,0.22128851540616246
3.0,4.0,20.0,10,7.375457275015565,0.028925619834710745,0.028925619834710745,0.9801980198019802,0.11395646606914213
3.0,4.0,20.0,20,3.1856014080460238,0.012738853503184714,0.01910828025477707,0.717741935483871,0.06855277475516866
3.0,4.0,20.0,40,2.543813467953936,0.020316027088036117,0.020316027088036117,0.3860759493670886,0.04585679806918745
3.0,4.0,20.0,60,2.870961881634584,0.01583710407239819,0.00904977375565611,0.358974358974359,0.03807303807303807
3.0,6.0,1.0,5,28.72789473153672,0.01932367149758454,0.014492753623188406,1.5340909090909092,0.2184873949579832
3.0,6.0,1.0,10,15.081968769846766,0.04132231404958678,0.01652892561983471,1.2376237623762376,0.1523687580025608
3.0,6.0,1.0,20,4.161539009697185,0.01910828025477707,0.009554140127388535,0.7983870967741935,0.08269858541893363
3.0,6.0,1.0,40,2.3046461585290565,0.01580135440180587,0.004514672686230248,0.4936708860759494,0.06436041834271923
3.0,6.0,1.0,60,3.3099413772241366,0.01583710407239819,0.00904977375565611,0.3128205128205128,0.04428904428904429
3.0,6.0,3.0,5,31.2570834693466,0.01932367149758454,0.014492753623188406,1.5795454545454546,0.23529411764705882
3.0,6.0,3.0,10,12.232325725649783,0.04132231404958678,0.01652892561983471,1.1584158415841583,0.12419974391805377
3.0,6.0,3.0,20,4.413857027400354,0.01910828025477707,0.009554140127388535,0.8145161290322581,0.08922742110990206
3.0,6.0,3.0,40,2.1514338912741415,0.020316027088036117,0.013544018058690745,0.4936708860759494,0.0498793242156074
3.0,6.0,3.0,60,3.3099413772241366,0.01583710407239819,0.00904977375565611,0.3128205128205128,0.04428904428904429
3.0,6.0,5.0,5,31.241667639148975,0.01932367149758454,0.014492753623188406,1.5795454545454546,0.2338935574229692
3.0,6.0,5.0,10,13.76895166847116,0.04132231404958678,0.01652892561983471,1.198019801980198,0.1613316261203585
3.0,6.0,5.0,20,3.9622195427108085,0.01592356687898089,0.012738853503184714,0.7741935483870968,0.10772578890097932
3.0,6.0,5.0,40,2.162201195032638,0.020316027088036117,0.013544018058690745,0.4936708860759494,0.05551086082059534
3.0,6.0,5.0,60,3.53866160773501,0.011312217194570135,0.027149321266968326,0.28717948717948716,0.0473970473970474
3.0,6.0,10.0,5,23.535780516087236,0.024154589371980676,0.004830917874396135,1.4204545454545454,0.23949579831932774
3.0,6.0,10.0,10,9.300645413202089,0.02066115702479339,0.008264462809917356,1.0396039603960396,0.15364916773367476
3.0,6.0,10.0,20,4.017228875637626,0.01910828025477707,0.006369426751592357,0.782258064516129,0.0957562568008705
3.0,6.0,10.0,40,2.2644273943452955,0.01805869074492099,0.011286681715575621,0.46835443037974683,0.057924376508447305
3.0,6.0,10.0,60,2.684883592409441,0.01583710407239819,0.00904977375565611,0.38461538461538464,0.04351204351204351
3.0,6.0,20.0,5,24.25508572059384,0.024154589371980676,0.0,1.4431818181818181,0.20588235294117646
3.0,6.0,20.0,10,17.086010266522354,0.02066115702479339,0.012396694214876033,1.2871287128712872,0.1357234314980794
3.0,6.0,20.0,20,4.52267710340552,0.009554140127388535,0.009554140127388535,0.8145161290322581,0.08487486398258977
3.0,6.0,20.0,40,2.4354921681050365,0.013544018058690745,0.011286681715575621,0.43670886075949367,0.058728881737731296
3.0,6.0,20.0,60,2.638962089090601,0.01583710407239819,0.011312217194570135,0.38974358974358975,0.046620046620046623
3.0,8.0,1.0,5,28.115362868228186,0.01932367149758454,0.004830917874396135,1.5113636363636365,0.25910364145658266
3.0,8.0,1.0,10,13.884843009350705,0.049586776859504134,0.012396694214876033,1.198019801980198,0.18437900128040974
3.0,8.0,1.0,20,3.787709281289891,0.012738853503184714,0.022292993630573247,0.7661290322580645,0.0957562568008705
3.0,8.0,1.0,40,2.162878830921256,0.01580135440180587,0.020316027088036117,0.5189873417721519,0.05953338696701529
3.0,8.0,1.0,60,3.162734145595323,0.013574660633484163,0.006787330316742082,0.3333333333333333,0.05128205128205128
3.0,8.0,3.0,5,34.19583321336335,0.01932367149758454,0.00966183574879227,1.6363636363636365,0.2184873949579832
3.0,8.0,3.0,10,13.621000655629128,0.049586776859504134,0.012396694214876033,1.198019801980198,0.14980793854033292
3.0,8.0,3.0,20,4.2390512164939285,0.012738853503184714,0.022292993630573247,0.7983870967741935,0.10337323177366703
3.0,8.0,3.0,40,2.162878830921256,0.01580135440180587,0.020316027088036117,0.5189873417721519,0.05953338696701529
3.0,8.0,3.0,60,3.162734145595323,0.013574660633484163,0.006787330316742082,0.3333333333333333,0.05128205128205128
3.0,8.0,5.0,5,34.19583321336335,0.01932367149758454,0.00966183574879227,1.6363636363636365,0.2184873949579832
3.0,8.0,5.0,10,14.048607721222817,0.049586776859504134,0.012396694214876033,1.2079207920792079,0.16261203585147246
3.0,8.0,5.0,20,4.2390512164939285,0.012738853503184714,0.022292993630573247,0.7983870967741935,0.10337323177366703
3.0,8.0,5.0,40,2.20003332307969,0.01580135440180587,0.020316027088036117,0.569620253164557,0.050683829444891394
3.0,8.0,5.0,60,3.1456625958897404,0.013574660633484163,0.006787330316742082,0.3333333333333333,0.04040404040404041
3.0,8.0,10.0,5,28.258183875621228,0.004830917874396135,0.01932367149758454,1.5227272727272727,0.21288515406162464
3.0,8.0,10.0,10,14.048607721222817,0.049586776859504134,0.012396694214876033,1.2079207920792079,0.16261203585147246
3.0,8.0,10.0,20,3.700071789156625,0.012738853503184714,0.022292993630573247,0.7580645161290323,0.09793253536452666
3.0,8.0,10.0,40,2.20003332307969,0.01580135440180587,0.020316027088036117,0.569620253164557,0.050683829444891394
3.0,8.0,10.0,60,3.1456625958897404,0.013574660633484163,0.006787330316742082,0.3333333333333333,0.04040404040404041
3.0,8.0,20.0,5,36.164048477495626,0.004830917874396135,0.01932367149758454,1.6704545454545454,0.21008403361344538
3.0,8.0,20.0,10,16.94030184478847,0.04132231404958678,0.02066115702479339,1.2871287128712872,0.16005121638924455
3.0,8.0,20.0,20,3.8105658707057004,0.012738853503184714,0.022292993630573247,0.7661290322580645,0.10119695321001088
3.0,8.0,20.0,40,2.192410077878272,0.01805869074492099,0.009029345372460496,0.4936708860759494,0.036202735317779566
3.0,8.0,20.0,60,3.144669598309996,0.013574660633484163,0.006787330316742082,0.3333333333333333,0.039627039627039624
5.0,1.0,1.0,5,4.1233824348423225,0.041666666666666664,0.015625,0.8023255813953488,0.13138686131386862
5.0,1.0,1.0,10,1.8084388084574494,0.044444444444444446,0.022222222222222223,0.5578947368421052,0.04838709677419355
5.0,1.0,1.0,20,2.633702639218325,0.046357615894039736,0.009933774834437087,0.34146341463414637,0.028026905829596414
5.0,1.0,1.0,40,5.681670392866614,0.010917030567685589,0.017467248908296942,0.14906832298136646,0.010543390105433901
5.0,1.0,1.0,60,5.230007259293904,0.013157894736842105,0.006578947368421052,0.17679558011049723,0.008627450980392156
5.0,1.0,3.0,5,3.170154840009638,0.015625,0.020833333333333332,0.6976744186046512,0.12262773722627737
5.0,1.0,3.0,10,1.88986099089467,0.05333333333333334,0.0,0.5684210526315789,0.051075268817204304
5.0,1.0,3.0,20,2.0907090049889803,0.056291390728476824,0.046357615894039736,0.36585365853658536,0.0257847533632287
5.0,1.0,3.0,40,5.051429719644952,0.026200873362445413,0.015283842794759825,0.17391304347826086,0.013787510137875101
5.0,1.0,3.0,60,5.673245795812173,0.02412280701754386,0.008771929824561403,0.143646408839779,0.014901960784313726
5.0,1.0,5.0,5,3.90570035711753,0.005208333333333333,0.010416666666666666,0.7558139534883721,0.10948905109489052
5.0,1.0,5.0,10,1.7149155373621658,0.04,0.05333333333333334,0.5789473684210527,0.036290322580645164
5.0,1.0,5.0,20,3.116014396647304,0.016556291390728478,0.0033112582781456954,0.3333333333333333,0.01905829596412556
5.0,1.0,5.0,40,5.220565767283008,0.015283842794759825,0.010917030567685589,0.17391304347826086,0.012976480129764802
5.0,1.0,5.0,60,5.185879470244441,0.015350877192982455,0.008771929824561403,0.17679558011049723,0.00784313725490196
5.0,1.0,10.0,5,2.6609154846538288,0.015625,0.020833333333333332,0.6627906976744186,0.06277372262773723
5.0,1.0,10.0,10,1.54067347295242,0.057777777777777775,0.04,0.4842105263157895,0.036290322580645164
5.0,1.0,10.0,20,2.6509514167920005,0.03642384105960265,0.013245033112582781,0.34959349593495936,0.020179372197309416
5.0,1.0,10.0,40,5.376876389767877,0.015283842794759825,0.004366812227074236,0.16770186335403728,0.012976480129764802
5.0,1.0,10.0,60,7.0140197102071475,0.015350877192982455,0.010964912280701754,0.08287292817679558,0.009411764705882352
5.0,1.0,20.0,5,2.7309423818193532,0.010416666666666666,0.015625,0.6511627906976745,0.07883211678832117
5.0,1.0,20.0,10,1.6803728039762031,0.044444444444444446,0.057777777777777775,0.45263157894736844,0.03225806451612903
5.0,1.0,20.0,20,2.807221633228741,0.04966887417218543,0.013245033112582781,0.3170731707317073,0.0257847533632287
5.0,1.0,20.0,40,5.582309129678839,0.017467248908296942,0.019650655021834062,0.14906832298136646,0.008110300081103
5.0,1.0,20.0,60,5.206351364013889,0.02412280701754386,0.017543859649122806,0.16574585635359115,0.011764705882352941
5.0,2.0,1.0,5,12.538737745806856,0.020833333333333332,0.010416666666666666,1.1511627906976745,0.16204379562043797
5.0,2.0,1.0,10,5.207119702957151,0.044444444444444446,0.035555555555555556,0.8947368421052632,0.06989247311827956
5.0,2.0,1.0,20,2.2775272062615692,0.019867549668874173,0.009933774834437087,0.5934959349593496,0.043721973094170405
5.0,2.0,1.0,40,3.9187236372878567,0.017467248908296942,0.015283842794759825,0.2546583850931677,0.021086780210867802
5.0,2.0,1.0,60,3.077992360403097,0.019736842105263157,0.013157894736842105,0.3259668508287293,0.025098039215686273
5.0,2.0,3.0,5,11.373442947321287,0.03125,0.015625,1.1162790697674418,0.1708029197080292
5.0,2.0,3.0,10,4.84065526145377,0.04888888888888889,0.02666666666666667,0.8736842105263158,0.0739247311827957
5.0,2.0,3.0,20,1.9137026439281626,0.03642384105960265,0.023178807947019868,0.5691056910569106,0.04484304932735426
5.0,2.0,3.0,40,3.0198766435376414,0.021834061135371178,0.013100436681222707,0.32919254658385094,0.024330900243309004
5.0,2.0,3.0,60,4.306930751644543,0.015350877192982455,0.008771929824561403,0.23204419889502761,0.0203921568627451
5.0,2.0,5.0,5,8.086583770242674,0.020833333333333332,0.015625,1.0,0.12554744525547445
5.0,2.0,5.0,10,5.58319881197802,0.04888888888888889,0.035555555555555556,0.9157894736842105,0.07795698924731183
5.0,2.0,5.0,20,2.402545735240611,0.009933774834437087,0.016556291390728478,0.6016260162601627,0.05044843049327354
5.0,2.0,5.0,40,3.410826475199121,0.015283842794759825,0.015283842794759825,0.2981366459627329,0.014598540145985401
5.0,2.0,5.0,60,3.2840435420375567,0.008771929824561403,0.0043859649122807015,0.3259668508287293,0.02588235294117647
5.0,2.0,10.0,5,14.54971541618671,0.020833333333333332,0.015625,1.2209302325581395,0.11970802919708029
5.0,2.0,10.0,10,4.703748294834281,0.04,0.035555555555555556,0.8631578947368421,0.07258064516129033
5.0,2.0,10.0,20,2.175043631169494,0.016556291390728478,0.023178807947019868,0.5772357723577236,0.04035874439461883
5.0,2.0,10.0,40,3.720054577044399,0.015283842794759825,0.013100436681222707,0.2732919254658385,0.016220600162206
5.0,2.0,10.0,60,4.481626058162769,0.019736842105263157,0.010964912280701754,0.2154696132596685,0.01411764705882353
5.0,2.0,20.0,5,14.964602582340923,0.020833333333333332,0.026041666666666668,1.2325581395348837,0.13284671532846715
5.0,2.0,20.0,10,3.3599495446223555,0.035555555555555556,0.013333333333333334,0.7578947368421053,0.06451612903225806
5.0,2.0,20.0,20,2.1256554642680245,0.019867549668874173,0.023178807947019868,0.4715447154471545,0.042600896860986545
5.0,2.0,20.0,40,3.7775929081310538,0.019650655021834062,0.008733624454148471,0.2670807453416149,0.028386050283860504
5.0,2.0,20.0,60,3.767992045401643,0.021929824561403508,0.008771929824561403,0.26519337016574585,0.01803921568627451
5.0,3.0,1.0,5,21.464734890563182,0.026041666666666668,0.010416666666666666,1.3837209302325582,0.20145985401459854
5.0,3.0,1.0,10,9.125520623593488,0.04,0.02666666666666667,1.0526315789473684,0.12903225806451613
5.0,3.0,1.0,20,3.3830021309866525,0.023178807947019868,0.019867549668874173,0.7479674796747967,0.07511210762331838
5.0,3.0,1.0,40,2.431418963805317,0.017467248908296942,0.017467248908296942,0.40993788819875776,0.029197080291970802
5.0,3.0,1.0,60,3.467646663535101,0.008771929824561403,0.010964912280701754,0.30386740331491713,0.02823529411764706
5.0,3.0,3.0,5,21.45985497047301,0.005208333333333333,0.026041666666666668,1.372093023255814,0.23357664233576642
5.0,3.0,3.0,10,6.088979216446031,0.04,0.013333333333333334,0.9263157894736842,0.09274193548387097
5.0,3.0,3.0,20,3.4172014707748257,0.023178807947019868,0.009933774834437087,0.7479674796747967,0.06278026905829596
5.0,3.0,3.0,40,2.466821799691903,0.024017467248908297,0.002183406113537118,0.40993788819875776,0.039740470397404706
5.0,3.0,3.0,60,2.8548137344506896,0.006578947368421052,0.015350877192982455,0.3701657458563536,0.03215686274509804
5.0,3.0,5.0,5,21.21855266734284,0.015625,0.020833333333333332,1.3837209302325582,0.16496350364963502
5.0,3.0,5.0,10,15.28890390877045,0.044444444444444446,0.03111111111111111,1.2526315789473683,0.11827956989247312
5.0,3.0,5.0,20,3.4189848321820024,0.033112582781456956,0.016556291390728478,0.7642276422764228,0.053811659192825115
5.0,3.0,5.0,40,2.3918093376717082,0.019650655021834062,0.010917030567685589,0.422360248447205,0.038929440389294405
5.0,3.0,5.0,60,3.0250085648616314,0.013157894736842105,0.0043859649122807015,0.34806629834254144,0.03137254901960784
5.0,3.0,10.0,5,20.26895294698024,0.03125,0.010416666666666666,1.3604651162790697,0.1854014598540146
5.0,3.0,10.0,10,6.1980921398781454,0.044444444444444446,0.02666666666666667,0.9368421052631579,0.10080645161290322
5.0,3.0,10.0,20,3.410539710018093,0.029801324503311258,0.013245033112582781,0.7560975609756098,0.06502242152466367
5.0,3.0,10.0,40,2.8167947459165044,0.026200873362445413,0.010917030567685589,0.34782608695652173,0.034874290348742905
5.0,3.0,10.0,60,3.532537484288157,0.013157894736842105,0.010964912280701754,0.292817679558011,0.02666666666666667
5.0,3.0,20.0,5,22.371336203641103,0.015625,0.015625,1.4069767441860466,0.1781021897810219
5.0,3.0,20.0,10,9.540451376636874,0.06666666666666667,0.03111111111111111,1.0842105263157895,0.10483870967741936
5.0,3.0,20.0,20,2.3216888436399596,0.009933774834437087,0.019867549668874173,0.5691056910569106,0.06950672645739911
5.0,3.0,20.0,40,3.2060067626018216,0.017467248908296942,0.013100436681222707,0.3167701863354037,0.0332522303325223
5.0,3.0,20.0,60,3.1129674708318187,0.006578947368421052,0.0043859649122807015,0.34806629834254144,0.03215686274509804
5.0,4.0,1.0,5,21.308224659317798,0.03125,0.0,1.3837209302325582,0.18248175182481752
5.0,4.0,1.0,10,11.08212542043491,0.05333333333333334,0.04,1.1263157894736842,0.14516129032258066
5.0,4.0,1.0,20,4.3621641344345665,0.006622516556291391,0.019867549668874173,0.8048780487804879,0.08744394618834081
5.0,4.0,1.0,40,2.6602503382874954,0.019650655021834062,0.004366812227074236,0.38509316770186336,0.038929440389294405
5.0,4.0,1.0,60,3.5116969766566113,0.0021929824561403508,0.0043859649122807015,0.3149171270718232,0.04941176470588235
5.0,4.0,3.0,5,39.31991304715613,0.03125,0.010416666666666666,1.7325581395348837,0.1854014598540146
5.0,4.0,3.0,10,11.59401679139512,0.07111111111111111,0.04888888888888889,1.1473684210526316,0.15994623655913978
5.0,4.0,3.0,20,3.5349250482381156,0.016556291390728478,0.016556291390728478,0.7479674796747967,0.08856502242152467
5.0,4.0,3.0,40,2.31573342539819,0.026200873362445413,0.010917030567685589,0.422360248447205,0.043795620437956206
5.0,4.0,3.0,60,3.119783488593721,0.015350877192982455,0.008771929824561403,0.3314917127071823,0.03529411764705882
5.0,4.0,5.0,5,29.018475889819534,0.026041666666666668,0.010416666666666666,1.5465116279069768,0.18832116788321168
5.0,4.0,5.0,10,10.27061322461112,0.02666666666666667,0.017777777777777778,1.0842105263157895,0.13978494623655913
5.0,4.0,5.0,20,2.7656047668982446,0.019867549668874173,0.013245033112582781,0.6747967479674797,0.07062780269058296
5.0,4.0,5.0,40,2.5171504581608777,0.019650655021834062,0.015283842794759825,0.39751552795031053,0.0494728304947283
5.0,4.0,5.0,60,3.4962479525746524,0.013157894736842105,0.017543859649122806,0.292817679558011,0.03686274509803922
5.0,4.0,10.0,5,19.355901052720327,0.026041666666666668,0.010416666666666666,1.3255813953488371,0.2321167883211679
5.0,4.0,10.0,10,13.475562447399836,0.044444444444444446,0.04,1.2,0.13440860215053763
5.0,4.0,10.0,20,3.658642300031268,0.013245033112582781,0.009933774834437087,0.7560975609756098,0.07062780269058296
5.0,4.0,10.0,40,2.2539121527122563,0.034934497816593885,0.019650655021834062,0.40372670807453415,0.0454176804541768
5.0,4.0,10.0,60,3.0562648166499007,0.017543859649122806,0.013157894736842105,0.3314917127071823,0.03058823529411765
5.0,4.0,20.0,5,25.522453993294615,0.010416666666666666,0.010416666666666666,1.4651162790697674,0.22043795620437956
5.0,4.0,20.0,10,9.42904695022504,0.02666666666666667,0.008888888888888889,1.0526315789473684,0.13306451612903225
5.0,4.0,20.0,20,3.4013844021590773,0.013245033112582781,0.019867549668874173,0.7398373983739838,0.06838565022421525
5.0,4.0,20.0,40,2.703031808094716,0.019650655021834062,0.017467248908296942,0.36645962732919257,0.0373073803730738
5.0,4.0,20.0,60,2.485354777649211,0.010964912280701754,0.0043859649122807015,0.43646408839779005,0.038431372549019606
5.0,6.0,1.0,5,41.61828720702349,0.036458333333333336,0.015625,1.7674418604651163,0.21313868613138687
5.0,6.0,1.0,10,12.532433534261331,0.04888888888888889,0.017777777777777778,1.168421052631579,0.13709677419354838
5.0,6.0,1.0,20,4.432328312194348,0.016556291390728478,0.009933774834437087,0.8130081300813008,0.09192825112107623
5.0,6.0,1.0,40,2.932149407070351,0.010917030567685589,0.017467248908296942,0.35403726708074534,0.047850770478507706
5.0,6.0,1.0,60,3.1492285145944536,0.013157894736842105,0.008771929824561403,0.3314917127071823,0.03607843137254902
5.0,6.0,3.0,5,26.98301950302118,0.036458333333333336,0.005208333333333333,1.5,0.22773722627737225
5.0,6.0,3.0,10,16.772590091997806,0.044444444444444446,0.017777777777777778,1.2842105263157895,0.15456989247311828
5.0,6.0,3.0,20,4.381184189279442,0.016556291390728478,0.009933774834437087,0.8130081300813008,0.0773542600896861
5.0,6.0,3.0,40,2.923475656788097,0.010917030567685589,0.017467248908296942,0.35403726708074534,0.042173560421735604
5.0,6.0,3.0,60,3.165407927536101,0.013157894736842105,0.008771929824561403,0.3314917127071823,0.04784313725490196
5.0,6.0,5.0,5,32.78527203090701,0.010416666666666666,0.0,1.6046511627906976,0.2321167883211679
5.0,6.0,5.0,10,12.332978647262935,0.044444444444444446,0.017777777777777778,1.1578947368421053,0.15053763440860216
5.0,6.0,5.0,20,4.381184189279442,0.016556291390728478,0.009933774834437087,0.8130081300813008,0.0773542600896861
5.0,6.0,5.0,40,2.4931442611998187,0.006550218340611353,0.008733624454148471,0.4472049689440994,0.0535279805352798
5.0,6.0,5.0,60,3.2753269080270173,0.013157894736842105,0.008771929824561403,0.32044198895027626,0.04862745098039216
5.0,6.0,10.0,5,39.2398622419451,0.010416666666666666,0.015625,1.7209302325581395,0.22627737226277372
5.0,6.0,10.0,10,10.318413794232342,0.044444444444444446,0.022222222222222223,1.0947368421052632,0.13844086021505375
5.0,6.0,10.0,20,5.643166555656057,0.013245033112582781,0.009933774834437087,0.8861788617886179,0.08408071748878924
5.0,6.0,10.0,40,2.1771937476627254,0.021834061135371178,0.021834061135371178,0.45962732919254656,0.06082725060827251
5.0,6.0,10.0,60,2.9191142060770625,0.021929824561403508,0.013157894736842105,0.3425414364640884,0.04784313725490196
5.0,6.0,20.0,5,41.4717590102779,0.015625,0.010416666666666666,1.755813953488372,0.23941605839416058
5.0,6.0,20.0,10,10.961024989360983,0.044444444444444446,0.017777777777777778,1.1157894736842104,0.13844086021505375
5.0,6.0,20.0,20,3.463645336422559,0.019867549668874173,0.006622516556291391,0.7398373983739838,0.08632286995515695
5.0,6.0,20.0,40,2.262343405485877,0.021834061135371178,0.008733624454148471,0.453416149068323,0.04866180048661801
