Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,retrofitted time,refugees in camps (simulation),refugee_debt,Total error (retrofitted)
289,25330,26295,0.0366989922038,22925,21275,0.0775558166863,27920,43385,0.356459605855,9508,14354,0.337606242162,20454,15046,0.359431078027,8158,11281,0.276837159826,10232,8149,0.25561418579,2458,4399,0.441236644692,0.24608139599400766,144184,144184,144184,223.53333333333333,126985,0,0.18927204128058592
290,25413,26300,0.0337262357414,22925,21276,0.0775051701448,27993,43398,0.354970275128,9525,14376,0.337437395659,20454,15063,0.3578968333,8183,11290,0.275199291408,10232,8154,0.254844248222,2457,4426,0.444871215545,0.24491450829273026,144283,144283,144283,223.84603174603174,127182,0,0.18864315269297144
291,25488,26304,0.0310218978102,22925,21277,0.077454528364,28066,43411,0.353481836401,9549,14399,0.336828946455,20454,15080,0.356366047745,8211,11300,0.273362831858,10232,8160,0.253921568627,2464,4452,0.446540880503,0.2436713463496395,144383,144383,144383,224.1864406779661,127389,0,0.18793763808758648
292,25568,26308,0.0281283259845,22925,21278,0.0774038913432,28136,43424,0.352063375092,9572,14421,0.336245752722,20454,15097,0.354838709677,8233,11310,0.272060123784,10232,8166,0.253000244918,2474,4479,0.447644563519,0.24244374770734273,144483,144483,144483,224.53389830508473,127594,0,0.1871915727109764
293,25655,26313,0.025006650705,22925,21279,0.0773532590817,28235,43437,0.349978129245,9593,14443,0.33580281105,20454,15114,0.353314807463,8265,11320,0.269876325088,10232,8172,0.252080274107,2478,4505,0.449944506104,0.24095502237469135,144583,144583,144583,224.9457627118644,127837,0,0.1863358762786773
294,25732,26317,0.022228977467,22925,21280,0.0773026315789,28314,43451,0.348369427631,9611,14465,0.335568613896,20454,15131,0.351794329522,8291,11330,0.268225948808,10232,8177,0.251314663079,2490,4531,0.450452438755,0.23969118480529714,144682,144682,144682,225.3056027164686,128049,0,0.1855794086341079
295,25801,26322,0.0197933287744,22925,21281,0.0772520088342,28393,43451,0.346551287657,9634,14465,0.33397856896,20454,15148,0.350277264325,8312,11340,0.267019400353,10232,8183,0.250397164854,2496,4558,0.452391399737,0.2383383535523807,144748,144748,144748,225.64176570458403,128247,0,0.18490756348965098
296,25885,26326,0.0167515004178,22925,21282,0.0772013908467,28478,43451,0.344595061103,9652,14465,0.332734185966,20454,15165,0.348763600396,8334,11350,0.265726872247,10232,8189,0.249481011112,2503,4584,0.453970331588,0.23685191834930808,144812,144812,144812,226.0084745762712,128463,0,0.18419053669585395
297,25972,26330,0.0135966578048,22925,21283,0.0771507776159,28556,43451,0.34279993556,9679,14465,0.330867611476,20454,15182,0.347253326307,8369,11360,0.263292253521,10232,8194,0.248718574567,2519,4596,0.451914708442,0.23511504131546793,144861,144861,144861,226.42033898305084,128706,0,0.18338959416268008
298,26052,26335,0.0107461553066,22925,21284,0.0771001691411,28626,43451,0.341188925456,9693,14465,0.329899758037,20454,15199,0.345746430686,8390,11370,0.262093227792,10232,8200,0.247804878049,2534,4609,0.450206118464,0.2336781379172331,144913,144913,144913,226.75932203389831,128906,0,0.18273032785188353
299,26127,26339,0.00804890086943,22925,21285,0.0770495654217,28699,43451,0.339508872063,9716,14465,0.328309713101,20454,15216,0.344242902208,8419,11379,0.26012830653,10232,8206,0.24689251767,2544,4621,0.449469811729,0.23215739297195126,144962,144962,144962,227.1150592216582,129116,0,0.18204770905478676
300,26203,26344,0.00535226237473,22925,21286,0.0769989664568,28757,43451,0.33817403512,9738,14465,0.326788800553,20454,15233,0.3427427296,8452,11389,0.257880410923,10232,8211,0.246133235903,2554,4634,0.448856279672,0.2307379338404143,145013,145013,145013,227.4517766497462,129315,0,0.1813906339431637
301,26275,26348,0.00277060877486,22925,21287,0.076948372246,28849,43451,0.336056707556,9750,14465,0.325959211891,20454,15250,0.341245901639,8478,11399,0.256250548294,10232,8217,0.245223317512,2559,4646,0.449203616014,0.22924522448867043,145063,145063,145063,227.8020304568528,129522,0,0.1807145860763944
302,26350,26352,7.58955676988e-05,22925,21288,0.0768977827884,28930,43512,0.335125942269,9769,14513,0.326879349549,20454,15267,0.339752407153,8511,11409,0.254009992111,10232,8223,0.244314726985,2570,4659,0.448379480575,0.228255854788842,145223,145223,145223,228.1728813559322,129741,0,0.17985443077198515
303,26451,26357,0.00356641499412,22925,21289,0.0768471980835,28990,43574,0.334695001606,9780,14562,0.328388957561,20454,15284,0.338262235017,8538,11419,0.252298800245,10232,8229,0.243407461417,2574,4671,0.44894026975,0.2286824638030058,145385,145385,145385,228.51694915254237,129944,0,0.17904873267531038
304,26513,26361,0.00576609385076,22925,21290,0.0767966181306,29039,43636,0.334517370978,9792,14610,0.32977412731,20454,15301,0.336775374159,8554,11429,0.25155306676,10232,8234,0.242652416808,2586,4675,0.446844919786,0.2289261763412489,145536,145536,145536,228.7728813559322,130095,0,0.17841633685136324
305,26576,26366,0.00796480315558,22925,21291,0.0767460429289,29102,43697,0.334004622743,9811,14658,0.330672670214,20454,15318,0.335291813553,8580,11439,0.249934434828,10232,8239,0.241898288627,2597,4680,0.445085470085,0.2289618911646807,145688,145688,145688,229.0813559322034,130277,0,0.17770166382955357
306,26642,26370,0.0103147516117,22925,21292,0.0766954724779,29159,43759,0.333645650038,9838,14706,0.331021351829,20454,15335,0.333811542224,8603,11449,0.248580662067,10232,8244,0.241145075206,2606,4684,0.443637916311,0.22904709988411878,145839,145839,145839,229.38983050847457,130459,0,0.17698283723832445
307,26704,26374,0.0125123227421,22925,21293,0.0766449067769,29217,43821,0.333264873006,9858,14754,0.331842212281,20454,15352,0.332334549244,8629,11459,0.246967449167,10232,8249,0.240392774882,2612,4689,0.442951588825,0.2291511120548527,145991,145991,145991,229.6813559322034,130631,0,0.17629853895103123
308,26755,26379,0.0142537624626,22925,21294,0.0765943458251,29293,43883,0.332474990315,9883,14803,0.332365061136,20454,15369,0.330860823736,8651,11468,0.245640041856,10232,8254,0.239641385995,2617,4693,0.442360963137,0.22904278685944587,146143,146143,146143,229.98474576271187,130810,0,0.1755746084314678
309,26807,26383,0.0160709547815,22925,21295,0.076543789622,29369,47030,0.375526259834,9903,14803,0.331013983652,20454,15386,0.329390354868,8672,11478,0.244467677296,10232,8259,0.238890906889,2630,4697,0.440068128593,0.24461766143667424,149331,149331,149331,230.2937181663837,130992,0,0.17129062284455338
310,26885,26388,0.0188343186297,22925,21296,0.0764932381668,29439,50177,0.413296928872,9918,14803,0.330000675539,20454,15403,0.327923131857,8691,11488,0.243471448468,10232,8264,0.238141335915,2641,4702,0.438324117397,0.25980684627034967,152521,152521,152521,230.6213921901528,131185,0,0.1671704224336321
311,26992,26392,0.0227341618672,22925,21297,0.0764426914589,29538,53325,0.446075949367,9953,14803,0.327636289941,20454,15420,0.326459143969,8718,11498,0.241781179336,10232,8269,0.237392671423,2646,4706,0.437739056524,0.2742405754286815,155710,155710,155710,231.08474576271186,131458,0,0.1630017339926787
312,27101,26396,0.0267085922109,22925,21298,0.0763921494976,29633,56472,0.475262076781,10008,14803,0.323920826859,20454,15437,0.324998380514,8750,11508,0.239659367397,10232,8274,0.236644911772,2662,4711,0.43493950329,0.2879061542237522,158899,158899,158899,231.60508474576272,131765,0,0.15888709180045185
313,27212,26401,0.0307185333889,22925,21299,0.0763416122823,29770,59620,0.5006709158,10075,14803,0.319394717287,20454,15454,0.323540830853,8774,11518,0.238235804827,10232,8279,0.235898055321,2672,4715,0.433297985154,0.3007915404499997,162089,162089,162089,232.1962774957699,132114,0,0.15484085903423428
314,27330,26405,0.0350312440826,22925,21300,0.0762910798122,29890,62767,0.523794350535,10150,14803,0.314328176721,20454,15471,0.32208648439,8781,11528,0.238289382373,10232,8284,0.235152100435,2680,4719,0.432083068447,0.31339508824579343,165277,165277,165277,232.751269035533,132442,0,0.15101919807353714
315,27487,26410,0.0407800075729,22925,21301,0.0762405520868,30083,65915,0.543609193658,10217,14803,0.309802067149,20454,15488,0.320635330579,8809,11538,0.236522794245,10232,8290,0.23425814234,2689,4724,0.430779000847,0.3252289738764995,168469,168469,168469,233.52033898305083,132896,0,0.14703001739192373
316,27629,26408,0.0462359890942,22925,21304,0.0760889973714,30255,69062,0.561915380383,10301,14803,0.304127541715,20454,15505,0.319187358916,8831,11548,0.235278836162,10232,8293,0.233811648378,2698,4729,0.429477690844,0.33665206347726795,171652,171652,171652,234.24703891708967,133325,0,0.14326660918602754
317,27792,26406,0.052488070893,22925,21308,0.0758869908016,30477,72209,0.577933498594,10410,14803,0.296764169425,20454,15522,0.317742558949,8856,11557,0.233711170719,10232,8297,0.233216825359,2701,4734,0.429446556823,0.34734837218879405,174836,174836,174836,235.13073005093378,133847,0,0.1393992084010158
318,27938,26404,0.0580972579912,22925,21311,0.0757355356389,30678,75357,0.592897806441,10533,14803,0.288455042897,20454,15539,0.316300920265,8882,11567,0.232125875335,10232,8300,0.232771084337,2707,4739,0.428782443553,0.35760588697899115,178020,178020,178020,235.9830220713073,134349,0,0.1368441748118189
