Day,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
352,307,52253,0.9941247392494211,48,54296,0.9991159569765728,3022,12353,0.755363069699668,2444,81424,0.969984279819218,307,128304,0.9976072452924305,0.9813528892675654,328630,6284,328630,6128,0
353,307,52255,0.9941249641182662,48,54296,0.9991159569765728,3021,12353,0.7554440216951348,2449,81439,0.9699284126769729,307,128336,0.9976078419149732,0.981343499280453,328679,6291,328679,6132,0
354,308,52257,0.9941060527776183,48,54296,0.9991159569765728,3024,12353,0.7552011657087347,2450,81453,0.9699213043104612,308,128369,0.9976006668276609,0.9813280280353363,328728,6303,328728,6138,0
355,308,52259,0.9941062783444,48,54296,0.9991159569765728,3027,12353,0.7549583097223347,2454,81468,0.9698777434084549,308,128401,0.9976012647876574,0.9813095198265085,328777,6294,328777,6145,0
356,308,52261,0.9941065038939171,49,54296,0.9990975394135848,3029,12353,0.7547964057314013,2457,81482,0.9698461009793574,311,128434,0.9975785228210599,0.9812849348895769,328826,6294,328826,6154,0
357,309,52263,0.9940875954308019,50,54296,0.9990791218505968,3031,12353,0.7546345017404679,2459,81497,0.9698271102003755,313,128466,0.9975635576728473,0.9812633979475485,328875,6297,328875,6162,0
358,309,52265,0.9940878216779871,51,54296,0.9990607042876086,3031,12353,0.7546345017404679,2463,81512,0.9697835901462362,314,128498,0.9975563822005011,0.9812479478542155,328924,6308,328924,6168,0
359,309,52267,0.9940880479078578,51,54296,0.9990607042876086,3031,12353,0.7546345017404679,2466,81526,0.9697519809631283,314,128531,0.9975570095930165,0.9812416216528408,328973,6317,328973,6171,0
360,309,52269,0.9940882741204156,51,54296,0.9990607042876086,3032,12353,0.7545535497450012,2466,81541,0.9697575452839676,314,128563,0.997557617666047,0.981241375956623,329022,6331,329022,6172,0
361,310,52271,0.994069369248723,51,54296,0.9990607042876086,3033,12353,0.7544725977495346,2469,81556,0.9697263230173132,314,128595,0.9975582254364478,0.9812289749020728,329071,6326,329071,6177,0
362,310,52273,0.9940695961586288,51,54296,0.9990607042876086,3035,12353,0.7543106937586012,2473,81570,0.9696824813044012,314,128628,0.9975588518829492,0.9812135391346621,329120,6324,329120,6183,0
363,310,52275,0.9940698230511716,51,54296,0.9990607042876086,3037,12353,0.7541487897676677,2478,81585,0.9696267696267696,317,128660,0.9975361417690036,0.9811859561501842,329169,6318,329169,6193,0
364,310,52278,0.9940701633574353,51,54296,0.9990607042876086,3038,12353,0.7540678377722011,2482,81600,0.9695833333333334,319,128693,0.9975212327010793,0.9811676082862524,329220,6334,329220,6200,0
365,312,52285,0.9940327053648274,51,54296,0.9990607042876086,3039,12353,0.7539868857767345,2485,81612,0.9695510464147429,320,128697,0.9975135395541466,0.9811476629723335,329243,6346,329243,6207,0
366,313,52292,0.9940143807848237,51,54296,0.9990607042876086,3043,12353,0.7536630777948676,2488,81625,0.9695191424196018,321,128702,0.9975058662647045,0.9811217609971209,329268,6340,329268,6216,0
367,313,52299,0.994015181934645,52,54296,0.9990422867246206,3044,12353,0.753582125799401,2491,81637,0.9694868748239156,322,128707,0.9974981935714452,0.9811049160016034,329292,6343,329292,6222,0
368,312,52306,0.994035101135625,52,54296,0.9990422867246206,3044,12353,0.753582125799401,2494,81650,0.969454990814452,323,128712,0.9974905214742992,0.9810972406526235,329317,6348,329317,6225,0
369,312,52313,0.9940358992984535,52,54296,0.9990422867246206,3048,12353,0.7532583178175342,2497,81662,0.9694227425240626,323,128717,0.9974906189547612,0.9810773635836413,329341,6352,329341,6232,0
370,312,52320,0.9940366972477064,52,54296,0.9990422867246206,3051,12353,0.7530154618311341,2503,81675,0.9693541475359657,324,128722,0.9974829477478597,0.981048438515208,329366,6368,329366,6242,0
371,312,52327,0.9940374949834694,52,54296,0.9990422867246206,3051,12353,0.7530154618311341,2508,81688,0.9692978160806973,325,128727,0.9974752771368866,0.9810316614600885,329391,6376,329391,6248,0
372,313,52334,0.9940191844689876,52,54296,0.9990422867246206,3054,12353,0.752772605844734,2509,81700,0.9692900856793145,327,128732,0.9974598390454588,0.9810117936341697,329415,6375,329415,6255,0
373,314,52342,0.9940009934660502,53,54296,0.9990238691616325,3055,12353,0.7526916538492674,2514,81713,0.9692337816504106,327,128736,0.9974599179716629,0.9809889509470617,329440,6380,329440,6263,0
374,314,52349,0.9940017956407954,53,54296,0.9990238691616325,3056,12353,0.7526107018538006,2514,81725,0.9692382991740593,327,128741,0.9974600166225212,0.9809873005851929,329464,6383,329464,6264,0
375,316,52356,0.993964397585759,53,54296,0.9990238691616325,3057,12353,0.752529749858334,2516,81738,0.9692187232376618,328,128746,0.9974523480341136,0.9809705331589218,329489,6384,329489,6270,0
376,318,52363,0.9939270095296296,53,54296,0.9990238691616325,3058,12353,0.7524487978628673,2515,81751,0.9692358503259899,328,128751,0.9974524469712857,0.9809659073666066,329514,6405,329514,6272,0
377,317,52370,0.9939469161733817,54,54296,0.9990054515986445,3059,12353,0.7523678458674006,2516,81763,0.9692281349754779,328,128756,0.9974525459007736,0.9809612245021818,329538,6403,329538,6274,0
378,317,52377,0.9939477251465337,54,54296,0.9990054515986445,3060,12353,0.7522868938719339,2518,81776,0.9692085697515164,328,128761,0.9974526448225782,0.9809535657825666,329563,6403,329563,6277,0
379,317,52384,0.9939485339034819,54,54296,0.9990054515986445,3061,12353,0.7522059418764673,2520,81788,0.969188634029442,328,128766,0.9974527437367007,0.9809458504127894,329587,6390,329587,6280,0
380,317,52391,0.993949342444313,54,54296,0.9990054515986445,3062,12353,0.7521249898810005,2522,81801,0.9691690810625787,328,128771,0.9974528426431417,0.9809381939977914,329612,6393,329612,6283,0
381,318,52398,0.9939310660712241,54,54296,0.9990054515986445,3065,12353,0.7518821338946005,2526,81814,0.9691250886156404,330,128776,0.9974374106976456,0.9809093032638934,329637,6395,329637,6293,0
382,318,52406,0.9939319925199405,55,54296,0.9989870340356564,3068,12353,0.7516392779082004,2525,81826,0.9691418375577445,329,128780,0.9974452554744525,0.98090462626759,329661,6413,329661,6295,0
383,321,52413,0.9938755652223685,55,54296,0.9989870340356564,3070,12353,0.7514773739172671,2527,81839,0.9691223011033859,330,128785,0.9974375897814186,0.9808818087513573,329686,6406,329686,6303,0
384,322,52420,0.9938573063716138,55,54296,0.9989870340356564,3071,12353,0.7513964219218003,2536,81851,0.9690168721212936,332,128790,0.9974221601055983,0.9808437717994601,329710,6424,329710,6316,0
385,325,52427,0.9938009041142922,55,54296,0.9989870340356564,3071,12353,0.7513964219218003,2535,81864,0.9690340076223981,331,128795,0.9974300244574712,0.9808421914567759,329735,6434,329735,6317,0
386,324,52434,0.9938208032955715,55,54296,0.9989870340356564,3073,12353,0.751234517930867,2536,81877,0.9690267107979041,332,128800,0.9974223602484472,0.9808345463367297,329760,6429,329760,6320,0
387,326,52441,0.9937834900173529,56,54296,0.9989686164726683,3073,12353,0.751234517930867,2539,81889,0.9689946146613099,331,128805,0.9974302239819883,0.9808207796618392,329784,6419,329784,6325,0
388,327,52448,0.9937652532031727,56,54296,0.9989686164726683,3073,12353,0.751234517930867,2542,81902,0.9689629068887207,332,128810,0.9974225603602205,0.9808070731847827,329809,6419,329809,6330,0
389,325,52455,0.9938042131350682,56,54296,0.9989686164726683,3074,12353,0.7511535659354003,2548,81914,0.9688942061186122,335,128815,0.9973993711912432,0.9807842150421577,329833,6421,329833,6338,0
390,325,52462,0.9938050398383592,57,54296,0.9989501989096803,3076,12353,0.750991661944467,2552,81927,0.9688503179659941,335,128820,0.9973994721316566,0.9807644501573405,329858,6428,329858,6345,0
391,325,52470,0.993805984372022,58,54296,0.9989317813466922,3076,12353,0.750991661944467,2553,81939,0.9688426756489583,334,128824,0.997407315407067,0.9807628182198483,329882,6442,329882,6346,0
392,325,52477,0.9938068106027402,58,54296,0.9989317813466922,3076,12353,0.750991661944467,2557,81952,0.9687988090589613,335,128829,0.9973996538046558,0.9807491202066037,329907,6440,329907,6351,0
393,326,52484,0.993788583187257,58,54296,0.9989317813466922,3078,12353,0.7508297579535336,2559,81965,0.9687793570426402,337,128834,0.9973842308707329,0.9807293624140732,329932,6443,329932,6358,0
394,326,52491,0.993789411518165,58,54296,0.9989317813466922,3078,12353,0.7508297579535336,2561,81977,0.9687595301121046,337,128839,0.9973843323838278,0.9807247026876311,329956,6451,329956,6360,0
395,326,52498,0.9937902396281764,58,54296,0.9989317813466922,3078,12353,0.7508297579535336,2562,81990,0.9687522868642517,339,128844,0.9973689112415014,0.9807170715889703,329981,6454,329981,6363,0
396,328,52505,0.9937529759070565,58,54296,0.9989317813466922,3080,12353,0.7506678539626002,2566,82002,0.9687080802907246,339,128849,0.9973690133411979,0.9806942319055771,330005,6481,330005,6371,0
397,328,52512,0.9937538086532602,58,54296,0.9989317813466922,3081,12353,0.7505869019671335,2569,82015,0.9686764616228739,339,128854,0.9973691154329707,0.9806835742205254,330030,6487,330030,6375,0
398,329,52519,0.9937356004493612,60,54296,0.9988949462207161,3081,12353,0.7505869019671335,2573,82028,0.9686326620178476,339,128859,0.9973692175168207,0.9806638287558134,330055,6493,330055,6382,0
399,329,52526,0.9937364352891901,60,54296,0.9988949462207161,3082,12353,0.7505059499716669,2579,82040,0.9685641150658215,340,128864,0.9973615594735535,0.9806409980640998,330079,6499,330079,6390,0
400,330,52534,0.9937183538279971,60,54296,0.9988949462207161,3083,12353,0.7504249979762001,2582,82053,0.9685325338500725,340,128868,0.9973616413694634,0.9806273174514698,330104,6507,330104,6395,0
401,332,52541,0.9936811252164975,60,54296,0.9988949462207161,3082,12353,0.7505059499716669,2586,82065,0.9684883933467373,341,128873,0.9973539841549433,0.9806105510589832,330128,6515,330128,6401,0
402,332,52548,0.993681966963538,60,54296,0.9988949462207161,3083,12353,0.7504249979762001,2588,82078,0.9684690172762495,343,128878,0.9973385682583529,0.980596874782298,330153,6512,330153,6406,0
403,331,52555,0.9937018361716298,60,54296,0.9988949462207161,3085,12353,0.7502630939852668,2596,82091,0.9683765577225274,345,128883,0.997323153557878,0.9805650285603523,330178,6523,330178,6417,0
404,332,52562,0.9936836497850158,60,54296,0.9988949462207161,3085,12353,0.7502630939852668,2600,82103,0.9683324604460251,348,128888,0.997299981379182,0.9805422135541275,330202,6548,330202,6425,0
405,333,52569,0.9936654682417394,60,54296,0.9988949462207161,3085,12353,0.7502630939852668,2602,82116,0.9683131180281553,349,128893,0.9972923277447185,0.9805315737356425,330227,6538,330227,6429,0
406,333,52576,0.9936663116250761,62,54296,0.99885811109474,3086,12353,0.7501821419898,2607,82128,0.9682568673290474,347,128898,0.9973079489208522,0.980514820545585,330251,6546,330251,6435,0
407,334,52583,0.9936481372306639,63,54296,0.9988396935317518,3088,12353,0.7500202379988666,2611,82141,0.9682131943852643,347,128903,0.9973080533424358,0.9804920732962734,330276,6562,330276,6443,0
408,334,52591,0.9936491034587667,63,54296,0.9988396935317518,3089,12353,0.7499392860034,2615,82154,0.9681695352630426,349,128908,0.9972926428150308,0.9804724161524907,330302,6574,330302,6450,0
409,335,52593,0.993630331032647,63,54296,0.9988396935317518,3090,12353,0.7498583340079332,2617,82154,0.9681451907393432,350,128907,0.9972848642820018,0.9804573376566365,330303,6583,330303,6455,0
410,336,52595,0.9936115600342238,63,54296,0.9988396935317518,3091,12353,0.7497773820124667,2620,82154,0.9681086739537941,350,128907,0.9972848642820018,0.9804423184632385,330305,6573,330305,6460,0
411,338,52597,0.9935737779721276,63,54296,0.9988396935317518,3092,12353,0.7496964300169999,2626,82154,0.968035640382696,350,128906,0.9972848432190898,0.9804151302125907,330306,6590,330306,6469,0
412,339,52599,0.9935550105515314,63,54296,0.9988396935317518,3094,12353,0.7495345260260665,2629,82155,0.9679995131154525,352,128906,0.9972693280374847,0.9803910883445501,330309,6603,330309,6477,0
413,339,52601,0.9935552556035057,64,54296,0.9988212759687638,3097,12353,0.7492916700396665,2633,82155,0.9679508246607024,353,128905,0.9972615492029013,0.9803639005782446,330310,6608,330310,6486,0
414,341,52603,0.9935174799916354,64,54296,0.9988212759687638,3098,12353,0.7492107180441998,2637,82155,0.9679021362059521,353,128905,0.9972615492029013,0.9803428273874397,330312,6628,330312,6493,0
415,341,52605,0.9935177264518582,64,54296,0.9988212759687638,3100,12353,0.7490488140532664,2644,82156,0.9678173231413408,354,128904,0.9972537702476262,0.9803126721846486,330314,6622,330314,6503,0
416,341,52607,0.9935179728933412,64,54296,0.9988212759687638,3099,12353,0.749129766048733,2649,82156,0.9677564633136959,357,128904,0.9972304971141315,0.98029159955921,330316,6638,330316,6510,0
417,343,52609,0.9934802030070901,64,54296,0.9988212759687638,3100,12353,0.7490488140532664,2651,82156,0.9677321193826379,359,128903,0.9972149600862664,0.980270467460046,330317,6655,330317,6517,0
418,343,52611,0.9934804508562848,64,54296,0.9988212759687638,3103,12353,0.7488059580668663,2655,82157,0.9676838248718916,359,128903,0.9972149600862664,0.9802494550738677,330320,6672,330320,6524,0
419,342,52612,0.9934995818444461,64,54296,0.9988212759687638,3105,12353,0.7486440540759329,2660,82157,0.9676229657850214,362,128903,0.997191686772224,0.9802222686417151,330321,6691,330321,6533,0
420,345,52614,0.9934428098985061,64,54296,0.9988212759687638,3105,12353,0.7486440540759329,2663,82157,0.9675864503328993,363,128903,0.9971839290008766,0.9802011970101991,330323,6686,330323,6540,0
421,345,52616,0.9934430591455071,64,54296,0.9988212759687638,3107,12353,0.7484821500849996,2667,82157,0.967537763063403,364,128903,0.9971761712295292,0.9801801256338455,330325,6705,330325,6547,0
422,345,52618,0.9934433083735604,64,54296,0.9988212759687638,3108,12353,0.7484011980895329,2672,82157,0.9674769039765327,365,128903,0.9971684134581817,0.9801590545126496,330327,6725,330327,6554,0
423,347,52620,0.9934055492208286,66,54296,0.9987844408427877,3109,12353,0.7483202460940662,2677,82157,0.9674160448896625,363,128903,0.9971839290008766,0.9801349563616879,330329,6705,330329,6562,0
424,348,52622,0.9933867963969443,66,54296,0.9987844408427877,3111,12353,0.7481583421031328,2682,82157,0.9673551858027922,363,128903,0.9971839290008766,0.9801108585025323,330331,6723,330331,6570,0
425,348,52624,0.9933870477348739,66,54296,0.9987844408427877,3111,12353,0.7481583421031328,2687,82157,0.967294326715922,363,128903,0.9971839290008766,0.9800958426799623,330333,6712,330333,6575,0
