agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
377,outer,fukushima_city,3,61.0,0.267662567541786,original
394,outer,fukushima_city,3,61.0,0.38252924032413504,original
397,outer,fukushima_city,3,89.0,0.33872524798674347,original
399,outer,fukushima_city,3,61.0,0.4230520195954244,original
403,outer,fukushima_city,3,61.0,0.23039478801252578,original
426,outer,fukushima_city,3,61.0,0.010416422927863345,original
434,outer,fukushima_city,3,89.0,0.42444646584603,original
438,outer,fukushima_city,3,89.0,0.2178861664450674,original
440,outer,fukushima_city,3,61.0,0.3561516774789333,original
445,outer,fukushima_city,3,61.0,0.18525741979819865,original
448,outer,fukushima_city,3,89.0,0.41887878999868816,original
457,outer,fukushima_city,3,61.0,0.22498889296762137,original
470,outer,fukushima_city,3,61.0,0.4655665325903658,original
475,outer,fukushima_city,3,89.0,0.4412246169516684,original
476,outer,fukushima_city,3,89.0,0.10284644000815171,original
480,outer,fukushima_city,3,61.0,0.1650174548583944,original
481,outer,fukushima_city,3,61.0,0.42138235805915963,original
482,outer,fukushima_city,3,89.0,0.3039352467660884,original
489,outer,fukushima_city,3,89.0,0.18837780541054958,original
499,outer,fukushima_city,3,61.0,0.15316816032467082,original
504,outer,fukushima_city,3,61.0,0.1568966308814787,original
507,outer,fukushima_city,3,61.0,0.15748759656117775,original
508,outer,fukushima_city,3,61.0,0.3831832270082882,original
526,outer,fukushima_city,3,61.0,0.24302814003089274,original
557,outer,fukushima_city,3,89.0,0.35202005167778905,original
560,outer,fukushima_city,3,61.0,0.3659988237452141,original
562,outer,fukushima_city,3,61.0,0.2232009411257809,original
564,outer,fukushima_city,3,61.0,0.2788913836385008,original
565,outer,fukushima_city,3,61.0,0.2685207561832771,original
568,outer,fukushima_city,3,61.0,0.38183797644668,original
569,outer,fukushima_city,3,117.0,0.2785457618839845,original
572,outer,fukushima_city,3,89.0,0.2288315264580268,original
573,outer,fukushima_city,3,89.0,0.17649287418679083,original
585,outer,fukushima_city,3,61.0,0.38871620863424516,original
606,mid,fukushima_city,3,103.0,0.0881247379306332,original
615,mid,fukushima_city,3,75.0,0.4174422029611281,original
624,mid,fukushima_city,3,75.0,0.39467393497889797,original
625,mid,fukushima_city,3,75.0,0.16323145150466498,original
639,mid,fukushima_city,3,75.0,0.11283926971418742,original
641,mid,fukushima_city,3,103.0,0.2567983999987067,original
668,mid,fukushima_city,3,103.0,0.2955478546860294,original
673,mid,fukushima_city,3,75.0,0.0724796982066711,original
680,mid,koriyama,3,165.0,0.17616822620232392,original
693,mid,fukushima_city,3,89.0,0.11426197104030494,original
705,mid,fukushima_city,3,89.0,0.5097282352951061,original
707,mid,fukushima_city,3,89.0,0.29095263270607447,original
731,mid,fukushima_city,3,117.0,0.7928543406831188,original
734,mid,koriyama,3,199.0,0.25959373641320244,original
737,mid,koriyama,3,99.0,0.32559684849803006,original
