Day,Akobo - Nahr_Atiem,Awarajwok - Tonga,Awarajwok - Kodok,Ayod - Waw,Baleit - Padok,Baleit - Gel_Achel,Bor - Makol_Cuei,Bunj - Doro,Burbiey - Mayot,Burbiey - Akobo,Burbiey - Kule,Burbiey - Tierkidi,Dentoang - Malut,Duk_Fadiat - Yuai,Duk_Fadiat - Ayod,Duk_Faiwil - Pajut,Duk_Faiwil - Duk_Fadiat,El-galhak - Renk,Gadiang - Akobo,Gadiang - Kongettit,Gel_Achel - Nasir,Jalle - Panyagor,Kaka - Wadakona,Kaljak - Atar,Khor_Adar - Kaka,Kodok - Khor_Adar,Kongettit - Pibor,Maban - Liang,Maban - Bunj,Maban - Doro,Mabior_Canal - Duk_Faiwil,Mabior_Canal - Duk_Fadiat,Makol_Cuei - Jalle,Malakal - Baleit,Malakal - Padok,Malut - El-galhak,Malut - Maban,Mayot - Pagak,Mayot - Multhiang,Nahr_Atiem - Pibor,Nahr_Atiem - Pugnido,Nasir - Burbiey,Nasir - Akobo,Ofyo - Malakal,Ofyo - Atar,Owachi - Awarajwok,Padok - Dentoang,Pagak - Wanke,Pagak - Tierkidi,Pagak - Kule,Pagak - Nguenyyiel,Pagak - Maiwut,Pajut - Yuai,Pajut - Gadiang,Panyagor - Mabior_Canal,Panyikang - Wau_Shilluk,Pentin - Raad,Pibor - Pochalla,Pieri - Pulchuol,Pochalla - Pentin,Pulchuol - Walgak,Raad - Okugo,Renk - Doro,Tierkidi - Nguenyyiel,Tierkidi - Kule,Tonga - Malakal,Walgak - Waat,Walgak - Akobo,Wau_Shilluk - Owachi,Waw - Ofyo,Waw - Kaljak,Yuai - Gadiang,Yuai - Pieri,Yuai - Pulchuol
272,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0010430813,0.0,0.0010430813,0.0010430813,0.90545046,0.90545046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90545046,0.0,0.90545046,0.90545046,0.0010430813,0.0010430813,0.0,0.0,0.0,0.0,0.90545046,0.90545046,0.90545046,0.90545046,0.90545046,0.0,0.0,0.0,0.0,0.14097616,0.007305294300000001,0.0,0.007305294300000001,0.0,1.8349103999999998,0.0,0.90545046,0.90545046,0.0,0.0,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.021927059,0.0,0.0,0.24541467,0.0,0.0,0.0,0.34463406,0.34463406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58482957,0.0,0.0,0.0,0.0,0.15873462,0.0,0.0,0.0,0.0,0.0,0.58482957,0.0,0.0,0.0,0.0,0.34463406,0.0,0.34463406,0.34463406,0.0,0.0,0.0,0.0,0.0,0.0,0.34463406,0.34463406,0.34463406,0.34463406,0.34463406,0.0,0.0,0.58482957,0.0,0.6777681,0.11591613,0.0,0.11591613,0.0,0.20990148,0.0,0.34463406,0.34463406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.029236078,0.0,0.0,0.10861084,0.0,0.0,0.03759563,0.0,0.029236078,0.029236078,0.22662058,0.22662058,0.0,0.029236078,0.029236078,0.029236078,0.029236078,0.0,0.029236078,0.029236078,0.0,0.08459017,0.0,0.0,0.0,0.0,0.13053789999999998,0.0,0.0,0.0,0.029236078,0.029236078,0.08459017,0.0,0.0,0.0,0.0,0.22662058,0.0,0.22662058,0.22662058,0.029236078,0.029236078,0.0,0.0,0.0,0.0,0.22662058,0.22662058,0.22662058,0.22662058,0.22662058,0.029236078,0.029236078,0.08459017,0.0,1.1111722,0.007309019599999999,0.029236078,0.007309019599999999,0.029236078,0.08041039,0.0,0.22662058,0.22662058,0.0,0.029236078,0.029236078,0.0,0.0,0.0,0.029236078,0.029236078,0.029236078
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08249283,0.0,0.0,0.0,0.0,0.6600208000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82398206,0.0,0.0,0.0,0.0,0.1430586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0031329691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0328554,0.0041760504,0.0,0.0041760504,0.0,0.008352100999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.030282885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1565816000000004,0.036548823,0.0,0.036548823,0.0,0.6286763000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957779,0.0,0.0,0.0,0.0,0.30389056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.032372773,0.0,0.0,0.0,0.03132969,0.03132969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012528151000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03132969,0.0,0.03132969,0.03132969,0.0,0.0,0.0,0.0,0.0,0.0,0.03132969,0.03132969,0.03132969,0.03132969,0.03132969,0.0,0.0,0.0,0.0,0.7059686,0.45323744,0.0,0.45323744,0.0,0.1806654,0.0,0.03132969,0.03132969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.2527237,0.0052191317,0.0010430813,0.0010430813,0.013571233,0.013571233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013574958,0.0052191317,0.0052191317,0.0052191317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013571233,0.0,0.013571233,0.013571233,0.0010430813,0.0010430813,0.0,0.0,0.0,0.0,0.013571233,0.013571233,0.013571233,0.013571233,0.013571233,0.0,0.0,0.0,0.0,0.32686442,0.010441989,0.0,0.010441989,0.0,0.04594773,0.0,0.013571233,0.013571233,0.0,0.0,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.06369874,0.0,0.0,0.0,0.0010430813,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588454,0.0,0.0,0.0,0.0,0.0041760504,0.0,0.0,0.0,0.0,0.0,0.18588454,0.0,0.0,0.0,0.0,0.0010430813,0.0,0.0010430813,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0,0.0010430813,0.0010430813,0.0010430813,0.0010430813,0.0010430813,0.0,0.0,0.18588454,0.0,0.9033494000000001,0.017751008000000002,0.0,0.017751008000000002,0.0,0.012524426000000002,0.0,0.0010430813,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021927059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030282885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010430813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064745545,0.0,0.0,0.0616163,0.0616163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064745545,0.064745545,0.064745545,0.0,0.0,0.0,0.0,0.0,0.0,0.0041760504,0.0616163,0.0,0.0616163,0.0616163,0.0,0.0,0.0,0.0,0.0,0.0,0.0616163,0.0616163,0.0616163,0.0616163,0.0616163,0.0,0.0,0.0,0.0,0.11382997,0.25481358,0.0,0.25481358,0.0,0.16918033,0.0,0.0616163,0.0616163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.03132224,0.0,0.0,0.0052191317,0.0,0.009395182,0.9148456,0.0010430813,0.03132224,0.03132224,0.06265193,0.06265193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12531877,0.0,0.0,0.0,0.0,0.80307573,0.0010430813,0.0010430813,0.0010430813,0.0,0.0,0.12531877,0.009395182,0.0,0.0,0.0,0.06265193,0.0010430813,0.06265193,0.06265193,0.03132224,0.03132224,0.009395182,0.009395182,0.0,0.0,0.06265193,0.06265193,0.06265193,0.06265193,0.06265193,0.0,0.0,0.12531877,0.0,1.5863627,1.0725296999999998,0.0,1.0725296999999998,0.0,2.9126778,0.0,0.06265193,0.06265193,0.0,0.0,0.03132224,0.0,0.0,0.0,0.0,0.0,0.0
288,0.5096309,0.0,0.0,0.7487908000000001,0.0,0.0,2.7758627000000002,0.0,0.5096309,0.5096309,0.57959926,0.57959926,0.0,0.40415302,0.40415302,0.40415302,0.40415302,0.0,0.40415302,0.40415302,0.012531877,2.5377572,0.0,0.0041760504,0.0,0.0,0.17752126,0.0,0.0,0.0,0.40415302,0.40415302,2.5377572,0.0,0.0,0.0,0.0,0.57959926,1.3095961,0.57959926,0.57959926,0.5096309,0.5096309,0.0,0.0,0.0,0.0,0.57959926,0.57959926,0.57959926,0.57959926,0.57959926,0.40415302,0.40415302,2.5377572,0.0,3.5518184,0.58690834,0.40415302,0.58690834,0.40415302,0.38639456,0.0,0.57959926,0.57959926,0.0,0.40415302,0.5096309,0.0,0.0041760504,0.0041760504,0.40415302,0.40415302,0.40415302
289,0.24436414,0.12322888,0.006265938299999999,0.09711459,0.006265938299999999,3.2447875,0.78846514,2.5398582999999997,0.24436414,0.24436414,3.1769016,3.1769016,0.006265938299999999,0.1764819,0.1764819,0.1764819,0.1764819,0.40310994,0.1764819,0.1764819,0.30390173,0.2286993,0.0,2.8604605,0.006265938299999999,0.006265938299999999,0.41877106,2.5398582999999997,2.5398582999999997,2.5398582999999997,0.1764819,0.1764819,0.2286993,3.2447875,0.006265938299999999,0.40310994,1.457911,3.1769016,0.5890019000000001,3.1769016,3.1769016,0.24436414,0.24436414,3.2447875,3.2447875,0.006265938299999999,0.006265938299999999,3.1769016,3.1769016,3.1769016,3.1769016,3.1769016,0.1764819,0.1764819,0.2286993,0.12322888,4.6285467,0.6161518,0.1764819,0.6161518,0.1764819,0.18692389,0.40310994,3.1769016,3.1769016,0.12322888,0.1764819,0.24436414,0.12322888,2.8604605,2.8604605,0.1764819,0.1764819,0.1764819
290,0.04072115,2.19417,0.037591904,1.9644127,0.037591904,0.102341175,0.029239803999999998,0.0010430813,0.04072115,0.04072115,0.08667633,0.08667633,0.037591904,2.0615419999999998,2.0615419999999998,2.0615419999999998,2.0615419999999998,0.0010430813,2.0615419999999998,2.0615419999999998,0.10547042,0.0041760504,0.0,0.15873462,0.037591904,0.037591904,0.0010430813,0.0010430813,0.0010430813,0.0010430813,2.0615419999999998,2.0615419999999998,0.0041760504,0.102341175,0.037591904,0.0010430813,0.016704201999999998,0.08667633,0.81041086,0.08667633,0.08667633,0.04072115,0.04072115,0.102341175,0.102341175,0.037591904,0.037591904,0.08667633,0.08667633,0.08667633,0.08667633,0.08667633,2.0615419999999998,2.0615419999999998,0.0041760504,2.19417,0.8145832,0.0052191317,2.0615419999999998,0.0052191317,2.0615419999999998,0.010441989,0.0010430813,0.08667633,0.08667633,2.19417,2.0615419999999998,0.04072115,2.19417,0.15873462,0.15873462,2.0615419999999998,2.0615419999999998,2.0615419999999998
291,0.0041760504,0.0,0.0,0.035502017000000004,0.0,0.0,0.0,0.0,0.0041760504,0.0041760504,0.03758818,0.03758818,0.0,0.008352100999999999,0.008352100999999999,0.008352100999999999,0.008352100999999999,0.0,0.008352100999999999,0.008352100999999999,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.09398162,0.0,0.0,0.0,0.008352100999999999,0.008352100999999999,0.0,0.0,0.0,0.0,0.0,0.03758818,0.0,0.03758818,0.03758818,0.0041760504,0.0041760504,0.0,0.0,0.0,0.0,0.03758818,0.03758818,0.03758818,0.03758818,0.03758818,0.008352100999999999,0.008352100999999999,0.0,0.0,2.2254958,0.33835322,0.008352100999999999,0.33835322,0.008352100999999999,0.34462659999999995,0.0,0.03758818,0.03758818,0.0,0.008352100999999999,0.0041760504,0.0,0.0,0.0,0.008352100999999999,0.008352100999999999,0.008352100999999999
292,0.01566112,0.0,0.0,0.0,0.0,0.0,0.21407753,0.0,0.01566112,0.01566112,1.0944717,1.0944717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9648952,0.0,0.0,0.0,0.0,1.3900138000000002,0.0,0.0,0.0,0.0,0.0,2.9648952,0.0,0.0,0.0,0.0,1.0944717,0.041767955,1.0944717,1.0944717,0.01566112,0.01566112,0.0,0.0,0.0,0.0,1.0944717,1.0944717,1.0944717,1.0944717,1.0944717,0.0,0.0,2.9648952,0.0,3.763832,2.892837,0.0,2.892837,0.0,6.095856700000001,0.0,1.0944717,1.0944717,0.0,0.0,0.01566112,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044900924,0.044900924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021927059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044900924,0.0,0.044900924,0.044900924,0.0,0.0,0.0,0.0,0.0,0.0,0.044900924,0.044900924,0.044900924,0.044900924,0.044900924,0.0,0.0,0.0,0.0,2.7560293999999996,0.10756031,0.0,0.10756031,0.0,0.80309063,0.0,0.044900924,0.044900924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1.1080317,0.0,0.0,0.04907325,0.0,0.045951455999999995,0.15873462,0.0,1.1080317,1.1080317,0.57020783,0.57020783,0.0,0.7696784999999999,0.7696784999999999,0.7696784999999999,0.7696784999999999,0.0,0.7696784999999999,0.7696784999999999,0.0,0.6777644,0.0,0.0010430813,0.0,0.0,1.0370202,0.0,0.0,0.0,0.7696784999999999,0.7696784999999999,0.6777644,0.045951455999999995,0.0,0.0,0.0,0.57020783,0.0,0.57020783,0.57020783,1.1080317,1.1080317,0.045951455999999995,0.045951455999999995,0.0,0.0,0.57020783,0.57020783,0.57020783,0.57020783,0.57020783,0.7696784999999999,0.7696784999999999,0.6777644,0.0,3.9131567000000005,1.9560568,0.7696784999999999,1.9560568,0.7696784999999999,1.4098511,0.0,0.57020783,0.57020783,0.0,0.7696784999999999,1.1080317,0.0,0.0010430813,0.0010430813,0.7696784999999999,0.7696784999999999,0.7696784999999999
295,0.007309019599999999,0.0,0.0,0.031325966000000004,0.0,0.02714619,0.05847588,0.0,0.007309019599999999,0.007309019599999999,0.032369047000000005,0.032369047000000005,0.0,0.012528151000000001,0.012528151000000001,0.012528151000000001,0.012528151000000001,0.0,0.012528151000000001,0.012528151000000001,0.0,0.08876249,0.0,0.0020861626,0.0,0.0,0.12949109,0.0,0.0,0.0,0.012528151000000001,0.012528151000000001,0.08876249,0.02714619,0.0,0.0,0.0010430813,0.032369047000000005,0.21512806,0.032369047000000005,0.032369047000000005,0.007309019599999999,0.007309019599999999,0.02714619,0.02714619,0.0,0.0,0.032369047000000005,0.032369047000000005,0.032369047000000005,0.032369047000000005,0.032369047000000005,0.012528151000000001,0.012528151000000001,0.08876249,0.0,4.509494,0.29866397,0.012528151000000001,0.29866397,0.012528151000000001,1.632303,0.0,0.032369047000000005,0.032369047000000005,0.0,0.012528151000000001,0.007309019599999999,0.0,0.0020861626,0.0020861626,0.012528151000000001,0.012528151000000001,0.012528151000000001
296,1.7732978,0.0,0.0,0.5440973000000001,0.0,0.0,1.6970560000000001,0.0,1.7732978,1.7732978,1.3085641000000001,1.3085641000000001,0.0,1.0516531,1.0516531,1.0516531,1.0516531,0.0,1.0516531,1.0516531,0.04176423,1.9759014,0.0,0.0010430813,0.0,0.0,0.9252839,0.0,0.0,0.0,1.0516531,1.0516531,1.9759014,0.0,0.0,0.0,0.0,1.3085641000000001,0.3905855,1.3085641000000001,1.3085641000000001,1.7732978,1.7732978,0.0,0.0,0.0,0.0,1.3085641000000001,1.3085641000000001,1.3085641000000001,1.3085641000000001,1.3085641000000001,1.0516531,1.0516531,1.9759014,0.0,1.6636363999999997,0.5921349,1.0516531,0.5921349,1.0516531,3.3345966000000002,0.0,1.3085641000000001,1.3085641000000001,0.0,1.0516531,1.7732978,0.0,0.0010430813,0.0010430813,1.0516531,1.0516531,1.0516531
297,1.4850571000000001,0.0,0.0,0.33836067,0.0,0.0,0.75923276,0.0,1.4850571000000001,1.4850571000000001,0.07414445,0.07414445,0.0,0.3759563,0.3759563,0.3759563,0.3759563,0.0,0.3759563,0.3759563,0.0010430813,0.14515594,0.0,0.0,0.0,0.0,1.1581705,0.0,0.0,0.0,0.3759563,0.3759563,0.14515594,0.0,0.0,0.0,0.0,0.07414445,0.0010430813,0.07414445,0.07414445,1.4850571000000001,1.4850571000000001,0.0,0.0,0.0,0.0,0.07414445,0.07414445,0.07414445,0.07414445,0.07414445,0.3759563,0.3759563,0.14515594,0.0,1.4505833000000001,0.13262406,0.3759563,0.13262406,0.3759563,3.5549476,0.0,0.07414445,0.07414445,0.0,0.3759563,1.4850571000000001,0.0,0.0,0.0,0.3759563,0.3759563,0.3759563
298,0.07204711400000001,0.0,0.0,0.007309019599999999,0.0,0.013571233,1.8349141,0.009398907,0.07204711400000001,0.07204711400000001,0.043857843,0.043857843,0.0,0.004172325,0.004172325,0.004172325,0.004172325,0.0,0.004172325,0.004172325,0.017751008000000002,0.07101148,0.0,0.012528151000000001,0.0,0.0,0.28196350000000003,0.009398907,0.009398907,0.009398907,0.004172325,0.004172325,0.07101148,0.013571233,0.0,0.0,0.0,0.043857843,0.3279224,0.043857843,0.043857843,0.07204711400000001,0.07204711400000001,0.013571233,0.013571233,0.0,0.0,0.043857843,0.043857843,0.043857843,0.043857843,0.043857843,0.004172325,0.004172325,0.07101148,0.0,1.1289344,0.95034015,0.004172325,0.95034015,0.004172325,8.1501045,0.0,0.043857843,0.043857843,0.0,0.004172325,0.07204711400000001,0.0,0.012528151000000001,0.012528151000000001,0.004172325,0.004172325,0.004172325
299,0.0,0.0,0.0,0.009398907,0.0,0.0,1.7336122999999999,0.0,0.0,0.0,0.03863126,0.03863126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4631301,0.0,0.0,0.0,0.0,0.8198023000000001,0.0,0.0,0.0,0.0,0.0,1.4631301,0.0,0.0,0.0,0.0,0.03863126,0.010438263,0.03863126,0.03863126,0.0,0.0,0.0,0.0,0.0,0.0,0.03863126,0.03863126,0.03863126,0.03863126,0.03863126,0.0,0.0,1.4631301,0.0,1.6417056,1.5080273000000002,0.0,1.5080273000000002,0.0,3.7095248999999995,0.0,0.03863126,0.03863126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.017751008000000002,0.0,0.0,0.0,0.0,0.0,0.011481345,0.0,0.017751008000000002,0.017751008000000002,0.0,0.0,0.0,0.0052191317,0.0052191317,0.0052191317,0.0052191317,0.0,0.0052191317,0.0052191317,0.0,0.47726184,0.0,0.0,0.0,0.0,1.259476,0.0,0.0,0.0,0.0052191317,0.0052191317,0.47726184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017751008000000002,0.017751008000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052191317,0.0052191317,0.47726184,0.0,3.7784464,0.54618716,0.0052191317,0.54618716,0.0052191317,1.0370277,0.0,0.0,0.0,0.0,0.0052191317,0.017751008000000002,0.0,0.0,0.0,0.0052191317,0.0052191317,0.0052191317
301,0.04176423,0.0,0.0,0.25481358,0.0,0.23600832,0.014614314,0.0,0.04176423,0.04176423,0.11905283,0.11905283,0.0,0.045944005,0.045944005,0.045944005,0.045944005,0.0,0.045944005,0.045944005,0.0,0.45428425,0.0,0.7080585,0.0,0.0,0.057429075,0.0,0.0,0.0,0.045944005,0.045944005,0.45428425,0.23600832,0.0,0.0,0.0,0.11905283,0.0020861626,0.11905283,0.11905283,0.04176423,0.04176423,0.23600832,0.23600832,0.0,0.0,0.11905283,0.11905283,0.11905283,0.11905283,0.11905283,0.045944005,0.045944005,0.45428425,0.0,0.8532219000000001,0.7560998000000001,0.045944005,0.7560998000000001,0.045944005,1.5623271,0.0,0.11905283,0.11905283,0.0,0.045944005,0.04176423,0.0,0.7080585,0.7080585,0.045944005,0.045944005,0.045944005
302,0.0,0.0,0.0,0.0031329691,0.0,0.0,1.2730583999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.0020861626,0.0020861626,0.0,0.0020861626,0.0020861626,0.0,0.5054586,0.0,0.01566112,0.0,0.0,0.67568195,0.0,0.0,0.0,0.0020861626,0.0020861626,0.5054586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.5054586,0.0,1.7680711999999998,1.4652163,0.0020861626,1.4652163,0.0020861626,2.5523752999999996,0.0,0.0,0.0,0.0,0.0020861626,0.0,0.0,0.01566112,0.01566112,0.0020861626,0.0020861626,0.0020861626
303,0.0,0.0,0.0,0.010441989,0.0,0.0,0.007309019599999999,0.0,0.0,0.0,0.008352100999999999,0.008352100999999999,0.0,0.014618039,0.014618039,0.014618039,0.014618039,0.0,0.014618039,0.014618039,0.0,0.0,0.0,0.0,0.0,0.0,0.006265938299999999,0.0,0.0,0.0,0.014618039,0.014618039,0.0,0.0,0.0,0.0,0.0,0.008352100999999999,0.0,0.008352100999999999,0.008352100999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.008352100999999999,0.008352100999999999,0.008352100999999999,0.008352100999999999,0.008352100999999999,0.014618039,0.014618039,0.0,0.0,0.81667304,0.0052154064,0.014618039,0.0052154064,0.014618039,0.52738935,0.0,0.008352100999999999,0.008352100999999999,0.0,0.014618039,0.0,0.0,0.0,0.0,0.014618039,0.014618039,0.014618039
304,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.06265566,0.0,0.0020861626,0.0020861626,0.0,0.0,0.0,0.004172325,0.004172325,0.004172325,0.004172325,0.0,0.004172325,0.004172325,0.0,0.015664846,0.0,0.0010430813,0.0,0.0,0.05325675,0.0,0.0,0.0,0.004172325,0.004172325,0.015664846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004172325,0.004172325,0.015664846,0.0,1.7231629000000002,0.15455857,0.004172325,0.15455857,0.004172325,0.0,0.0,0.0,0.0,0.0,0.004172325,0.0020861626,0.0,0.0010430813,0.0010430813,0.004172325,0.004172325,0.004172325
305,0.0,0.0,0.0,0.0,0.0,0.032372773,0.01148507,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.0020861626,0.0020861626,0.0,0.0020861626,0.0020861626,0.0031292439,0.024016947,0.0,0.0,0.0,0.0,0.0010430813,0.0,0.0,0.0,0.0020861626,0.0020861626,0.024016947,0.032372773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032372773,0.032372773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.024016947,0.0,0.9587072,0.0,0.0020861626,0.0,0.0020861626,0.10756031,0.0,0.0,0.0,0.0,0.0020861626,0.0,0.0,0.0,0.0,0.0020861626,0.0020861626,0.0020861626
