Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),refugees in camps (simulation),raw UNHCR refugee count
629,36564,20968,0.743800076307,29509,21228,0.390097983795,33323,164512,0.797443347598,10747,63709,0.831311117738,128374,17101,6.50681246711,2926,18210,0.839319055464,24933,8648,1.88309435708,2453,7212,0.659872434831,1.1058528303294899,321588,294424,457075
630,36583,20700,0.76729468599,29521,21211,0.391777851115,33345,164673,0.797507788162,10760,63707,0.831101762758,128380,17105,6.5054077755,2946,18221,0.838318423797,24931,8647,1.88319648433,2458,7221,0.659603932973,1.1075633388805077,321485,294424,459353
631,36605,20432,0.791552466719,29522,21193,0.393007124994,33375,164833,0.797522340793,10759,63704,0.831109506467,128372,17109,6.50318545795,2958,18232,0.837757788504,24927,8647,1.88273389615,2461,7226,0.659424301135,1.1092520910086627,321376,294424,459629
632,36642,20164,0.817198968459,29535,21176,0.394739327541,33394,164994,0.797604761385,10762,63702,0.831057109667,128358,17113,6.50061356863,2971,18243,0.837143013759,24903,8647,1.87995836706,2463,7232,0.659430309735,1.1109592835954691,321271,294424,459905
633,36672,19896,0.84318455971,29530,21158,0.395689573684,33411,165154,0.797697906197,10768,63700,0.830957613815,128362,17118,6.49865638509,2976,18254,0.836967240057,24921,8647,1.88204001388,2463,7238,0.659712627798,1.1128049444989336,321165,294424,460181
634,36689,19628,0.869217444467,29533,21141,0.396953786481,33419,165315,0.797846535402,10775,63697,0.830839756974,128360,17122,6.49678775844,2986,18264,0.836508979413,24933,8646,1.88376127689,2462,7244,0.660132523468,1.114618276505418,321057,294424,460457
635,36714,19360,0.896384297521,29522,21123,0.39762344364,33448,165475,0.797866747243,10773,63695,0.830865845043,128359,17126,6.49497839542,2994,18275,0.836169630643,24950,8646,1.88572750405,2462,7250,0.660413793103,1.1163981928649322,320950,294424,460733
636,36736,19092,0.924156714854,29503,21106,0.397848952904,33469,165636,0.797936438938,10774,63693,0.830844833812,128335,17130,6.49182720374,2999,18286,0.835994750082,24951,8646,1.88584316447,2467,7256,0.660005512679,1.1180258380214745,320845,294424,461009
637,36748,18824,0.952188695283,29516,21088,0.399658573596,33489,165797,0.798012026756,10769,63691,0.830918026095,128357,17134,6.49136220381,3000,18297,0.836038694868,24959,8646,1.88676844784,2469,7262,0.660011016249,1.1199386416993256,320739,294424,461285
638,36773,18557,0.981624184944,29529,21071,0.401404774334,33514,165855,0.797931928492,10768,63698,0.830952306195,128342,17139,6.48830153451,3002,18308,0.836027965917,24959,8645,1.88710237131,2472,7268,0.659878921299,1.1217410565263102,320541,294424,457378
639,36793,18556,0.982808794999,29533,20771,0.421838139714,33535,165914,0.797877213496,10770,63705,0.830939486696,128347,17160,6.47942890443,3016,18320,0.835371179039,24956,8645,1.88675534991,2475,7274,0.659747044267,1.1235199550484634,320345,294424,458335
640,36806,18555,0.983616275936,29545,20471,0.443261198769,33547,165972,0.797875545273,10774,63712,0.830895278754,128333,17182,6.46903736468,3023,18333,0.835106092838,24950,8645,1.88606130711,2480,7280,0.659340659341,1.1252662814305794,320150,294424,458422
641,36836,18555,0.985233090811,29573,20171,0.466114719151,33581,166031,0.797742590239,10777,63720,0.830869428751,128324,17204,6.45896303185,3033,18345,0.834668847097,24945,8645,1.88548293811,2481,7286,0.659483941806,1.1270670746381546,319957,294424,458509
642,36856,18554,0.986418023068,29581,19871,0.488651804137,33593,166089,0.797740970203,10778,63727,0.830872314717,128308,17225,6.44894049347,3041,18358,0.834350147075,24957,8644,1.88720499769,2486,7292,0.659078442128,1.1288966725043783,319760,294424,458596
643,36875,18553,0.98754918342,29591,19571,0.511982014205,33609,166148,0.797716493728,10781,63734,0.830843819625,128267,17247,6.43706151795,3048,18371,0.834086331718,24972,8644,1.88894030541,2492,7298,0.658536585366,1.130630292333978,319566,294424,458683
644,36880,18553,0.987818681615,29595,19271,0.535727258575,33630,166206,0.79766073427,10783,63741,0.830831019281,128241,17269,6.42608141757,3054,18383,0.833868247838,24974,8644,1.88917167978,2491,7304,0.658953997809,1.1323163342945979,319371,294424,458770
645,36886,18552,0.988249245364,29602,18971,0.560381635127,33646,166265,0.797636303491,10779,63749,0.830914994745,128224,17291,6.41564975999,3062,18396,0.833550771907,24978,8644,1.88963442851,2492,7310,0.659097127223,1.1340787898915339,319178,294424,458857
646,36918,18551,0.990081397229,29602,18671,0.585453376895,33662,166247,0.797518150703,10793,63753,0.830706005992,128190,17312,6.40469038817,3066,18408,0.833441981747,24991,8643,1.89147286822,2491,7316,0.659513395298,1.1358885672983152,318901,294424,458853
647,36938,18551,0.991159506226,29607,18371,0.611616134124,33672,166230,0.797437285689,10799,63757,0.83062251988,128173,17334,6.39431175724,3071,18421,0.833288095109,25000,8643,1.89251417332,2492,7321,0.659609342986,1.1377342857501538,318628,294424,458849
648,36958,18550,0.992345013477,29615,18071,0.638813568701,33688,166213,0.797320305873,10805,63762,0.830541701954,128174,17356,6.38499654298,3080,18434,0.832917435174,25013,8643,1.89401828069,2492,7327,0.659888085164,1.13963927175866,318356,294424,458845
649,36975,18550,0.993261455526,29618,17771,0.666647909516,33719,166196,0.797113047245,10798,63766,0.830662108334,128181,17378,6.37605017839,3093,18446,0.832321370487,25022,8643,1.89505958579,2494,7333,0.659893631529,1.1414976594159385,318083,294424,458841
650,36989,18549,0.994123672435,29626,17471,0.695724343197,33764,166179,0.796821499708,10806,63771,0.830549936492,128163,17399,6.366112995,3101,18459,0.832006067501,25029,8642,1.89620458227,2496,7339,0.659899168824,1.1432243894918017,317809,294424,458837
651,37016,18548,0.995686866509,29646,17171,0.72651563683,33786,166162,0.796668311648,10807,63775,0.830544884359,128117,17421,6.35417025429,3109,18471,0.831682096259,25035,8642,1.896898866,2491,7345,0.660857726344,1.1450454280630482,317535,294424,458833
652,37037,18548,0.99681906405,29648,16871,0.757335072017,33798,166144,0.79657405624,10814,63780,0.830448416431,128089,17443,6.34328957175,3115,18484,0.831475871024,25049,8642,1.89851886137,2489,7351,0.661406611345,1.146878142109228,317263,294424,458829
653,37052,18547,0.997735482827,29657,16572,0.789584841902,33829,166127,0.796366635165,10812,63784,0.830490405117,128114,17465,6.33547094188,3122,18497,0.831215872844,25056,8642,1.89932885906,2493,7357,0.661139051244,1.148808641254799,316991,294424,458825
654,37054,18546,0.997951040656,29654,16272,0.822394296952,33847,166110,0.796237433026,10824,63789,0.83031557165,128123,17486,6.32717602654,3131,18509,0.830839051272,25068,8641,1.90105311885,2502,7363,0.660192856173,1.1506239028025107,316716,294424,458821
655,37073,18546,0.998975520328,29658,15972,0.856874530428,33862,166093,0.79612626661,10821,63793,0.830373238443,128106,17508,6.3169979438,3139,18522,0.830525861138,25063,8641,1.90047448212,2504,7369,0.66019812729,1.152444034331509,316444,294424,458817
656,37095,18545,1.00026961445,29671,15672,0.893249106687,33880,166076,0.795997013416,10825,63798,0.830323834603,128070,17530,6.30576155163,3142,18534,0.830473723967,25067,8641,1.90093739151,2504,7375,0.660474576271,1.154270948315943,316171,294424,458813
657,37099,18544,1.00059318378,29683,15372,0.93097840229,33902,166059,0.795843645933,10822,63802,0.830381492743,128068,17552,6.29649042844,3154,18547,0.829945543754,25079,8641,1.90232611966,2508,7381,0.660208643815,1.1561421724733933,315898,294424,458809
658,37111,18544,1.00124029336,29681,15072,0.969280785563,33927,166042,0.795672179328,10821,63807,0.830410456533,128070,17573,6.28788482331,3161,18560,0.8296875,25089,8640,1.90381944444,2507,7387,0.660620008122,1.1580261386138613,315625,294424,458805
659,37113,18543,1.00145607507,29688,14772,1.00974817222,33930,166058,0.79567380072,10826,63808,0.830334754263,128067,17595,6.27860187553,3167,18572,0.829474477708,25093,8640,1.90428240741,2506,7393,0.661030704721,1.159908174557123,315381,294424,457006
660,37133,18543,1.00253464919,29688,14472,1.05140961857,33942,166074,0.795621229091,10827,63810,0.830324400564,128060,17617,6.26911505932,3178,18585,0.829001883239,25102,8640,1.90532407407,2508,7399,0.661035275037,1.1617820651139177,315140,294424,455207
661,37165,18542,1.00436846079,29687,14172,1.09476432402,33957,166091,0.795551836042,10830,63811,0.83028004576,128073,17639,6.26078575883,3186,18597,0.828682045491,25119,8640,1.90729166667,2510,7405,0.661039837947,1.1637837134047007,314897,294424,453408
662,37185,18541,1.00555525592,29690,13872,1.14028258362,33983,166107,0.795415003582,10827,63813,0.830332377415,128059,17660,6.2513590034,3199,18610,0.828103170339,25126,8639,1.90843847668,2510,7411,0.661314262583,1.1656332531391724,314653,294424,451609
663,37205,18541,1.00663394639,29694,13572,1.18788682582,33985,166124,0.795423900219,10833,63814,0.830241012944,128049,17682,6.24177129284,3209,18623,0.827686194491,25134,8639,1.90936450978,2508,7416,0.661812297735,1.1675482091911542,314411,294424,449810
664,37205,18540,1.00674217907,29707,13272,1.23832127788,33982,166140,0.795461658842,10829,63816,0.830309013414,128004,17704,6.23023045639,3214,18635,0.827528843574,25121,8639,1.90785970598,2508,7422,0.662085691188,1.1693170532963255,314168,294424,448011
665,37239,18539,1.00868439506,29700,12972,1.289546716,34002,166157,0.795362217662,10830,63817,0.830296002633,128011,17726,6.2216518109,3221,18648,0.827273702274,25121,8638,1.90819634175,2511,7428,0.661954765751,1.1712415385840567,313925,294424,446212
666,37268,18539,1.01024866498,29700,12672,1.34375,34008,166173,0.795345814302,10830,63819,0.830301320923,127994,17747,6.21214853215,3231,18661,0.826858153368,25120,8638,1.90808057421,2513,7434,0.661958568738,1.1731301983212352,313683,294424,444413
667,37286,18538,1.01132808286,29702,12372,1.40074361461,34028,166189,0.795245172665,10835,63820,0.830225634597,127989,17769,6.20293770049,3240,18673,0.826487441761,25117,8638,1.90773327159,2514,7440,0.662096774194,1.174971844601342,313439,294424,442614
668,37296,18538,1.01186751537,29712,12073,1.46102874182,34050,166206,0.795133749684,10835,63822,0.830230954843,127956,17791,6.19217581923,3244,18686,0.826394091833,25118,8638,1.90784903913,2517,7446,0.661966156326,1.1767432950191572,313200,294424,440815
669,37303,18537,1.01235367104,29717,12073,1.46144288909,34057,166222,0.795111357101,10833,63823,0.830264951507,127919,17813,6.18121596587,3251,18698,0.82613113702,25137,8637,1.91038555054,2516,7452,0.662372517445,1.176530302788463,313255,294424,440844
670,37324,18537,1.01348654043,29722,12073,1.46185703636,34062,166239,0.795102232328,10825,63825,0.830395613004,127918,17834,6.17270382416,3263,18711,0.825610603388,25140,8637,1.91073289337,2519,7458,0.662241887906,1.1764140766132378,313314,294424,440873
671,37353,18537,1.01505097912,29730,12073,1.462519672,34090,166255,0.794953535232,10824,63826,0.830413937894,127894,17856,6.16252240143,3269,18724,0.825411236915,25139,8637,1.91061711242,2522,7464,0.662111468382,1.1761644307723729,313372,294424,440902
672,37368,18536,1.01596892533,29737,12074,1.46289547789,34102,166272,0.794902328714,10826,63828,0.830387917528,127870,17878,6.15236603647,3274,18736,0.825256191289,25158,8637,1.91281695033,2523,7470,0.662248995984,1.1759813164619963,313431,294424,440931
673,37379,18536,1.01656236513,29747,12074,1.46372370383,34120,166288,0.794813816992,10830,63829,0.830327907378,127877,17900,6.14396648045,3284,18749,0.82484399168,25165,8636,1.91396479852,2526,7476,0.662118780096,1.175815342214056,313488,294424,440960
674,37401,18536,1.01774924471,29737,12074,1.46289547789,34127,166305,0.794792700159,10835,63831,0.830254891824,127867,17921,6.1350371073,3293,18761,0.824476307233,25173,8636,1.91489115331,2526,7482,0.662389735365,1.1756137855370503,313546,294424,440989
675,37420,18536,1.01877427708,29728,12075,1.46194616977,34139,166321,0.794740291364,10837,63832,0.830226218824,127851,17943,6.12539709079,3303,18774,0.824065196548,25180,8636,1.91570171376,2528,7488,0.662393162393,1.1753543470289058,313605,294424,441018
676,37446,18535,1.02028594551,29732,12075,1.46227743271,34156,166337,0.794657833194,10833,63834,0.830294200583,127820,17965,6.1149457278,3313,18787,0.823654654814,25186,8636,1.91639647985,2528,7494,0.662663464105,1.1751306338331267,313663,294424,441047
677,37465,18535,1.02131103318,29738,12075,1.46277432712,34181,166354,0.794528535533,10842,63835,0.830155870604,127807,17987,6.10552065381,3320,18799,0.823394861429,25199,8635,1.91823972206,2527,7500,0.663066666667,1.174917123549662,313720,294424,441076
678,37478,18535,1.02201240896,29745,12075,1.46335403727,34204,166370,0.794410049889,10839,63837,0.830208186475,127796,18008,6.09662372279,3326,18812,0.82319795875,25195,8635,1.91777649102,2528,7506,0.663202771116,1.174680825296866,313778,294424,441105
679,37489,18535,1.02260588077,29757,12076,1.46414375621,34210,166387,0.794394994801,10839,63838,0.830210846204,127793,18030,6.08779811425,3334,18824,0.822885677858,25189,8635,1.91708164447,2531,7511,0.663027559579,1.1744924100485603,313836,294424,441134
680,37504,18534,1.02352433366,29759,12076,1.46430937396,34218,166403,0.794366688101,10840,63840,0.830200501253,127767,18052,6.07771992023,3346,18837,0.822370865849,25211,8635,1.91962941517,2531,7517,0.66329652787,1.1743008786405602,313894,294424,441163
681,37508,18534,1.02374015323,29768,12076,1.46505465386,34252,166420,0.794183391419,10832,63841,0.830328472298,127760,18074,6.06871749474,3353,18850,0.822122015915,25222,8634,1.92124160297,2529,7523,0.663830918517,1.1740903067984916,313952,294424,441192
682,37534,18534,1.02514298047,29768,12077,1.46485054235,34276,166436,0.794058977625,10840,63843,0.830208480178,127722,18095,6.0584139265,3360,18862,0.821864065317,25212,8634,1.92008339124,2528,7529,0.664231637668,1.1737269513709754,314010,294424,441221
683,37553,18534,1.02616812345,29785,12077,1.4662581767,34288,166453,0.794007918151,10835,63845,0.830292113713,127703,18117,6.04879395043,3367,18875,0.82161589404,25226,8634,1.92170488765,2525,7535,0.664897146649,1.1736173464514281,314070,294424,441250
684,37556,18533,1.02643932445,29795,12077,1.4670861969,34287,166788,0.794427656666,10842,63845,0.830182473177,127659,18139,6.0378190639,3381,18887,0.820987981151,25236,8634,1.92286309937,2523,7541,0.665428988198,1.1731532482731424,314444,294424,441620
685,37558,18533,1.02654724006,29792,12077,1.46683779084,34302,167124,0.7947512027,10846,63845,0.830119821443,127671,18161,6.02995429767,3395,18900,0.82037037037,25235,8633,1.92308583343,2521,7547,0.6659599841,1.1727463312368973,314820,294424,441990
686,37578,18533,1.02762639616,29795,12078,1.4668819341,34317,167460,0.795073450376,10845,63845,0.830135484376,127638,18182,6.0200197998,3406,18913,0.819912229683,25237,8633,1.92331750261,2523,7553,0.665960545479,1.1722890763554221,315197,294424,442360
687,37597,18533,1.02865159445,29799,12078,1.46721311475,34328,167796,0.795418245965,10848,63845,0.830088495575,127635,18204,6.01137112722,3410,18925,0.819815059445,25247,8633,1.92447584849,2521,7559,0.666490276492,1.1719887316088513,315573,294424,442730
688,37615,18532,1.02973235485,29791,12078,1.46655075344,34350,168132,0.79569623867,10841,63845,0.830198136111,127629,18226,6.00257873368,3416,18938,0.819621924174,25246,8633,1.9243600139,2521,7565,0.666754791804,1.1715941496887157,315949,294424,443100
689,37629,18532,1.03048780488,29796,12079,1.46676049342,34355,168468,0.796074031864,10844,63845,0.83015114731,127592,18248,5.99210872424,3430,18951,0.819006912564,25259,8632,1.92620481928,2525,7571,0.666490556069,1.171152545159108,316326,294424,443470
690,37644,18532,1.03129721563,29806,12079,1.46758837652,34375,168804,0.796361460629,10853,63928,0.830230884745,127567,18269,5.98270293941,3436,18963,0.818805041396,25262,8632,1.9265523633,2524,7577,0.666886630593,1.1706746552856204,316784,294424,443840
691,37647,18532,1.03145909778,29807,12079,1.46767116483,34390,169140,0.796677308738,10850,64012,0.83050053115,127583,18291,5.97517904981,3449,18976,0.818244097808,25270,8632,1.92747914736,2524,7583,0.667150204405,1.1702974042144085,317245,294424,444210
692,37669,18531,1.03275592251,29811,12079,1.46800231807,34398,169476,0.797033208242,10851,64096,0.830707064403,127556,18313,5.96532517883,3463,18988,0.817621655783,25280,8632,1.92863762743,2528,7589,0.666886282778,1.1698625135346108,317704,294424,444580
693,37679,18531,1.03329555879,29827,12080,1.46912251656,34402,169812,0.797411254799,10855,64180,0.830866313493,127561,18334,5.95761972292,3474,19001,0.817167517499,25278,8631,1.92874522072,2526,7595,0.66741277156,1.169522636124766,318164,294424,444950
694,37689,18531,1.03383519508,29824,12080,1.46887417219,34411,169986,0.79756568188,10853,64176,0.830886935926,127554,18356,5.94889954238,3480,19014,0.816976964342,25272,8631,1.92805005214,2522,7601,0.668201552427,1.1692249705535924,318375,294424,444975
695,37716,18531,1.03529221305,29808,12080,1.46754966887,34424,170161,0.797697474745,10856,64173,0.830832281489,127548,18378,5.9402546523,3488,19026,0.816671922632,25269,8631,1.92770246785,2522,7607,0.668463257526,1.1689051970105497,318587,294424,445000
696,37710,18530,1.03507825148,29802,12081,1.4668487708,34437,170336,0.797828996806,10859,64170,0.830777621942,127520,18400,5.93043478261,3498,19039,0.816271863018,25276,8631,1.92851349786,2521,7612,0.668812401471,1.1684729249464396,318799,294424,445025
697,37709,18530,1.03502428494,29807,12081,1.46726264382,34462,170510,0.797888686881,10863,64167,0.830707372949,127520,18421,5.92253406438,3513,19051,0.815600230959,25265,8630,1.92757821553,2521,7618,0.669073247572,1.1680772895977531,319008,294424,445050
698,37706,18530,1.03486238532,29820,12081,1.46833871368,34472,170685,0.79803732021,10858,64163,0.83077474557,127493,18443,5.91281244917,3519,19064,0.815411246328,25266,8630,1.92769409038,2515,7624,0.670120671563,1.1677620449846502,319220,294424,445075
699,37700,18530,1.03453858608,29824,12082,1.46846548585,34482,170860,0.798185649069,10863,64160,0.830688902743,127467,18465,5.90316815597,3524,19077,0.815274938408,25277,8630,1.92896871379,2518,7630,0.66998689384,1.1673804291340308,319434,294424,445100
700,37721,18536,1.03501294778,29836,12082,1.46945869889,34500,171034,0.798285720968,10855,64157,0.830805679817,127435,18487,5.89322226429,3538,19089,0.814657656242,25290,8630,1.93047508691,2517,7636,0.670377160817,1.1670634535790596,319651,294424,445614
701,37734,18543,1.03494580165,29847,12082,1.47036914418,34521,171209,0.798369244607,10856,64154,0.830782180378,127390,18508,5.88296952669,3544,19102,0.814469689038,25294,8629,1.93127824777,2517,7642,0.670635959173,1.16664009328819,319869,294424,446128
702,37730,18549,1.03407191762,29845,12082,1.47020360867,34533,171384,0.798505111329,10847,64151,0.830914560958,127340,18530,5.87209929843,3552,19114,0.814167625824,25291,8629,1.93093058292,2517,7648,0.670894351464,1.166132957602152,320087,294424,446642
703,37739,18556,1.03378960983,29864,12082,1.47177619599,34545,171384,0.798435093124,10853,64151,0.830821031629,127317,18552,5.86271021992,3562,19127,0.813771108904,25293,8629,1.93116235949,2522,7654,0.670499085446,1.1658456588626673,320135,294424,446656
704,37738,18562,1.03307833208,29867,12082,1.47202449926,34562,171384,0.798335900668,10854,64151,0.830805443407,127300,18574,5.85366641542,3577,19140,0.813113897597,25281,8629,1.92977170008,2524,7660,0.670496083551,1.1654527737349383,320182,294424,446670
705,37751,18569,1.03301200926,29857,12082,1.47119682172,34567,171384,0.798306726416,10851,64151,0.830852208072,127274,18595,5.84452809895,3585,19152,0.812813283208,25283,8628,1.93034306908,2527,7666,0.67036264023,1.165154718371655,320227,294424,446684
706,37765,18575,1.0331090175,29868,12082,1.47210726701,34579,171384,0.798236708211,10843,64151,0.830976913844,127239,18617,5.83455981093,3588,19165,0.812783720324,25286,8628,1.93069077422,2528,7672,0.670490093848,1.1649087968427034,320274,294424,446698
707,37780,18582,1.03315036056,29872,12082,1.47243833802,34591,171384,0.798166690006,10842,64151,0.830992502065,127220,18639,5.82547346961,3600,19177,0.812275121239,25287,8628,1.93080667594,2529,7678,0.670617348268,1.1646317287970505,320321,294424,446712
708,37786,18589,1.0327075152,29872,12082,1.47243833802,34601,171384,0.798108341502,10845,64151,0.830945737401,127215,18661,5.81715878034,3606,19190,0.812089630016,25303,8628,1.93266110338,2527,7684,0.671134825612,1.1644260212442528,320369,294424,446726
709,37792,18595,1.03237429417,29869,12082,1.47219003476,34611,171384,0.798049992998,10841,64151,0.831008090287,127212,18682,5.80933518895,3612,19203,0.811904389939,25300,8627,1.93265329779,2527,7690,0.671391417425,1.1641938242398897,320414,294424,446740
710,37800,18602,1.03203956564,29857,12082,1.47119682172,34619,171384,0.798003314195,10842,64151,0.830992502065,127185,18704,5.7998823781,3625,19215,0.811345303149,25308,8627,1.93358061899,2527,7696,0.671647609148,1.1638483309981558,320461,294424,446754
711,37814,18608,1.03213671539,29870,12082,1.47227280252,34620,171384,0.797997479345,10850,64151,0.830867796293,127181,18726,5.79168001709,3630,19228,0.811212814645,25305,8627,1.93323287354,2528,7702,0.671773565308,1.1636651815243302,320508,294424,446768
712,37812,18615,1.03126510878,29868,12082,1.47210726701,34628,171384,0.797950800541,10846,64151,0.830930149179,127125,18748,5.78072327715,3644,19240,0.810602910603,25319,8627,1.93485568564,2529,7707,0.671856753601,1.1632579846141369,320554,294424,446782
713,37840,18621,1.03211427958,29885,12082,1.47351431882,34643,171384,0.797863277786,10846,64151,0.830930149179,127109,18769,5.77228408546,3650,19253,0.810419155456,25335,8626,1.93705077672,2531,7713,0.671852716193,1.1631414945149547,320599,294424,446796
714,37862,18628,1.03253167275,29878,12082,1.47293494455,34652,171384,0.797810764132,10845,64151,0.830945737401,127075,18791,5.76254589963,3654,19266,0.810339458113,25331,8626,1.93658706237,2533,7719,0.671848685063,1.1628207967016688,320647,294424,446810
715,37864,18635,1.03187550309,29872,12082,1.47243833802,34660,171384,0.797764085329,10846,64151,0.830930149179,127060,18813,5.75384042949,3660,19278,0.810146280735,25315,8626,1.93473220496,2535,7725,0.671844660194,1.1624539280435555,320694,294424,446824
716,37862,18641,1.03111421061,29880,12082,1.47310048005,34655,171384,0.797793259581,10849,64151,0.830883384515,127022,18835,5.74393416512,3674,19291,0.809548494116,25306,8626,1.93368884767,2534,7731,0.672228689691,1.1620934024649172,320741,294424,446838
717,37859,18648,1.03019090519,29887,12082,1.47367985433,34669,171384,0.797711571675,10846,64151,0.830930149179,127016,18856,5.7361052185,3681,19304,0.809314131786,25307,8625,1.93414492754,2533,7737,0.672612123562,1.1618457107052342,320787,294424,446852
718,37875,18654,1.0303956256,29887,12082,1.47367985433,34682,171384,0.79763571862,10847,64151,0.830914560958,126999,18878,5.72735459265,3687,19316,0.809121971423,25309,8625,1.93437681159,2536,7743,0.672478367558,1.1615793886539103,320833,294424,446866
719,37892,18661,1.03054498687,29890,12082,1.47392815759,34675,171384,0.797676562573,10853,64151,0.830821031629,126983,18900,5.71867724868,3689,19329,0.809146877748,25321,8625,1.93576811594,2537,7749,0.672602916505,1.161418095804987,320881,294424,446880
720,37905,18667,1.03058873949,29886,12082,1.47359708658,34686,171384,0.797612379219,10837,64151,0.831070443173,126959,18922,5.70959729415,3701,19341,0.808644847733,25329,8625,1.93669565217,2538,7755,0.672727272727,1.1611737248657794,320927,294424,446894
721,37912,18674,1.03020242048,29896,12082,1.47442476411,34689,171384,0.797594874667,10836,64151,0.831086031395,126949,18943,5.70163120942,3704,19354,0.808618373463,25335,8624,1.93773191095,2540,7761,0.672722587295,1.1610010810878173,320973,294424,446908
722,37923,18681,1.03003051229,29901,12082,1.47483860288,34693,171384,0.797571535266,10838,64151,0.831054854952,126921,18965,5.69238070129,3716,19367,0.808127226726,25341,8624,1.93842764378,2543,7767,0.672589159264,1.1607122275489765,321021,294424,446922
723,37943,18687,1.03044897522,29898,12082,1.47459029962,34696,171384,0.797554030715,10848,64151,0.830898972736,126916,18987,5.6843629852,3730,19379,0.807523608029,25331,8624,1.93726808905,2542,7773,0.672970539045,1.1604400327657467,321067,294424,446936
724,37945,18694,1.02979565636,29911,12082,1.47566628042,34691,171384,0.797583204967,10852,64151,0.83083661985,126868,19009,5.67410174128,3735,19392,0.80739480198,25325,8624,1.93657235622,2542,7779,0.673222779278,1.1601015212618533,321115,294424,446950
725,37951,18700,1.02946524064,29916,12082,1.47608011919,34715,171470,0.797544760016,10855,64157,0.830805679817,126864,19030,5.66652653705,3749,19404,0.806792413935,25331,8623,1.93760872086,2541,7785,0.673603082852,1.1597878294542274,321251,294424,446964
726,37979,18707,1.03020259796,29903,12082,1.47500413839,34715,171557,0.797647429134,10866,64164,0.83065270245,126804,19052,5.65567919379,3764,19417,0.806149250657,25326,8623,1.93702887626,2541,7791,0.673854447439,1.159300295899413,321393,294424,446978
727,37967,18713,1.02891038316,29916,12082,1.47608011919,34719,171644,0.797726690126,10866,64170,0.830668536699,126769,19074,5.64616755793,3772,19430,0.805867215646,25326,8623,1.93702887626,2542,7797,0.673977170707,1.1589105939359257,321533,294424,446992
728,37973,18720,1.02847222222,29917,12082,1.47616288694,34723,171731,0.79780587081,10875,64177,0.830546769092,126765,19096,5.63830121491,3777,19442,0.805729863183,25328,8623,1.9372608141,2543,7802,0.674057933863,1.1586176023477257,321673,294424,447006
729,37975,18727,1.02782079351,29914,12082,1.47591458368,34732,171736,0.797759351563,10879,64356,0.830955932625,126731,19117,5.6292305278,3792,19455,0.805088666153,25333,8622,1.93818139643,2540,7808,0.674692622951,1.158165658599019,321903,294424,447683
730,37977,18727,1.02792759118,29927,12081,1.47719559639,34731,171742,0.797772239755,10882,64535,0.831378321841,126723,19139,5.6211923298,3798,19467,0.804900601017,25333,8622,1.93818139643,2542,7814,0.6746864602,1.1579159772387908,322127,294424,447929
731,37982,18728,1.02808628791,29937,12081,1.47802334244,34736,171747,0.797749014539,10875,64714,0.831952900454,126706,19161,5.61270288607,3811,19480,0.804363449692,25333,8622,1.93818139643,2542,7820,0.674936061381,1.1576222340105413,322353,294424,448175
732,37980,18729,1.02787121576,29943,12081,1.47851999007,34731,171753,0.797785191525,10877,64894,0.832388202299,126695,19183,5.6045456915,3818,19493,0.804134817627,25341,8622,1.93910925539,2541,7826,0.675313059034,1.1573620269017704,322581,294424,448421
733,37984,18730,1.02797650828,29950,12080,1.47930463576,34756,171954,0.797876176187,10874,64994,0.832692248515,126684,19204,5.59675067694,3834,19505,0.803435016662,25348,8621,1.94026215056,2544,7832,0.67517875383,1.1569676700111482,322920,294424,448425
734,37996,18730,1.02861719167,29959,12080,1.48004966887,34784,172155,0.797949522233,10874,65094,0.832949273359,126662,19226,5.58805783834,3845,19518,0.803002356799,25345,8621,1.93991416309,2544,7838,0.67542740495,1.1565324721124042,323262,294424,448429
735,38017,18731,1.02963002509,29953,12080,1.47955298013,34800,172357,0.798093491996,10873,65194,0.833220848544,126639,19248,5.57933291771,3856,19530,0.80256016385,25355,8621,1.94107412133,2542,7844,0.675930647629,1.1561564252715502,323605,294424,448433
736,38029,18732,1.03016228913,29960,12080,1.48013245033,34813,172558,0.798253340906,10874,65294,0.833460961191,126625,19270,5.57109496627,3866,19543,0.802179808627,25363,8621,1.94200208792,2544,7850,0.675923566879,1.1558089569930976,323948,294424,448437
737,38049,18733,1.03112155021,29971,12079,1.48124844772,34811,172760,0.798500810373,10880,65394,0.833623879867,126614,19291,5.5633715204,3873,19556,0.801953364696,25367,8620,1.94280742459,2543,7856,0.676298370672,1.1555649436151088,324289,294424,448441
738,38039,18733,1.03058773288,29966,12079,1.48083450617,34807,172961,0.798758101537,10881,65494,0.833862643906,126582,19313,5.55423807798,3880,19568,0.801717089125,25377,8620,1.9439675174,2540,7862,0.676926990588,1.1551489387918554,324630,294424,448445
739,38041,18734,1.03058610014,29967,12079,1.48091729448,34828,173163,0.798871583421,10878,65594,0.834161661128,126564,19335,5.54584949573,3894,19581,0.801133752107,25378,8620,1.94408352668,2540,7868,0.677173360447,1.1547016068977827,324974,294424,448449
