Day,Ituri sim,Ituri data,Ituri error,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
247,1269,971,0.306900102987,1339,48441,0.972358126381,10789,43630,0.752716021086,2106,4220,0.500947867299,26,45597,0.999429787047,36877,87354,0.577844174279,3405,28257,0.879498885232,11516,2649,3.34730086825,78573,92064,0.146539363921,17640,15934,0.107066649931,18927,27078,0.301019277642,0.7710291849625242,396195,305397,305397,182467,0
248,1268,974,0.301848049281,1349,48442,0.972152264564,10811,43630,0.752211780885,2125,4237,0.498465895681,26,45597,0.999429787047,36914,87410,0.577691339664,3444,28257,0.878118696252,11587,2636,3.39567526555,78815,92103,0.144273259286,17623,15941,0.105514083182,18993,27118,0.299616490892,0.7699110120537921,396345,305547,305547,182955,0
249,1267,978,0.295501022495,1364,48442,0.971842615912,10842,43631,0.751506956063,2150,4254,0.49459332393,27,45597,0.99940785578,36968,87467,0.577349171688,3476,28257,0.8769862335,11666,2623,3.44757910789,79033,92142,0.142269540492,17608,15947,0.104157521791,19078,27158,0.297518226674,0.7687423535646292,396496,305698,305698,183479,0
250,1266,982,0.289205702648,1383,48443,0.97145098363,10872,43632,0.750825082508,2169,4271,0.492156403653,27,45597,0.99940785578,37002,87489,0.577066831259,3517,28257,0.875535265598,11735,2610,3.49616858238,79256,92181,0.140213276055,17590,15953,0.102613928415,19125,27198,0.296823295831,0.7676634566649772,396613,305815,305815,183942,0
251,1266,986,0.283975659229,1397,48443,0.971161984188,10905,43633,0.750074484908,2182,4288,0.491138059701,28,45597,0.999385924513,37055,87512,0.576572355791,3557,28257,0.874119687157,11801,2597,3.54408933385,79492,92220,0.138017783561,17729,15959,0.110909204837,19189,27256,0.295971529205,0.7669717274064389,396748,305950,305950,184601,0
252,1265,990,0.277777777778,1413,48444,0.970832301214,10933,43634,0.749438511253,2215,4305,0.485481997677,28,45597,0.999385924513,37088,87535,0.576306620209,3598,28257,0.872668719255,11864,2585,3.58955512573,79733,92259,0.135769951983,17843,15966,0.11756231993,19256,27315,0.295039355665,0.766159515696415,396887,306089,306089,185236,0
253,1264,994,0.271629778672,1431,48444,0.970460738172,10957,43635,0.748894236278,2242,4322,0.481258676539,28,45597,0.999385924513,37165,87558,0.575538500194,3635,28257,0.871359309198,11951,2572,3.6465785381,79944,92298,0.133849054151,17825,15972,0.116015527173,19314,27373,0.294414203777,0.7650282146402634,397022,306224,306224,185756,0
254,1263,998,0.265531062124,1441,48445,0.970254928269,10984,43636,0.748281235677,2261,4339,0.478912191749,28,45597,0.999385924513,37185,87580,0.575416761818,3669,28257,0.870156067523,12007,2559,3.69206721376,80159,92337,0.131886459382,17806,15978,0.114407310051,19371,27432,0.293853893263,0.7640227183705445,397158,306360,306360,186174,0
255,1263,1002,0.260479041916,1457,48445,0.969924656827,11009,43637,0.747714095836,2294,4356,0.473370064279,29,45597,0.999363993245,37236,87603,0.574946063491,3708,28257,0.868775878543,12083,2546,3.74587588374,80385,92376,0.129806443232,17787,15984,0.1128003003,19435,27490,0.293015642052,0.7628476810388424,397293,306495,306495,186686,0
256,1263,1006,0.255467196819,1474,48446,0.969574371465,11048,43637,0.74682035887,2319,4373,0.469700434484,29,45597,0.999363993245,37284,87626,0.574509848675,3749,28299,0.867521820559,12170,2546,3.78004713276,80617,92415,0.127663258129,17772,15991,0.111375148521,19506,27549,0.291952520963,0.7616168927929778,397485,306687,306687,187231,0
257,1261,1010,0.248514851485,1487,48447,0.969306665015,11074,43638,0.746230349695,2353,4391,0.464131177408,31,45597,0.99932013071,37351,87649,0.573857089071,3793,28341,0.866165625772,12246,2546,3.80989787903,80838,92455,0.12565031637,17759,15997,0.11014565231,19573,27608,0.291038829325,0.7603566203186252,397679,306881,306881,187766,0
258,1260,1014,0.242603550296,1500,48457,0.969044720061,11100,43639,0.745640367561,2370,4408,0.462341197822,32,45597,0.999298199443,37415,87694,0.573345952973,3825,28383,0.865236232956,12312,2546,3.83582089552,81053,92494,0.123694509914,17744,16003,0.108792101481,19630,27666,0.290464830478,0.759243641384161,397901,307103,307103,188241,0
259,1260,1018,0.237721021611,1515,48467,0.968741618008,11123,43640,0.745119156737,2401,4425,0.457401129944,32,45597,0.999298199443,37467,87739,0.572972110464,3856,28425,0.864344766931,12357,2546,3.8534956795,81256,92533,0.121870035555,17726,16010,0.107183010618,19683,27725,0.290063119928,0.7581078135015797,398125,307327,307327,188676,0
260,1258,1022,0.230919765166,1528,48477,0.968479897683,11171,43641,0.744025113998,2434,4442,0.452048626745,33,45597,0.999276268176,37525,87775,0.572486471091,3891,28467,0.863315417852,12414,2546,3.8758837392,81479,92572,0.119831050426,17717,16016,0.106206293706,19755,27783,0.288953676709,0.7567893607335631,398338,307540,307540,189205,0
261,1254,1026,0.222222222222,1537,48487,0.968300781653,11207,43642,0.743206085881,2457,4459,0.448979591837,34,45597,0.999254336908,37572,87811,0.572126498958,3934,28509,0.862008488547,12495,2546,3.90769835035,81721,92611,0.117588623382,17691,16022,0.104169267258,19808,27842,0.288556856548,0.755584005406916,398552,307754,307754,189710,0
262,1258,1029,0.222546161322,1558,48497,0.967874301503,11233,43643,0.742616227115,2473,4476,0.447497765862,35,45597,0.999232405641,37631,87847,0.571630220725,3976,28552,0.860745306809,12548,2546,3.92851531815,81940,92650,0.115596330275,17678,16028,0.102944846519,19870,27900,0.287813620072,0.754389268980118,398765,307967,307967,190200,0
263,1264,1033,0.223620522749,1572,48507,0.967592306265,11263,43644,0.741934744753,2494,4493,0.444914311151,36,45597,0.999210474373,37678,87883,0.571270894257,4012,28588,0.85966139639,12608,2546,3.95208169678,82176,92689,0.113422304696,17661,16035,0.101403180543,19928,27959,0.287242032977,0.7532059602305177,398974,308176,308176,190692,0
264,1267,1037,0.221793635487,1582,48505,0.96738480569,11298,43645,0.741138732959,2523,4510,0.440576496674,37,45597,0.999188543106,37728,87919,0.570877739738,4051,28624,0.858475405254,12665,2546,3.97446975648,82366,92729,0.111755761412,17648,16041,0.100180786734,20000,28018,0.286173174388,0.7520697337315524,399171,308373,308373,191165,0
265,1267,1041,0.217098943324,1599,48504,0.96703364671,11336,43645,0.740268071944,2549,4527,0.436933951844,37,45597,0.999188543106,37761,87959,0.570697711434,4092,28661,0.857227591501,12729,2546,3.99960722702,82597,92776,0.109715874795,17633,16047,0.0988346731476,20083,28060,0.284283677833,0.750798049033429,399363,308565,308565,191683,0
266,1267,1045,0.212440191388,1619,48503,0.966620621405,11359,43646,0.739747055858,2578,4544,0.432658450704,38,45597,0.999166611838,37815,88000,0.570284090909,4134,28697,0.855943129944,12807,2546,4.03024351925,82839,92823,0.107559548819,17615,16053,0.0973026848564,20152,28102,0.282898014376,0.7495287571496123,399556,308758,308758,192223,0
267,1265,1049,0.205910390848,1630,48502,0.966393138427,11394,43647,0.738951130662,2600,4561,0.429949572462,40,45597,0.999122749304,37848,88041,0.570109380857,4169,28733,0.854905509345,12885,2546,4.06087981147,83056,92870,0.105674598902,17593,16060,0.0954545454545,20195,28144,0.282440306993,0.7485013853284652,399750,308952,308952,192675,0
268,1264,1053,0.200379867047,1650,48501,0.965980082885,11413,43648,0.73852181085,2627,4578,0.426168632591,40,45597,0.999122749304,37892,88082,0.569809949819,4201,28770,0.853979840111,12954,2546,4.0879811469,83243,92918,0.104124066381,17735,16066,0.103883978588,20233,28186,0.282161356702,0.748087479419176,399945,309147,309147,193252,0
269,1264,1057,0.195837275307,1670,48500,0.965567010309,11430,43649,0.738138330775,2649,4596,0.42362924282,40,45597,0.999122749304,37956,88123,0.569283841903,4234,28806,0.853016732625,13030,2546,4.11783189317,83419,92965,0.102683805733,17848,16072,0.11050273768,20292,28228,0.281139294318,0.7475278091168,400139,309341,309341,193832,0
270,1264,1061,0.191328934967,1688,48499,0.965195158663,11462,43650,0.737411225659,2677,4613,0.419683503143,40,45597,0.999122749304,37986,88164,0.569143868246,4272,28843,0.8518878064,13089,2546,4.14100549882,83620,93012,0.100976218122,17829,16078,0.10890658042,20353,28270,0.280049522462,0.7464325520538873,400333,309535,309535,194280,0
271,1263,1065,0.185915492958,1704,48498,0.964864530496,11494,43651,0.736684153857,2699,4630,0.417062634989,40,45597,0.999122749304,38026,88205,0.568890652457,4304,28868,0.850907579327,13147,2550,4.15568627451,83829,93060,0.099194068343,17808,16085,0.107118433323,20422,28312,0.278680418197,0.7452497877135376,400521,309723,309723,194736,0
272,1263,1069,0.181478016838,1716,48498,0.964617097612,11517,43652,0.736163291487,2729,4647,0.412739401765,40,45611,0.99912301857,38088,88246,0.568388368878,4343,28893,0.849686775344,13203,2553,4.17156286722,84018,93074,0.0972989234373,17792,16091,0.105711267168,20484,28336,0.277103331451,0.7440717457530851,400670,309872,309872,195193,0
273,1262,1073,0.1761416589,1730,48498,0.964328425914,11540,43653,0.735642452981,2752,4664,0.409948542024,40,45625,0.999123287671,38130,88287,0.568113085732,4375,28918,0.84871014593,13274,2556,4.19327073552,84203,93088,0.0954473186662,17780,16097,0.104553643536,20558,28360,0.275105782793,0.7430303108499101,400819,310021,310021,195644,0
274,1259,1077,0.168987929434,1746,48498,0.963998515403,11570,43653,0.734955214991,2781,4681,0.405896176031,40,45639,0.999123556607,38168,88328,0.5678833439,4405,28943,0.847804305013,13339,2560,4.210546875,84410,93102,0.0933599707847,17770,16103,0.103521083028,20631,28384,0.273146843292,0.7418673630589676,400968,310170,310170,196119,0
275,1257,1081,0.162812210916,1765,48499,0.963607497062,11578,43654,0.734778027214,2801,4698,0.403788846318,40,45653,0.999123825378,38205,88369,0.567665131437,4442,28968,0.846658381663,13400,2563,4.2282481467,84625,93117,0.0911970961264,17749,16110,0.1017380509,20692,28409,0.271639269246,0.7407475436883505,401121,310323,310323,196554,0
276,1262,1085,0.163133640553,1781,48499,0.963277593352,11604,43655,0.734188523651,2824,4715,0.401060445387,40,45667,0.999124093985,38247,88410,0.567390566678,4468,28993,0.845893836443,13460,2566,4.24551831645,84813,93131,0.0893150508424,17725,16116,0.0998386696451,20742,28433,0.270495550944,0.7397253214460563,401270,310472,310472,196966,0
277,1267,1088,0.164522058824,1793,48499,0.96303016557,11632,43656,0.733553234378,2845,4732,0.39877430262,41,45681,0.999102471487,38276,88451,0.567263230489,4507,29018,0.844682610793,13500,2570,4.25291828794,85003,93145,0.0874120994149,17709,16122,0.0984369184965,20780,28457,0.26977545068,0.738707299248924,401419,310621,310621,197353,0
278,1266,1092,0.159340659341,1801,48500,0.962865979381,11658,43657,0.732963785876,2870,4749,0.395662244683,42,45695,0.999080862239,38319,88492,0.566977805903,4539,29083,0.843929443317,13569,2573,4.27361057132,85203,93160,0.0854121940747,17698,16129,0.0972781945564,20838,28482,0.268380029492,0.7376984305726254,401612,310814,310814,197803,0
279,1264,1096,0.153284671533,1817,48511,0.962544577519,11681,43661,0.732461464465,2908,4766,0.389844733529,42,45729,0.999081545628,38335,88530,0.566982943635,4572,29149,0.843150708429,13631,2576,4.29153726708,85399,93181,0.0835148796428,17680,16135,0.0957545708088,20880,28500,0.267368421053,0.7367668051286668,401834,311036,311036,198209,0
280,1264,1100,0.149090909091,1832,48522,0.962243930588,11703,43664,0.731975998534,2936,4784,0.386287625418,42,45763,0.999082228001,38391,88569,0.56654134065,4615,29215,0.842033202122,13676,2580,4.3007751938,85606,93203,0.0815102518159,17663,16141,0.0942940338269,20944,28519,0.265612398752,0.7355603960650513,402060,311262,311262,198672,0
281,1262,1104,0.143115942029,1852,48533,0.961840397255,11732,43668,0.731336447742,2966,4801,0.382212039159,43,45798,0.999061094371,38442,88608,0.566156554713,4647,29280,0.841290983607,13741,2583,4.31978319783,85830,93225,0.0793242156074,17651,16147,0.0931442373196,20998,28538,0.264209124676,0.7344158825247924,402285,311487,311487,199164,0
282,1262,1108,0.138989169675,1871,48544,0.961457646671,11756,43671,0.730805339928,3001,4818,0.377127438771,43,45832,0.999061790888,38482,88646,0.565891297972,4716,29346,0.839296667348,13811,2586,4.34068058778,86001,93246,0.0776977028505,17629,16154,0.0913086542033,21049,28557,0.262912770949,0.7333579288441179,402508,311710,311710,199621,0
283,1260,1112,0.13309352518,1889,48555,0.96109566471,11775,43675,0.730394962793,3023,4835,0.374767321613,46,45867,0.998997100312,38522,88685,0.565631166488,4780,29412,0.83748130015,13890,2590,4.36293436293,86190,93268,0.0758888364712,17614,16160,0.0899752475248,21102,28576,0.261548152296,0.7323530071777314,402735,311937,311937,200091,0
284,1259,1116,0.128136200717,1909,48566,0.960692665651,11781,43679,0.730282286682,3052,4852,0.370981038747,46,45901,0.998997843184,38565,88724,0.565337450972,4837,29478,0.835911527241,13952,2593,4.38064018511,86345,93290,0.0744452781649,17595,16166,0.0883953977484,21142,28595,0.260639972023,0.7314759644030984,402960,312162,312162,200483,0
285,1258,1120,0.123214285714,1940,48577,0.960063404492,11807,43682,0.72970559956,3078,4869,0.367837338262,46,45936,0.998998606757,38602,88732,0.564959653789,4893,29503,0.834152459072,14023,2634,4.3238420653,86507,93312,0.0729273834019,17725,16172,0.0960301756122,21177,28614,0.259907737471,0.7307597493861112,403151,312353,312353,201056,0
286,1258,1124,0.119217081851,1958,48586,0.959700325197,11828,43730,0.729522067231,3112,4886,0.363078182562,47,45940,0.998976926426,38652,88741,0.564440337612,4934,29528,0.832904361962,14089,2675,4.26691588785,86708,93370,0.0713505408589,17811,16179,0.100871500093,21232,28627,0.258322562616,0.7297688970785827,403386,312588,312588,201629,0
287,1256,1128,0.113475177305,1987,48595,0.959111019652,11845,43778,0.72943030746,3147,4903,0.358148072609,48,45944,0.998955249869,38665,88749,0.564333119246,4990,29553,0.831150813792,14154,2716,4.21134020619,86874,93429,0.0701602286228,17792,16185,0.0992894655545,21269,28640,0.257367318436,0.7286539949236307,403620,312822,312822,202027,0
288,1262,1132,0.114840989399,2004,48605,0.958769673902,11862,43825,0.729332572732,3184,4920,0.352845528455,48,45948,0.99895534082,38704,88758,0.563937898556,5041,29578,0.829569274461,14221,2756,4.16001451379,87055,93488,0.0688109703919,17780,16191,0.0981409424989,21336,28653,0.255365930269,0.7274257640805479,403854,313056,313056,202497,0
289,1266,1136,0.114436619718,2028,48614,0.958283622002,11878,43873,0.729264012035,3220,4937,0.347782053879,48,45953,0.998955454486,38753,88766,0.563425185319,5102,29604,0.827658424537,14264,2797,4.09974973186,87232,93547,0.0675061733674,17771,16197,0.0971784898438,21382,28666,0.254098932533,0.726121318131328,404090,313292,313292,202944,0
290,1264,1140,0.108771929825,2044,48624,0.957963145772,11892,43921,0.729241137497,3255,4954,0.342955187727,49,45957,0.99893378593,38791,88775,0.56304139679,5169,29629,0.825542542779,14303,2838,4.03981677237,87392,93606,0.0663846334637,17753,16204,0.0955936805727,21436,28679,0.252554133687,0.7248292821397702,404327,313529,313529,203348,0
291,1262,1143,0.104111986002,2075,48633,0.957333497831,11908,43968,0.729166666667,3284,4971,0.339368336351,50,45961,0.998912121146,38830,88783,0.562641496683,5220,29654,0.823969784852,14372,2879,3.99201111497,87576,93665,0.0650082741686,17745,16210,0.0946946329426,21499,28692,0.250697058413,0.7235825994945198,404559,313761,313761,203821,0
292,1262,1147,0.100261551874,2099,48643,0.956848878564,11927,44016,0.729030352599,3319,4989,0.334736420124,52,45966,0.998868729061,38863,88792,0.562314172448,5258,29679,0.822837696688,14441,2919,3.94724220624,87759,93677,0.0631745252303,17729,16216,0.0933029107055,21553,28698,0.248972053802,0.7223581275641515,404742,313944,313944,204262,0
293,1261,1151,0.0955690703736,2116,48643,0.956499393541,11951,44016,0.728485096329,3345,5006,0.331801837795,52,45969,0.998868802889,38904,88800,0.561891891892,5315,29705,0.821073893284,14515,2960,3.90371621622,87958,93690,0.0611804888462,17710,16222,0.0917272839354,21608,28704,0.247212931996,0.7209808067042806,404866,314068,314068,204735,0
294,1260,1155,0.0909090909091,2136,48643,0.956088234689,11974,44016,0.727962559069,3381,5023,0.326896277125,52,45972,0.998868876708,38926,88809,0.5616885676,5354,29730,0.81991254625,14573,3001,3.85604798401,88146,93703,0.0593043979382,17692,16229,0.0901472672377,21658,28710,0.245628700801,0.7196818516007677,404991,314193,314193,205152,0
295,1260,1159,0.0871440897325,2150,48644,0.955801332127,11995,44016,0.727485459833,3413,5040,0.322817460317,53,45976,0.998847224639,38956,88817,0.561390274384,5395,29755,0.818685935137,14625,3042,3.80769230769,88327,93716,0.057503521277,17676,16235,0.0887588543271,21703,28716,0.244219250592,0.7184221075471338,405116,314318,314318,205553,0
296,1258,1163,0.0816852966466,2172,48644,0.955349066689,12010,44017,0.727150873526,3436,5057,0.320545778129,52,45979,0.998869048914,38980,88826,0.561164523901,5447,29780,0.817092008059,14680,3083,3.7615958482,88509,93728,0.0556824001366,17653,16241,0.0869404593313,21768,28722,0.24211405891,0.7170893201289904,405240,314442,314442,205965,0
297,1258,1167,0.0779777206512,2195,48645,0.954877171343,12028,44017,0.726741940614,3466,5074,0.316909735909,53,45983,0.998847400126,39027,88843,0.560719471427,5477,29806,0.816245051332,14738,3123,3.71918027538,88677,93741,0.0540211860339,17637,16248,0.0854874446086,21837,28728,0.239870509607,0.7157929537124456,405375,314577,314577,206393,0
298,1255,1171,0.0717335610589,2211,48645,0.954548257786,12059,44017,0.726037667265,3493,5091,0.313887252013,56,45986,0.998782238072,39061,88861,0.560425833605,5529,29906,0.815120711563,14816,3164,3.68268015171,88875,93754,0.0520404462743,17627,16254,0.0844715147041,21893,28734,0.238080322962,0.7145384945280112,405583,314785,314785,206875,0
